Energy	SaddleIndex	Beta
-0.16066481994459833	37.0	0.11895766878403836
-0.3601108033240997	14.0	0.1117291322577241
-0.16066481994459833	25.0	0.09396011152631961
-0.3047091412742382	25.0	0.12425002587093262
-0.24930747922437674	25.0	0.11571668978606493
-0.18282548476454294	44.0	0.12490199769601928
-0.39335180055401664	19.0	0.11664156567600853
-0.26038781163434904	14.0	0.13787540674411644
-0.18282548476454294	22.0	0.13490198100416464
-0.27146814404432135	43.0	0.13549199795284123
-0.3490304709141274	24.0	0.1295443367192589
-0.29362880886426596	28.0	0.1365360749339483
-0.39335180055401664	14.0	0.16007643154624396
-0.22714681440443213	36.0	0.15547704516716257
-0.4598337950138504	22.0	0.16661166141760994
-0.24930747922437674	25.0	0.15019926779826023
-0.27146814404432135	17.0	0.14352225483960104
-0.3268698060941828	19.0	0.18391774196361776
-0.3157894736842105	7.0	0.15572557590074676
-0.28254847645429365	12.0	0.17203602134564364
-0.22714681440443213	29.0	0.1568757795221463
-0.5373961218836565	14.0	0.20530985017817283
-0.4265927977839335	6.0	0.21938930658881783
-0.40443213296398894	5.0	0.16906777196024286
-0.38227146814404434	29.0	0.1888090386215626
-0.5706371191135734	1.0	0.20423870209199294
-0.37119113573407203	28.0	0.16696091562112603
-0.5263157894736842	7.0	0.21465000721190194
-0.3379501385041551	13.0	0.17768994302930827
-0.4709141274238227	12.0	0.18743712211532915
-0.4376731301939058	9.0	0.24527262500200597
-0.4930747922437673	16.0	0.21304555979931034
-0.5263157894736842	24.0	0.2855634985748356
-0.5484764542936288	7.0	0.2741473827275139
-0.5041551246537396	1.0	0.24803334152710665
-0.4155124653739612	18.0	0.26890258630561753
-0.6038781163434903	16.0	0.24614902678831982
-0.7257617728531855	1.0	0.28769930338277294
-0.7922437673130194	0.0	0.292817836282316
-0.7700831024930748	1.0	0.35012511834450005
-0.6038781163434903	25.0	0.29938935659761184
-0.5706371191135734	7.0	0.298304474251796
-0.814404432132964	0.0	0.33454347010549135
-0.7257617728531855	0.0	0.3329704275838281
-0.6592797783933518	5.0	0.33105521951767686
-0.7811634349030471	0.0	0.3093850062816154
-1.0581717451523547	0.0	0.3797551919164776
-0.703601108033241	3.0	0.33457508568669403
-1.5235457063711912	0.0	0.3931241681292088
-0.814404432132964	0.0	0.35772380158918804
-1.2132963988919667	0.0	0.4239379316257149
-0.9806094182825484	0.0	0.4206764199034875
-1.3240997229916898	0.0	0.43472134425895936
-1.700831024930748	0.0	0.49474872924712776
-1.6232686980609419	0.0	0.44135752855598975
-1.7894736842105263	0.0	0.4993420438335309
-1.18005540166205	0.0	0.4248141135683036
-1.4127423822714682	0.0	0.4502622214790526
-1.7894736842105263	0.0	0.4970639667542061
-1.9778393351800554	0.0	0.6074111639393541
-1.5789473684210527	0.0	0.47457405431456096
-1.9556786703601108	0.0	0.6005492338309003
-1.8559556786703602	0.0	0.5437732197610369
-1.9002770083102494	0.0	0.5732193457675046
-1.8227146814404431	0.0	0.5817436448072837
-1.9556786703601108	0.0	0.594437399659151
-1.9556786703601108	0.0	0.6393746937209993
-1.9778393351800554	0.0	0.6954478271720002
-1.9113573407202216	0.0	0.7123720264743622
-1.9778393351800554	0.0	0.7884366062380611
-1.9778393351800554	0.0	0.6941875824841118
-1.9556786703601108	0.0	0.7528323512012248
-1.9778393351800554	0.0	0.7233587046077001
-1.9667590027700832	0.0	0.7071880932817571
