Starting saddles simulation at 2025-05-25T06:13:04.567
Lattice size: 47
Beta values: [0.1, 0.10279944599549397, 0.10567726096980483, 0.10863563882017176, 0.11167683486080235, 0.11480316754220751, 0.1180170202186681, 0.1213208429651809, 0.12471715444526921, 0.12820854383108135, 0.1317976727772417, 0.13548727744995842, 0.13928017061293513, 0.14317924377167612, 0.14718746937782085, 0.15130790309518719, 0.15554368612925135, 0.15989804762184037, 0.16437430711286308, 0.16897587707095507, 0.17370626549496876, 0.1785690785882898, 0.18356802350802015, 0.1887069111911229, 0.19398965925968314, 0.19942029500750083, 0.20500295847029057, 0.21074190558183128, 0.21664151141846955, 0.22270627353445155, 0.22894081539062563, 0.23534988987912978, 0.2419383829467506, 0.24871131731971624, 0.25567385633276335, 0.26283130786539594, 0.2701891283883382, 0.27775292712326566, 0.2855284703189852, 0.2935216856473252, 0.3017386667220857, 0.3101856777444941, 0.3188691582787082, 0.3277957281610069, 0.3369721925464105, 0.3464055470965792, 0.3561029833129435, 0.36607189401913226, 0.3763198789968798, 0.3868547507797058, 0.39768454060878644, 0.4088175045555577, 0.4202621298157168, 0.4320271411794205, 0.4441215076826148, 0.4565544494445634, 0.46933544469678873, 0.48247423700878694, 0.49598084271601944, 0.5098655585558504, 0.5241389695172453, 0.5388119569102191, 0.553895706661185, 0.5694017178405246, 0.5853418114288852, 0.601728139328883, 0.6185731936290858, 0.6358898161273345, 0.6536912081206652, 0.6719909404692954, 0.6908029639423454, 0.710141619853183, 0.730021650992499, 0.7504582128674476, 0.7714668852554213, 0.7930636840812662, 0.815265073626996, 0.8380879790833082, 0.8615497994524721, 0.885668420812431, 0.9104622299522194, 0.9359501283891019, 0.9621515467781114, 0.9890864597249744, 1.0167754010137187, 1.045239479260565, 1.0745003940060471, 1.1045804522576164, 1.1355025854953513, 1.1672903671537318, 1.1999680305928035, 1.2335604875724422, 1.2680933472437848, 1.3035929356723266, 1.3400863159075478, 1.3776013086143843, 1.4161665132822627, 1.4558113300278694, 1.4965659820082826, 1.5384615384615383]
Copies: 600
Move type: l chain flip
----------------------------------
Finished copy 451 at 2025-05-25T06:13:21.439
Finished copy 151 at 2025-05-25T06:13:26.611
Finished copy 1 at 2025-05-25T06:13:28.740
Finished copy 301 at 2025-05-25T06:13:28.831
Finished copy 452 at 2025-05-25T06:13:40.524
Finished copy 152 at 2025-05-25T06:13:45.293
Finished copy 302 at 2025-05-25T06:13:46.598
Finished copy 453 at 2025-05-25T06:14:01.822
Finished copy 303 at 2025-05-25T06:14:04.842
Finished copy 153 at 2025-05-25T06:14:06.312
Finished copy 2 at 2025-05-25T06:14:07.622
Finished copy 454 at 2025-05-25T06:14:19.422
Finished copy 304 at 2025-05-25T06:14:23.620
Finished copy 154 at 2025-05-25T06:14:25.599
Finished copy 3 at 2025-05-25T06:14:30.121
Finished copy 455 at 2025-05-25T06:14:37.141
Finished copy 305 at 2025-05-25T06:14:41.710
Finished copy 155 at 2025-05-25T06:14:49.088
Finished copy 4 at 2025-05-25T06:14:52.589
Finished copy 456 at 2025-05-25T06:14:54.742
Finished copy 306 at 2025-05-25T06:15:02.664
Finished copy 156 at 2025-05-25T06:15:07.249
Finished copy 457 at 2025-05-25T06:15:15.319
Finished copy 5 at 2025-05-25T06:15:18.473
Finished copy 157 at 2025-05-25T06:15:27.420
Finished copy 307 at 2025-05-25T06:15:30.490
Finished copy 458 at 2025-05-25T06:15:33.146
Finished copy 6 at 2025-05-25T06:15:44.043
Finished copy 308 at 2025-05-25T06:15:47.616
Finished copy 158 at 2025-05-25T06:15:50.898
Finished copy 459 at 2025-05-25T06:15:51.490
Finished copy 309 at 2025-05-25T06:16:06.146
Finished copy 460 at 2025-05-25T06:16:08.934
Finished copy 7 at 2025-05-25T06:16:09.988
Finished copy 159 at 2025-05-25T06:16:09.995
Finished copy 310 at 2025-05-25T06:16:23.928
Finished copy 461 at 2025-05-25T06:16:27.170
Finished copy 160 at 2025-05-25T06:16:29.365
Finished copy 8 at 2025-05-25T06:16:31.571
Finished copy 311 at 2025-05-25T06:16:41.829
Finished copy 462 at 2025-05-25T06:16:44.940
Finished copy 161 at 2025-05-25T06:16:46.883
Finished copy 9 at 2025-05-25T06:16:55.588
Finished copy 312 at 2025-05-25T06:17:05.294
Finished copy 463 at 2025-05-25T06:17:05.709
Finished copy 162 at 2025-05-25T06:17:06.291
Finished copy 10 at 2025-05-25T06:17:19.007
Finished copy 313 at 2025-05-25T06:17:24.731
Finished copy 464 at 2025-05-25T06:17:25.065
Finished copy 163 at 2025-05-25T06:17:31.412
Finished copy 11 at 2025-05-25T06:17:40.860
Finished copy 465 at 2025-05-25T06:17:43.642
Finished copy 314 at 2025-05-25T06:17:43.804
Finished copy 164 at 2025-05-25T06:17:50.859
Finished copy 466 at 2025-05-25T06:18:02.203
Finished copy 12 at 2025-05-25T06:18:04.995
Finished copy 315 at 2025-05-25T06:18:06.646
Finished copy 165 at 2025-05-25T06:18:07.858
Finished copy 467 at 2025-05-25T06:18:21.049
Finished copy 166 at 2025-05-25T06:18:25.822
Finished copy 316 at 2025-05-25T06:18:27.052
Finished copy 13 at 2025-05-25T06:18:28.285
Finished copy 468 at 2025-05-25T06:18:38.698
Finished copy 167 at 2025-05-25T06:18:43.950
Finished copy 317 at 2025-05-25T06:18:47.145
Finished copy 14 at 2025-05-25T06:18:49.845
Finished copy 469 at 2025-05-25T06:18:57.443
Finished copy 168 at 2025-05-25T06:19:02.861
Finished copy 318 at 2025-05-25T06:19:06.622
Finished copy 15 at 2025-05-25T06:19:10.297
Finished copy 470 at 2025-05-25T06:19:15.816
Finished copy 169 at 2025-05-25T06:19:20.809
Finished copy 319 at 2025-05-25T06:19:28.139
Finished copy 16 at 2025-05-25T06:19:31.656
Finished copy 471 at 2025-05-25T06:19:36.506
Finished copy 170 at 2025-05-25T06:19:39.111
Finished copy 320 at 2025-05-25T06:19:46.477
Finished copy 17 at 2025-05-25T06:19:54.431
Finished copy 472 at 2025-05-25T06:19:54.724
Finished copy 171 at 2025-05-25T06:19:55.803
Finished copy 321 at 2025-05-25T06:20:06.218
Finished copy 473 at 2025-05-25T06:20:13.621
Finished copy 172 at 2025-05-25T06:20:13.680
Finished copy 18 at 2025-05-25T06:20:18.095
Finished copy 322 at 2025-05-25T06:20:24.959
Finished copy 173 at 2025-05-25T06:20:31.873
Finished copy 474 at 2025-05-25T06:20:33.716
Finished copy 19 at 2025-05-25T06:20:40.446
Finished copy 323 at 2025-05-25T06:20:45.020
Finished copy 174 at 2025-05-25T06:20:51.067
Finished copy 475 at 2025-05-25T06:20:51.743
Finished copy 20 at 2025-05-25T06:21:03.948
Finished copy 324 at 2025-05-25T06:21:04.380
Finished copy 175 at 2025-05-25T06:21:09.060
Finished copy 476 at 2025-05-25T06:21:09.973
Finished copy 325 at 2025-05-25T06:21:21.133
Finished copy 477 at 2025-05-25T06:21:28.466
Finished copy 176 at 2025-05-25T06:21:28.588
Finished copy 21 at 2025-05-25T06:21:29.911
Finished copy 326 at 2025-05-25T06:21:38.858
Finished copy 177 at 2025-05-25T06:21:47.954
Finished copy 478 at 2025-05-25T06:21:49.081
Finished copy 22 at 2025-05-25T06:21:55.500
Finished copy 327 at 2025-05-25T06:21:58.563
Finished copy 178 at 2025-05-25T06:22:04.541
Finished copy 479 at 2025-05-25T06:22:07.937
Finished copy 23 at 2025-05-25T06:22:18.292
Finished copy 328 at 2025-05-25T06:22:20.673
Finished copy 179 at 2025-05-25T06:22:24.701
Finished copy 480 at 2025-05-25T06:22:26.012
Finished copy 329 at 2025-05-25T06:22:38.560
Finished copy 24 at 2025-05-25T06:22:42.649
Finished copy 180 at 2025-05-25T06:22:45.247
Finished copy 481 at 2025-05-25T06:22:47.725
Finished copy 330 at 2025-05-25T06:22:57.935
Finished copy 181 at 2025-05-25T06:23:04.189
Finished copy 482 at 2025-05-25T06:23:06.138
Finished copy 25 at 2025-05-25T06:23:06.380
Finished copy 331 at 2025-05-25T06:23:15.904
Finished copy 483 at 2025-05-25T06:23:24.515
Finished copy 182 at 2025-05-25T06:23:25.721
Finished copy 26 at 2025-05-25T06:23:30.116
Finished copy 332 at 2025-05-25T06:23:42.920
Finished copy 183 at 2025-05-25T06:23:44.640
Finished copy 484 at 2025-05-25T06:23:44.847
Finished copy 27 at 2025-05-25T06:23:51.822
Finished copy 333 at 2025-05-25T06:24:00.816
Finished copy 184 at 2025-05-25T06:24:02.966
Finished copy 485 at 2025-05-25T06:24:03.992
Finished copy 28 at 2025-05-25T06:24:15.348
Finished copy 334 at 2025-05-25T06:24:20.104
Finished copy 185 at 2025-05-25T06:24:22.045
