Starting saddles simulation at 2025-05-24T22:23:05.665
Lattice size: 31
Beta values: [0.1, 0.10279944599549397, 0.10567726096980483, 0.10863563882017176, 0.11167683486080235, 0.11480316754220751, 0.1180170202186681, 0.1213208429651809, 0.12471715444526921, 0.12820854383108135, 0.1317976727772417, 0.13548727744995842, 0.13928017061293513, 0.14317924377167612, 0.14718746937782085, 0.15130790309518719, 0.15554368612925135, 0.15989804762184037, 0.16437430711286308, 0.16897587707095507, 0.17370626549496876, 0.1785690785882898, 0.18356802350802015, 0.1887069111911229, 0.19398965925968314, 0.19942029500750083, 0.20500295847029057, 0.21074190558183128, 0.21664151141846955, 0.22270627353445155, 0.22894081539062563, 0.23534988987912978, 0.2419383829467506, 0.24871131731971624, 0.25567385633276335, 0.26283130786539594, 0.2701891283883382, 0.27775292712326566, 0.2855284703189852, 0.2935216856473252, 0.3017386667220857, 0.3101856777444941, 0.3188691582787082, 0.3277957281610069, 0.3369721925464105, 0.3464055470965792, 0.3561029833129435, 0.36607189401913226, 0.3763198789968798, 0.3868547507797058, 0.39768454060878644, 0.4088175045555577, 0.4202621298157168, 0.4320271411794205, 0.4441215076826148, 0.4565544494445634, 0.46933544469678873, 0.48247423700878694, 0.49598084271601944, 0.5098655585558504, 0.5241389695172453, 0.5388119569102191, 0.553895706661185, 0.5694017178405246, 0.5853418114288852, 0.601728139328883, 0.6185731936290858, 0.6358898161273345, 0.6536912081206652, 0.6719909404692954, 0.6908029639423454, 0.710141619853183, 0.730021650992499, 0.7504582128674476, 0.7714668852554213, 0.7930636840812662, 0.815265073626996, 0.8380879790833082, 0.8615497994524721, 0.885668420812431, 0.9104622299522194, 0.9359501283891019, 0.9621515467781114, 0.9890864597249744, 1.0167754010137187, 1.045239479260565, 1.0745003940060471, 1.1045804522576164, 1.1355025854953513, 1.1672903671537318, 1.1999680305928035, 1.2335604875724422, 1.2680933472437848, 1.3035929356723266, 1.3400863159075478, 1.3776013086143843, 1.4161665132822627, 1.4558113300278694, 1.4965659820082826, 1.5384615384615383]
Copies: 600
Move type: l chain flip
----------------------------------
Finished copy 301 at 2025-05-24T22:23:11.585
Finished copy 151 at 2025-05-24T22:23:11.742
Finished copy 451 at 2025-05-24T22:23:11.782
Finished copy 1 at 2025-05-24T22:23:12.694
Finished copy 302 at 2025-05-24T22:23:17.403
Finished copy 152 at 2025-05-24T22:23:17.470
Finished copy 452 at 2025-05-24T22:23:18.021
Finished copy 2 at 2025-05-24T22:23:19.634
Finished copy 153 at 2025-05-24T22:23:23.233
Finished copy 303 at 2025-05-24T22:23:23.762
Finished copy 453 at 2025-05-24T22:23:24.384
Finished copy 3 at 2025-05-24T22:23:25.719
Finished copy 154 at 2025-05-24T22:23:29.760
Finished copy 304 at 2025-05-24T22:23:30.839
Finished copy 454 at 2025-05-24T22:23:31.511
Finished copy 4 at 2025-05-24T22:23:32.105
Finished copy 155 at 2025-05-24T22:23:35.598
Finished copy 305 at 2025-05-24T22:23:37.072
Finished copy 455 at 2025-05-24T22:23:37.512
Finished copy 5 at 2025-05-24T22:23:39.155
Finished copy 156 at 2025-05-24T22:23:41.607
Finished copy 306 at 2025-05-24T22:23:42.918
Finished copy 456 at 2025-05-24T22:23:43.507
Finished copy 6 at 2025-05-24T22:23:45.290
Finished copy 157 at 2025-05-24T22:23:47.395
Finished copy 307 at 2025-05-24T22:23:48.936
Finished copy 457 at 2025-05-24T22:23:49.620
Finished copy 7 at 2025-05-24T22:23:52.375
Finished copy 158 at 2025-05-24T22:23:53.074
Finished copy 308 at 2025-05-24T22:23:54.676
Finished copy 458 at 2025-05-24T22:23:55.909
Finished copy 159 at 2025-05-24T22:23:59.214
Finished copy 8 at 2025-05-24T22:23:59.250
Finished copy 309 at 2025-05-24T22:24:00.917
Finished copy 459 at 2025-05-24T22:24:01.655
Finished copy 160 at 2025-05-24T22:24:05.459
Finished copy 9 at 2025-05-24T22:24:05.608
Finished copy 310 at 2025-05-24T22:24:06.880
Finished copy 460 at 2025-05-24T22:24:07.610
Finished copy 161 at 2025-05-24T22:24:11.309
Finished copy 10 at 2025-05-24T22:24:12.544
Finished copy 311 at 2025-05-24T22:24:13.311
Finished copy 461 at 2025-05-24T22:24:13.318
Finished copy 162 at 2025-05-24T22:24:16.594
Finished copy 11 at 2025-05-24T22:24:18.875
Finished copy 462 at 2025-05-24T22:24:20.084
Finished copy 312 at 2025-05-24T22:24:20.218
Finished copy 163 at 2025-05-24T22:24:22.437
Finished copy 12 at 2025-05-24T22:24:25.395
Finished copy 463 at 2025-05-24T22:24:26.231
Finished copy 313 at 2025-05-24T22:24:26.680
Finished copy 164 at 2025-05-24T22:24:28.142
Finished copy 13 at 2025-05-24T22:24:31.778
Finished copy 464 at 2025-05-24T22:24:31.942
Finished copy 314 at 2025-05-24T22:24:32.959
Finished copy 165 at 2025-05-24T22:24:34.350
Finished copy 465 at 2025-05-24T22:24:38.093
Finished copy 315 at 2025-05-24T22:24:38.777
Finished copy 14 at 2025-05-24T22:24:38.860
Finished copy 166 at 2025-05-24T22:24:40.163
Finished copy 466 at 2025-05-24T22:24:44.160
Finished copy 316 at 2025-05-24T22:24:45.194
Finished copy 167 at 2025-05-24T22:24:46.031
Finished copy 15 at 2025-05-24T22:24:46.251
Finished copy 467 at 2025-05-24T22:24:50.313
Finished copy 317 at 2025-05-24T22:24:51.941
Finished copy 168 at 2025-05-24T22:24:52.152
Finished copy 16 at 2025-05-24T22:24:52.758
Finished copy 468 at 2025-05-24T22:24:56.458
Finished copy 318 at 2025-05-24T22:24:58.164
Finished copy 169 at 2025-05-24T22:24:58.947
Finished copy 17 at 2025-05-24T22:24:59.199
Finished copy 469 at 2025-05-24T22:25:02.783
Finished copy 319 at 2025-05-24T22:25:04.193
Finished copy 170 at 2025-05-24T22:25:04.875
Finished copy 18 at 2025-05-24T22:25:05.938
Finished copy 470 at 2025-05-24T22:25:09.821
Finished copy 320 at 2025-05-24T22:25:09.857
Finished copy 171 at 2025-05-24T22:25:10.786
Finished copy 19 at 2025-05-24T22:25:13.097
Finished copy 471 at 2025-05-24T22:25:15.536
Finished copy 321 at 2025-05-24T22:25:16.065
Finished copy 172 at 2025-05-24T22:25:18.284
Finished copy 20 at 2025-05-24T22:25:20.394
Finished copy 472 at 2025-05-24T22:25:21.187
Finished copy 322 at 2025-05-24T22:25:22.145
Finished copy 173 at 2025-05-24T22:25:24.661
Finished copy 473 at 2025-05-24T22:25:26.785
Finished copy 21 at 2025-05-24T22:25:27.453
Finished copy 323 at 2025-05-24T22:25:28.328
Finished copy 174 at 2025-05-24T22:25:30.255
Finished copy 474 at 2025-05-24T22:25:32.375
Finished copy 22 at 2025-05-24T22:25:33.921
Finished copy 324 at 2025-05-24T22:25:34.324
Finished copy 175 at 2025-05-24T22:25:36.779
Finished copy 475 at 2025-05-24T22:25:38.782
Finished copy 325 at 2025-05-24T22:25:40.293
Finished copy 23 at 2025-05-24T22:25:41.131
Finished copy 176 at 2025-05-24T22:25:42.884
Finished copy 476 at 2025-05-24T22:25:44.748
Finished copy 326 at 2025-05-24T22:25:46.486
Finished copy 24 at 2025-05-24T22:25:48.120
Finished copy 177 at 2025-05-24T22:25:49.333
Finished copy 477 at 2025-05-24T22:25:51.263
Finished copy 327 at 2025-05-24T22:25:52.081
Finished copy 25 at 2025-05-24T22:25:54.415
Finished copy 178 at 2025-05-24T22:25:55.191
Finished copy 478 at 2025-05-24T22:25:57.541
Finished copy 328 at 2025-05-24T22:25:57.877
Finished copy 179 at 2025-05-24T22:26:01.224
Finished copy 26 at 2025-05-24T22:26:01.449
Finished copy 479 at 2025-05-24T22:26:03.590
Finished copy 329 at 2025-05-24T22:26:05.023
Finished copy 180 at 2025-05-24T22:26:07.573
Finished copy 27 at 2025-05-24T22:26:08.113
Finished copy 480 at 2025-05-24T22:26:10.119
Finished copy 330 at 2025-05-24T22:26:11.387
Finished copy 181 at 2025-05-24T22:26:13.938
Finished copy 28 at 2025-05-24T22:26:14.612
Finished copy 481 at 2025-05-24T22:26:16.949
Finished copy 331 at 2025-05-24T22:26:17.851
Finished copy 182 at 2025-05-24T22:26:20.325
Finished copy 29 at 2025-05-24T22:26:21.826
Finished copy 482 at 2025-05-24T22:26:23.462
Finished copy 332 at 2025-05-24T22:26:24.425
Finished copy 183 at 2025-05-24T22:26:27.141
Finished copy 30 at 2025-05-24T22:26:28.570
Finished copy 483 at 2025-05-24T22:26:29.473
Finished copy 333 at 2025-05-24T22:26:30.552
