Energy	SaddleIndex	Beta
-0.17	40.0	0.08435859580560932
-0.15	39.0	0.07698636755356297
-0.27	16.0	0.10893960363134421
-0.22	42.0	0.10512518275260863
-0.2	20.0	0.123394737890939
-0.13	45.0	0.11301412523393063
-0.2	51.0	0.10657900395271144
-0.23	32.0	0.13243318169025176
-0.42	21.0	0.13043261176880278
-0.2	38.0	0.11254989037212944
-0.17	31.0	0.1200238900580533
-0.3	32.0	0.12777578078079402
-0.42	7.0	0.13660389027066971
-0.17	64.0	0.135688819177875
-0.38	26.0	0.15127853986187806
-0.48	2.0	0.15118885982337787
-0.3	12.0	0.132383749215444
-0.39	18.0	0.14953663154659552
-0.33	18.0	0.16240858710154624
-0.33	12.0	0.1600600400403419
-0.45	14.0	0.18475877895943524
-0.44	16.0	0.17112989990171082
-0.33	8.0	0.17301575282243276
-0.36	24.0	0.21509330345594496
-0.58	9.0	0.22810733383617982
-0.47	8.0	0.19593874015549953
-0.44	4.0	0.26596868465015744
-0.4	33.0	0.21937907007960655
-0.46	7.0	0.1796656241926992
-0.43	36.0	0.22562498065837805
-0.44	23.0	0.2061335270317349
-0.41	21.0	0.25395127459220157
-0.55	8.0	0.21091201065583506
-0.78	0.0	0.30405639202590173
-0.51	15.0	0.22242027481797438
-0.6	13.0	0.2602942379725785
-0.64	3.0	0.2621324043169822
-0.58	8.0	0.2852168399473575
-0.88	0.0	0.3259802610180543
-0.85	2.0	0.3591212912260773
-0.87	1.0	0.3493448083618669
-0.62	3.0	0.31143041935383964
-0.91	0.0	0.33408371654987074
-0.96	0.0	0.3486870429974385
-0.78	0.0	0.33109899654498426
-0.78	0.0	0.33152786013678875
-0.83	1.0	0.39280655801516284
-0.65	5.0	0.2762642046431679
-1.07	0.0	0.3558286046940874
-0.98	0.0	0.3658496859303659
-1.0	2.0	0.4084604995095037
-0.92	0.0	0.38555577125642027
-0.78	1.0	0.3884865408276974
-1.42	0.0	0.4499134146503636
-1.59	0.0	0.45613689016597964
-1.55	0.0	0.4413465164297922
-1.8	0.0	0.5046829094932107
-1.8	0.0	0.4872253737478712
-0.97	0.0	0.36696451767988425
-1.57	0.0	0.45181107512425367
-1.63	0.0	0.4955359610693563
-1.88	0.0	0.5603599729203526
-1.3	0.0	0.39805051350514115
-1.83	0.0	0.6029822999626745
-1.83	0.0	0.5578867161557914
-1.86	0.0	0.6117875533754444
-1.77	0.0	0.5608374723915364
-1.94	0.0	0.6236457875491274
-1.9	0.0	0.6362460183748357
-1.94	0.0	0.6297950134961574
-1.8	0.0	0.5122750565611781
-1.95	0.0	0.6274927354869797
-2.0	0.0	0.7836250444512104
-1.98	0.0	0.7775712799651433
-2.0	0.0	0.8079797069055306
-2.0	0.0	0.8448942173813215
-2.0	0.0	0.8004576070312995
-2.0	0.0	1.0046609626372907
-2.0	0.0	0.8459000983778086
-2.0	0.0	0.9059372727508574
-2.0	0.0	0.8407955583075469
-2.0	0.0	0.7946191199486976
-2.0	0.0	1.1417196840298507
-1.96	0.0	0.7953129180274038
-2.0	0.0	0.9711456167978552
-2.0	0.0	1.1502015050995555
-2.0	0.0	1.0399335997505177
-2.0	0.0	1.0427981920824365
-2.0	0.0	1.4214115532985063
-2.0	0.0	1.263522869765211
-2.0	0.0	1.1820814898375926
-2.0	0.0	1.330435668180634
-2.0	0.0	1.3685621856799428
-2.0	0.0	1.3150271781645397
-2.0	0.0	1.17758499388689
-1.98	0.0	1.0620721742906478
-2.0	0.0	1.2240507310714557
-2.0	0.0	1.5225585264428911
-2.0	0.0	1.671235430729852
-2.0	0.0	1.5625258861559077
-0.11	60.0	0.0935451872619544
-0.41	14.0	0.11392474705809251
-0.17	38.0	0.10398594872012461
-0.16	42.0	0.1193195661004524
-0.17	42.0	0.11331339729916856
-0.14	83.0	0.11447884208686558
-0.14	56.0	0.09778110125416961
-0.27	16.0	0.10949481692429446
-0.19	53.0	0.1028907680536945
-0.21	27.0	0.12528010852368368
-0.32	38.0	0.1353604759991439
-0.24	39.0	0.12152981133558442
-0.28	21.0	0.1261995771469014
-0.36	24.0	0.16842267921238258
-0.28	25.0	0.17910358237411247
-0.31	18.0	0.14609927395715128
-0.26	30.0	0.14188394987678715
-0.29	38.0	0.14586275744468474
-0.23	19.0	0.14985598541861067
-0.5	12.0	0.19928451351599216
-0.32	19.0	0.1811055201848727
-0.4	14.0	0.17665994837639581
-0.43	17.0	0.1904433338789286
-0.56	1.0	0.22216591107292058
-0.39	1.0	0.17622269635446378
-0.53	19.0	0.19803303249769702
-0.41	16.0	0.18076297778225245
-0.64	0.0	0.2473012025793177
-0.36	15.0	0.21793619053582833
-0.5	13.0	0.26383755172530443
-0.5	13.0	0.21225886434514668
-0.42	25.0	0.19753478364128307
-0.51	11.0	0.23013222382717735
-0.7	1.0	0.25637218877031936
-0.82	0.0	0.2945180010741204
-0.65	2.0	0.23684770954510442
-0.41	15.0	0.22881886484753047
-0.65	4.0	0.29545919513962077
-0.44	28.0	0.2336614955113692
-0.85	3.0	0.33730122619812464
-0.77	2.0	0.2973103035940707
-0.58	1.0	0.2671294676229402
-0.91	2.0	0.3611012073761131
-0.89	0.0	0.34663368198848726
-0.72	11.0	0.3305768245295975
-1.43	0.0	0.43386657237747805
-0.64	8.0	0.34066654936276713
-0.67	1.0	0.32972371617656726
-0.68	1.0	0.2868295694977568
-0.77	0.0	0.3782910326982961
-1.15	0.0	0.33875011960324103
-1.34	0.0	0.42002869697884104
-1.55	0.0	0.43831427274040335
-1.03	0.0	0.38135708644063115
-1.57	0.0	0.46385691208034435
-1.6	0.0	0.5015412177483587
-1.76	0.0	0.46494841918006247
-1.68	0.0	0.49371120996619033
-1.42	0.0	0.4472614658229049
-1.88	0.0	0.5280532000144342
-1.93	0.0	0.5929684460821707
-1.83	0.0	0.5690738054470275
-1.77	0.0	0.5559455956737908
-1.85	0.0	0.5575352723943537
-1.9	0.0	0.5864384746059915
-1.92	0.0	0.557784604949405
-1.98	0.0	0.6267222026767719
-1.86	0.0	0.6496583356622772
-1.94	0.0	0.6884142513852172
-1.92	0.0	0.6924078770298241
-1.9	0.0	0.6681528632288407
-1.98	0.0	0.7813504069483052
-2.0	0.0	0.7793134097521373
-2.0	0.0	0.7000859767585321
-1.98	0.0	0.8956986413192365
-2.0	0.0	0.6994101806946382
-2.0	0.0	0.8593060904488579
-1.98	0.0	0.8448012119659474
-2.0	0.0	0.8201096512845333
-2.0	0.0	0.8172953583940211
-2.0	0.0	0.996442049507076
-2.0	0.0	0.8715359556557054
-1.98	0.0	0.7563852937313906
-2.0	0.0	1.081419732070329
-2.0	0.0	1.1631220566147362
-2.0	0.0	1.0378714737540293
