Energy	p(K=0)	p(K=1)	p(K>=2)
-0.92	0.0	0.0	1.0
-0.22	0.0	0.0	1.0
-0.8	0.0	0.0	1.0
-0.08	0.0	0.0	1.0
-1.35	0.0	0.0	1.0
-0.97	0.0	0.0	1.0
-1.01	0.0	0.0	1.0
-0.24	0.0	0.0	1.0
-1.06	0.0	0.0	1.0
-0.27	0.0	0.0	1.0
-0.44	0.0	0.0	1.0
-1.05	0.0	0.0	1.0
-1.39	0.0	0.0	1.0
-2.0	1.0	0.0	0.0
-1.9	0.7888040712468194	0.08396946564885496	0.1272264631043257
-1.71	0.08695652173913043	0.13043478260869565	0.782608695652174
-0.39	0.0	0.0	1.0
-1.28	0.0	0.0	1.0
-1.15	0.0	0.0	1.0
-1.34	0.0	0.0	1.0
-1.46	0.0	0.0	1.0
-1.12	0.0	0.0	1.0
-0.11	0.0	0.0	1.0
-1.55	0.015873015873015872	0.031746031746031744	0.9523809523809523
-0.67	0.0	0.0	1.0
-1.79	0.2153846153846154	0.16923076923076924	0.6153846153846154
-0.56	0.0	0.0	1.0
-0.09	0.0	0.0	1.0
-1.04	0.0	0.0	1.0
-0.46	0.0	0.0	1.0
-0.21	0.0	0.0	1.0
-1.78	0.20833333333333334	0.17857142857142858	0.6130952380952381
-0.91	0.0	0.0	1.0
-0.73	0.0	0.0	1.0
-0.41	0.0	0.0	1.0
-0.7	0.0	0.0	1.0
-1.14	0.0	0.0	1.0
-0.15	0.0	0.0	1.0
-1.38	0.0	0.017241379310344827	0.9827586206896551
-0.34	0.0	0.0	1.0
-1.67	0.02	0.13	0.85
-0.12	0.0	0.0	1.0
-1.29	0.0	0.0	1.0
-1.81	0.2768361581920904	0.14689265536723164	0.576271186440678
-0.87	0.0	0.0	1.0
-0.98	0.0	0.0	1.0
-0.38	0.0	0.0	1.0
-0.28	0.0	0.0	1.0
-1.74	0.08955223880597014	0.11940298507462686	0.7910447761194029
-0.32	0.0	0.0	1.0
-1.09	0.0	0.0	1.0
-0.96	0.0	0.0	1.0
-0.88	0.0	0.0	1.0
-1.86	0.5874587458745875	0.11551155115511551	0.297029702970297
-1.4	0.0	0.0	1.0
-0.14	0.0	0.0	1.0
-0.77	0.0	0.0	1.0
-1.45	0.0	0.0	1.0
-1.21	0.0	0.0	1.0
-1.03	0.0	0.0	1.0
-1.23	0.0	0.0	1.0
-1.53	0.0	0.0	1.0
-1.44	0.01639344262295082	0.0	0.9836065573770492
-1.08	0.0	0.0	1.0
-0.69	0.0	0.0	1.0
-1.19	0.0	0.0	1.0
-0.02	0.0	0.0	1.0
-1.07	0.0	0.0	1.0
-1.62	0.043859649122807015	0.043859649122807015	0.9122807017543859
-0.23	0.0	0.0	1.0
-0.94	0.0	0.0	1.0
-0.89	0.0	0.0	1.0
-0.48	0.0	0.0	1.0
-1.63	0.009174311926605505	0.08256880733944955	0.908256880733945
-1.31	0.0	0.0	1.0
-0.63	0.0	0.0	1.0
-0.62	0.0	0.0	1.0
-0.55	0.0	0.0	1.0
-0.66	0.0	0.0	1.0
-1.49	0.0	0.0	1.0
-0.43	0.0	0.0	1.0
-0.76	0.0	0.0	1.0
-1.27	0.0	0.0	1.0
-1.6	0.0	0.02830188679245283	0.9716981132075472
-1.57	0.0	0.038461538461538464	0.9615384615384616
-1.52	0.0	0.04225352112676056	0.9577464788732394
-0.4	0.0	0.0	1.0
-1.26	0.0	0.0	1.0
-0.36	0.0	0.0	1.0
-1.91	0.4955223880597015	0.09253731343283582	0.41194029850746267
-0.2	0.0	0.0	1.0
-1.75	0.1388888888888889	0.13194444444444445	0.7291666666666666
0.01	0.0	0.0	1.0
-0.47	0.0	0.0	1.0
-1.73	0.1037037037037037	0.25925925925925924	0.6370370370370371
-1.24	0.0	0.0	1.0
-0.64	0.0	0.0	1.0
-0.57	0.0	0.0	1.0
-1.8	0.2964824120603015	0.19597989949748743	0.507537688442211
-0.31	0.0	0.0	1.0
-1.95	0.5149700598802395	0.09580838323353294	0.38922155688622756
-1.22	0.0	0.0	1.0
-0.29	0.0	0.0	1.0
-0.68	0.0	0.0	1.0
-0.18	0.0	0.0	1.0
-0.5	0.0	0.0	1.0
-0.9	0.0	0.0	1.0
-1.93	0.5579268292682927	0.0701219512195122	0.3719512195121951
-1.58	0.012987012987012988	0.025974025974025976	0.961038961038961
-1.5	0.01639344262295082	0.03278688524590164	0.9508196721311475
-0.52	0.0	0.0	1.0
-0.16	0.0	0.0	1.0
-1.3	0.0	0.0	1.0
-1.66	0.0234375	0.0859375	0.890625
-1.17	0.0	0.0	1.0
-1.72	0.056910569105691054	0.11382113821138211	0.8292682926829268
-1.84	0.46530612244897956	0.16326530612244897	0.37142857142857144
-1.87	0.40217391304347827	0.17028985507246377	0.427536231884058
-0.74	0.0	0.0	1.0
-1.96	0.9890590809628009	0.010940919037199124	0.0
-1.25	0.0	0.0	1.0
0.0	0.0	0.0	1.0
-1.37	0.0	0.0	1.0
-1.18	0.0	0.0	1.0
-1.7	0.09022556390977443	0.14285714285714285	0.7669172932330827
-0.05	0.0	0.0	1.0
-0.42	0.0	0.0	1.0
-0.35	0.0	0.0	1.0
-1.48	0.0	0.0	1.0
0.04	0.0	0.0	1.0
-0.95	0.0	0.0	1.0
-1.77	0.18404907975460122	0.17177914110429449	0.6441717791411042
-0.58	0.0	0.0	1.0
-0.33	0.0	0.0	1.0
-0.26	0.0	0.0	1.0
-1.69	0.03787878787878788	0.09090909090909091	0.8712121212121212
-0.81	0.0	0.0	1.0
-0.45	0.0	0.0	1.0
-0.71	0.0	0.0	1.0
-1.32	0.0	0.0	1.0
-1.61	0.047058823529411764	0.023529411764705882	0.9294117647058824
-0.04	0.0	0.0	1.0
-0.86	0.0	0.0	1.0
-0.85	0.0	0.0	1.0
0.05	0.0	0.0	1.0
-0.17	0.0	0.0	1.0
-1.42	0.0	0.0	1.0
-0.61	0.0	0.0	1.0
-0.19	0.0	0.0	1.0
-0.84	0.0	0.0	1.0
-0.54	0.0	0.0	1.0
-0.3	0.0	0.0	1.0
-1.97	0.5050167224080268	0.06020066889632107	0.43478260869565216
-1.59	0.01098901098901099	0.03296703296703297	0.9560439560439561
-1.51	0.0	0.01694915254237288	0.9830508474576272
-0.65	0.0	0.0	1.0
-0.07	0.0	0.0	1.0
-0.59	0.0	0.0	1.0
-0.51	0.0	0.0	1.0
-0.1	0.0	0.0	1.0
-1.65	0.02727272727272727	0.07272727272727272	0.9
-1.68	0.046153846153846156	0.1	0.8538461538461538
-0.37	0.0	0.0	1.0
-1.64	0.021505376344086023	0.06451612903225806	0.9139784946236559
-1.98	1.0	0.0	0.0
-1.47	0.0	0.0	1.0
-1.92	0.8635607321131448	0.056572379367720464	0.07986688851913477
-0.79	0.0	0.0	1.0
-1.76	0.1360544217687075	0.2108843537414966	0.6530612244897959
-1.2	0.0	0.0	1.0
-0.53	0.0	0.0	1.0
-0.6	0.0	0.0	1.0
-0.72	0.0	0.0	1.0
-0.93	0.0	0.0	1.0
-0.03	0.0	0.0	1.0
-1.54	0.0	0.046875	0.953125
-1.0	0.0	0.0	1.0
-1.56	0.0	0.060240963855421686	0.9397590361445783
-0.49	0.0	0.0	1.0
-1.16	0.0	0.0	1.0
-0.01	0.0	0.0	1.0
-0.83	0.0	0.0	1.0
-1.89	0.4751552795031056	0.13975155279503104	0.38509316770186336
-1.83	0.32231404958677684	0.15702479338842976	0.5206611570247934
-0.13	0.0	0.0	1.0
-1.43	0.0	0.015873015873015872	0.9841269841269841
-0.06	0.0	0.0	1.0
-0.82	0.0	0.0	1.0
-0.99	0.0	0.0	1.0
-1.88	0.6538461538461539	0.1390532544378698	0.20710059171597633
-1.85	0.3798449612403101	0.15891472868217055	0.46124031007751937
-1.33	0.0	0.0	1.0
-0.78	0.0	0.0	1.0
-1.02	0.0	0.0	1.0
-0.25	0.0	0.0	1.0
-1.41	0.0	0.018867924528301886	0.9811320754716981
-1.11	0.0	0.0	1.0
-1.82	0.3645320197044335	0.18719211822660098	0.4482758620689655
-1.1	0.0	0.0	1.0
-0.75	0.0	0.0	1.0
-1.94	0.9573400250941029	0.026348808030112924	0.01631116687578419
0.03	0.0	0.0	1.0
-1.36	0.0	0.0	1.0
-1.13	0.0	0.0	1.0
