l	alpha	x0	n
3.0	14.312423886566037	-1.8550615897045597	1.0
5.0	10.057202812961767	-1.6238789010423125	1.0
9.0	6.961791068805203	-1.1660145251192635	1.0
15.0	9.003575647543496	-0.7732311210329093	1.0
