Starting saddles simulation at 2025-05-25T03:51:53.399
Lattice size: 44
Beta values: [0.1, 0.10279944599549397, 0.10567726096980483, 0.10863563882017176, 0.11167683486080235, 0.11480316754220751, 0.1180170202186681, 0.1213208429651809, 0.12471715444526921, 0.12820854383108135, 0.1317976727772417, 0.13548727744995842, 0.13928017061293513, 0.14317924377167612, 0.14718746937782085, 0.15130790309518719, 0.15554368612925135, 0.15989804762184037, 0.16437430711286308, 0.16897587707095507, 0.17370626549496876, 0.1785690785882898, 0.18356802350802015, 0.1887069111911229, 0.19398965925968314, 0.19942029500750083, 0.20500295847029057, 0.21074190558183128, 0.21664151141846955, 0.22270627353445155, 0.22894081539062563, 0.23534988987912978, 0.2419383829467506, 0.24871131731971624, 0.25567385633276335, 0.26283130786539594, 0.2701891283883382, 0.27775292712326566, 0.2855284703189852, 0.2935216856473252, 0.3017386667220857, 0.3101856777444941, 0.3188691582787082, 0.3277957281610069, 0.3369721925464105, 0.3464055470965792, 0.3561029833129435, 0.36607189401913226, 0.3763198789968798, 0.3868547507797058, 0.39768454060878644, 0.4088175045555577, 0.4202621298157168, 0.4320271411794205, 0.4441215076826148, 0.4565544494445634, 0.46933544469678873, 0.48247423700878694, 0.49598084271601944, 0.5098655585558504, 0.5241389695172453, 0.5388119569102191, 0.553895706661185, 0.5694017178405246, 0.5853418114288852, 0.601728139328883, 0.6185731936290858, 0.6358898161273345, 0.6536912081206652, 0.6719909404692954, 0.6908029639423454, 0.710141619853183, 0.730021650992499, 0.7504582128674476, 0.7714668852554213, 0.7930636840812662, 0.815265073626996, 0.8380879790833082, 0.8615497994524721, 0.885668420812431, 0.9104622299522194, 0.9359501283891019, 0.9621515467781114, 0.9890864597249744, 1.0167754010137187, 1.045239479260565, 1.0745003940060471, 1.1045804522576164, 1.1355025854953513, 1.1672903671537318, 1.1999680305928035, 1.2335604875724422, 1.2680933472437848, 1.3035929356723266, 1.3400863159075478, 1.3776013086143843, 1.4161665132822627, 1.4558113300278694, 1.4965659820082826, 1.5384615384615383]
Copies: 600
Move type: l chain flip
----------------------------------
Finished copy 301 at 2025-05-25T03:52:07.545
Finished copy 151 at 2025-05-25T03:52:08.861
Finished copy 1 at 2025-05-25T03:52:09.989
Finished copy 451 at 2025-05-25T03:52:10.963
Finished copy 302 at 2025-05-25T03:52:21.410
Finished copy 152 at 2025-05-25T03:52:21.882
Finished copy 452 at 2025-05-25T03:52:24.120
Finished copy 2 at 2025-05-25T03:52:28.093
Finished copy 303 at 2025-05-25T03:52:35.136
Finished copy 153 at 2025-05-25T03:52:36.319
Finished copy 453 at 2025-05-25T03:52:38.618
Finished copy 3 at 2025-05-25T03:52:49.384
Finished copy 154 at 2025-05-25T03:52:51.180
Finished copy 304 at 2025-05-25T03:52:51.393
Finished copy 454 at 2025-05-25T03:52:53.785
Finished copy 305 at 2025-05-25T03:53:05.664
Finished copy 155 at 2025-05-25T03:53:06.882
Finished copy 4 at 2025-05-25T03:53:07.469
Finished copy 455 at 2025-05-25T03:53:08.946
Finished copy 156 at 2025-05-25T03:53:20.196
Finished copy 306 at 2025-05-25T03:53:20.548
Finished copy 456 at 2025-05-25T03:53:22.390
Finished copy 5 at 2025-05-25T03:53:25.107
Finished copy 157 at 2025-05-25T03:53:34.453
Finished copy 307 at 2025-05-25T03:53:35.479
Finished copy 457 at 2025-05-25T03:53:38.178
Finished copy 6 at 2025-05-25T03:53:43.627
Finished copy 158 at 2025-05-25T03:53:49.529
Finished copy 308 at 2025-05-25T03:53:52.827
Finished copy 458 at 2025-05-25T03:53:52.987
Finished copy 7 at 2025-05-25T03:54:00.736
Finished copy 159 at 2025-05-25T03:54:03.709
Finished copy 309 at 2025-05-25T03:54:04.964
Finished copy 459 at 2025-05-25T03:54:09.615
Finished copy 160 at 2025-05-25T03:54:17.229
Finished copy 310 at 2025-05-25T03:54:19.288
Finished copy 8 at 2025-05-25T03:54:19.313
Finished copy 460 at 2025-05-25T03:54:23.859
Finished copy 161 at 2025-05-25T03:54:31.191
Finished copy 311 at 2025-05-25T03:54:34.687
Finished copy 9 at 2025-05-25T03:54:37.721
Finished copy 461 at 2025-05-25T03:54:38.602
Finished copy 162 at 2025-05-25T03:54:45.011
Finished copy 312 at 2025-05-25T03:54:47.908
Finished copy 462 at 2025-05-25T03:54:51.965
Finished copy 10 at 2025-05-25T03:54:54.355
Finished copy 163 at 2025-05-25T03:54:59.584
Finished copy 313 at 2025-05-25T03:55:01.664
Finished copy 463 at 2025-05-25T03:55:05.604
Finished copy 11 at 2025-05-25T03:55:11.037
Finished copy 164 at 2025-05-25T03:55:13.391
Finished copy 314 at 2025-05-25T03:55:16.602
Finished copy 464 at 2025-05-25T03:55:20.818
Finished copy 165 at 2025-05-25T03:55:26.613
Finished copy 12 at 2025-05-25T03:55:29.761
Finished copy 315 at 2025-05-25T03:55:30.727
Finished copy 465 at 2025-05-25T03:55:36.245
Finished copy 166 at 2025-05-25T03:55:42.155
Finished copy 316 at 2025-05-25T03:55:44.894
Finished copy 13 at 2025-05-25T03:55:48.177
Finished copy 466 at 2025-05-25T03:55:52.809
Finished copy 167 at 2025-05-25T03:55:56.589
Finished copy 317 at 2025-05-25T03:55:59.033
Finished copy 14 at 2025-05-25T03:56:05.652
Finished copy 467 at 2025-05-25T03:56:06.917
Finished copy 168 at 2025-05-25T03:56:09.573
Finished copy 318 at 2025-05-25T03:56:14.072
Finished copy 468 at 2025-05-25T03:56:21.618
Finished copy 15 at 2025-05-25T03:56:24.947
Finished copy 169 at 2025-05-25T03:56:26.194
Finished copy 319 at 2025-05-25T03:56:32.218
Finished copy 469 at 2025-05-25T03:56:36.541
Finished copy 170 at 2025-05-25T03:56:40.654
Finished copy 16 at 2025-05-25T03:56:44.625
Finished copy 320 at 2025-05-25T03:56:46.856
Finished copy 470 at 2025-05-25T03:56:55.079
Finished copy 171 at 2025-05-25T03:56:56.298
Finished copy 321 at 2025-05-25T03:57:00.940
Finished copy 17 at 2025-05-25T03:57:03.810
Finished copy 471 at 2025-05-25T03:57:09.494
Finished copy 172 at 2025-05-25T03:57:09.858
Finished copy 322 at 2025-05-25T03:57:14.787
Finished copy 18 at 2025-05-25T03:57:21.044
Finished copy 472 at 2025-05-25T03:57:24.082
Finished copy 173 at 2025-05-25T03:57:26.068
Finished copy 323 at 2025-05-25T03:57:29.800
Finished copy 473 at 2025-05-25T03:57:38.089
Finished copy 19 at 2025-05-25T03:57:38.457
Finished copy 174 at 2025-05-25T03:57:39.503
Finished copy 324 at 2025-05-25T03:57:44.750
Finished copy 474 at 2025-05-25T03:57:50.694
Finished copy 175 at 2025-05-25T03:57:55.343
Finished copy 20 at 2025-05-25T03:57:58.428
Finished copy 325 at 2025-05-25T03:57:58.434
Finished copy 475 at 2025-05-25T03:58:04.610
Finished copy 176 at 2025-05-25T03:58:11.699
Finished copy 326 at 2025-05-25T03:58:12.689
Finished copy 21 at 2025-05-25T03:58:18.705
