l	alpha	x0	n
3.0	34.31510740775319	-1.9476707079862825	1.0
5.0	18.137881499689875	-1.8071466719493698	1.0
17.0	9.975775574800542	-0.9941385856598633	1.0
29.0	13.157469832674888	-0.6623074291089578	1.0
