l	alpha	x0	n
3.0	29.646941840576954	-1.9332289955136477	1.0
5.0	16.33563574161262	-1.7823674956185789	1.0
7.0	11.793709844087918	-1.6129189163711966	1.0
11.0	7.984028949703165	-1.289828371201544	1.0
15.0	8.948167019667494	-1.0393953740876225	1.0
25.0	11.722767945210938	-0.694775537249725	1.0
