Energy	p(K=0)	p(K=1)	p(K>=2)
-0.3884297520661157	0.0	0.0	1.0
-1.7851239669421488	0.176056338028169	0.14084507042253522	0.6830985915492958
-1.7768595041322315	0.13970588235294118	0.08823529411764706	0.7720588235294118
-1.5950413223140496	0.0	0.0	1.0
-1.7603305785123966	0.09395973154362416	0.10738255033557047	0.7986577181208053
-1.4793388429752066	0.0	0.0	1.0
-0.33884297520661155	0.0	0.0	1.0
-1.3388429752066116	0.0	0.02040816326530612	0.9795918367346939
-0.5289256198347108	0.0	0.0	1.0
-1.9008264462809918	0.680379746835443	0.09177215189873418	0.22784810126582278
-0.6446280991735537	0.0	0.0	1.0
-0.71900826446281	0.0	0.0	1.0
-0.6776859504132231	0.0	0.0	1.0
-0.49586776859504134	0.0	0.0	1.0
-0.2975206611570248	0.0	0.0	1.0
-1.2892561983471074	0.0	0.0	1.0
-0.32231404958677684	0.0	0.0	1.0
-0.9752066115702479	0.0	0.0	1.0
-2.0	1.0	0.0	0.0
-1.8677685950413223	0.49767441860465117	0.17674418604651163	0.32558139534883723
-0.47107438016528924	0.0	0.0	1.0
-1.4132231404958677	0.0	0.0	1.0
-1.9586776859504131	0.5050847457627119	0.061016949152542375	0.43389830508474575
-1.1983471074380165	0.0	0.0	1.0
-1.0826446280991735	0.0	0.0	1.0
-0.2231404958677686	0.0	0.0	1.0
-1.421487603305785	0.0	0.0	1.0
-1.6115702479338843	0.0125	0.0125	0.975
-0.39669421487603307	0.0	0.0	1.0
-1.56198347107438	0.0	0.016129032258064516	0.9838709677419355
-0.5950413223140496	0.0	0.0	1.0
-1.6942148760330578	0.020618556701030927	0.07216494845360824	0.9072164948453608
-0.6942148760330579	0.0	0.0	1.0
-1.6446280991735538	0.0125	0.05	0.9375
-1.322314049586777	0.0	0.0	1.0
-1.3471074380165289	0.0	0.0	1.0
-1.371900826446281	0.0	0.0	1.0
-1.3057851239669422	0.0	0.0	1.0
-0.6363636363636364	0.0	0.0	1.0
-0.04132231404958678	0.0	0.0	1.0
-0.09917355371900827	0.0	0.0	1.0
-0.7107438016528925	0.0	0.0	1.0
-1.0578512396694215	0.0	0.0	1.0
-0.7520661157024794	0.0	0.0	1.0
-1.2644628099173554	0.0	0.0	1.0
-1.0330578512396693	0.0	0.0	1.0
-0.768595041322314	0.0	0.0	1.0
-1.628099173553719	0.0	0.05714285714285714	0.9428571428571428
-0.48760330578512395	0.0	0.0	1.0
-1.8264462809917354	0.20707070707070707	0.18181818181818182	0.6111111111111112
-0.14049586776859505	0.0	0.0	1.0
-1.3305785123966942	0.0	0.0	1.0
-1.0909090909090908	0.0	0.0	1.0
-0.049586776859504134	0.0	0.0	1.0
-0.8512396694214877	0.0	0.0	1.0
-0.5867768595041323	0.0	0.0	1.0
-0.8181818181818182	0.0	0.0	1.0
-0.15702479338842976	0.0	0.0	1.0
-1.2727272727272727	0.0	0.0	1.0
-1.396694214876033	0.0	0.0	1.0
-1.2396694214876034	0.0	0.0	1.0
-1.0082644628099173	0.0	0.0	1.0
-0.256198347107438	0.0	0.0	1.0
-0.3140495867768595	0.0	0.0	1.0
-1.8099173553719008	0.1864406779661017	0.1016949152542373	0.711864406779661
-0.8429752066115702	0.0	0.0	1.0
-1.677685950413223	0.011363636363636364	0.045454545454545456	0.9431818181818182
-0.4132231404958678	0.0	0.0	1.0
-0.4380165289256198	0.0	0.0	1.0
-0.45454545454545453	0.0	0.0	1.0
-1.1570247933884297	0.0	0.0	1.0
-0.5041322314049587	0.0	0.0	1.0
-0.0743801652892562	0.0	0.0	1.0
-0.4793388429752066	0.0	0.0	1.0
-1.7107438016528926	0.07207207207207207	0.15315315315315314	0.7747747747747747
-0.11570247933884298	0.0	0.0	1.0
-0.10743801652892562	0.0	0.0	1.0
-0.5454545454545454	0.0	0.0	1.0
-0.9669421487603306	0.0	0.0	1.0
-0.7272727272727273	0.0	0.0	1.0
-0.5619834710743802	0.0	0.0	1.0
-0.9586776859504132	0.0	0.0	1.0
-1.8512396694214877	0.4221105527638191	0.135678391959799	0.44221105527638194
-1.9338842975206612	0.8950086058519794	0.04475043029259897	0.060240963855421686
-0.4462809917355372	0.0	0.0	1.0
-1.43801652892562	0.0	0.0	1.0
-0.628099173553719	0.0	0.0	1.0
-1.2975206611570247	0.0	0.0	1.0
-1.2231404958677685	0.0	0.0	1.0
-0.5371900826446281	0.0	0.0	1.0
-1.6694214876033058	0.0375	0.075	0.8875
-1.0661157024793388	0.0	0.0	1.0
-1.4710743801652892	0.0	0.020833333333333332	0.9791666666666666
-0.1652892561983471	0.0	0.0	1.0
-0.05785123966942149	0.0	0.0	1.0
-1.7355371900826446	0.1	0.1	0.8
-0.01652892561983471	0.0	0.0	1.0
-1.462809917355372	0.0	0.0196078431372549	0.9803921568627451
-0.2727272727272727	0.0	0.0	1.0
-0.5537190082644629	0.0	0.0	1.0
-1.2066115702479339	0.0	0.0	1.0
-0.1322314049586777	0.0	0.0	1.0
-1.024793388429752	0.0	0.0	1.0
-0.7024793388429752	0.0	0.0	1.0
-1.2479338842975207	0.0	0.0	1.0
-0.8347107438016529	0.0	0.0	1.0
-0.23140495867768596	0.0	0.0	1.0
-0.6198347107438017	0.0	0.0	1.0
-1.0991735537190082	0.0	0.0	1.0
-1.140495867768595	0.0	0.0	1.0
-0.8264462809917356	0.0	0.0	1.0
-1.9669421487603307	0.9917231000752446	0.008276899924755455	0.0
-1.8760330578512396	0.376984126984127	0.1111111111111111	0.5119047619047619
-1.6528925619834711	0.04081632653061224	0.08163265306122448	0.8775510204081632
-1.8181818181818181	0.21666666666666667	0.15	0.6333333333333333
-1.8925619834710743	0.4673913043478261	0.11594202898550725	0.4166666666666667
-1.4462809917355373	0.0	0.0	1.0
-1.834710743801653	0.3230769230769231	0.18974358974358974	0.48717948717948717
-0.371900826446281	0.0	0.0	1.0
-1.71900826446281	0.05785123966942149	0.08264462809917356	0.859504132231405
-1.859504132231405	0.3277310924369748	0.15966386554621848	0.5126050420168067
-0.2066115702479339	0.0	0.0	1.0
-0.6033057851239669	0.0	0.0	1.0
-1.5537190082644627	0.0	0.015384615384615385	0.9846153846153847
-0.24793388429752067	0.0	0.0	1.0
-0.5206611570247934	0.0	0.0	1.0
-0.9090909090909091	0.0	0.0	1.0
-0.18181818181818182	0.0	0.0	1.0
-0.7851239669421488	0.0	0.0	1.0
-1.2314049586776858	0.0	0.0	1.0
-1.6859504132231404	0.058823529411764705	0.058823529411764705	0.8823529411764706
-0.6611570247933884	0.0	0.0	1.0
-0.4297520661157025	0.0	0.0	1.0
