Starting saddles simulation at 2025-05-25T00:55:57.495
Lattice size: 39
Beta values: [0.1, 0.10279944599549397, 0.10567726096980483, 0.10863563882017176, 0.11167683486080235, 0.11480316754220751, 0.1180170202186681, 0.1213208429651809, 0.12471715444526921, 0.12820854383108135, 0.1317976727772417, 0.13548727744995842, 0.13928017061293513, 0.14317924377167612, 0.14718746937782085, 0.15130790309518719, 0.15554368612925135, 0.15989804762184037, 0.16437430711286308, 0.16897587707095507, 0.17370626549496876, 0.1785690785882898, 0.18356802350802015, 0.1887069111911229, 0.19398965925968314, 0.19942029500750083, 0.20500295847029057, 0.21074190558183128, 0.21664151141846955, 0.22270627353445155, 0.22894081539062563, 0.23534988987912978, 0.2419383829467506, 0.24871131731971624, 0.25567385633276335, 0.26283130786539594, 0.2701891283883382, 0.27775292712326566, 0.2855284703189852, 0.2935216856473252, 0.3017386667220857, 0.3101856777444941, 0.3188691582787082, 0.3277957281610069, 0.3369721925464105, 0.3464055470965792, 0.3561029833129435, 0.36607189401913226, 0.3763198789968798, 0.3868547507797058, 0.39768454060878644, 0.4088175045555577, 0.4202621298157168, 0.4320271411794205, 0.4441215076826148, 0.4565544494445634, 0.46933544469678873, 0.48247423700878694, 0.49598084271601944, 0.5098655585558504, 0.5241389695172453, 0.5388119569102191, 0.553895706661185, 0.5694017178405246, 0.5853418114288852, 0.601728139328883, 0.6185731936290858, 0.6358898161273345, 0.6536912081206652, 0.6719909404692954, 0.6908029639423454, 0.710141619853183, 0.730021650992499, 0.7504582128674476, 0.7714668852554213, 0.7930636840812662, 0.815265073626996, 0.8380879790833082, 0.8615497994524721, 0.885668420812431, 0.9104622299522194, 0.9359501283891019, 0.9621515467781114, 0.9890864597249744, 1.0167754010137187, 1.045239479260565, 1.0745003940060471, 1.1045804522576164, 1.1355025854953513, 1.1672903671537318, 1.1999680305928035, 1.2335604875724422, 1.2680933472437848, 1.3035929356723266, 1.3400863159075478, 1.3776013086143843, 1.4161665132822627, 1.4558113300278694, 1.4965659820082826, 1.5384615384615383]
Copies: 600
Move type: l chain flip
----------------------------------
Finished copy 451 at 2025-05-25T00:56:07.423
Finished copy 301 at 2025-05-25T00:56:08.014
Finished copy 1 at 2025-05-25T00:56:08.169
Finished copy 151 at 2025-05-25T00:56:09.433
Finished copy 452 at 2025-05-25T00:56:18.044
Finished copy 2 at 2025-05-25T00:56:18.185
Finished copy 302 at 2025-05-25T00:56:19.416
Finished copy 152 at 2025-05-25T00:56:20.533
Finished copy 453 at 2025-05-25T00:56:28.859
Finished copy 3 at 2025-05-25T00:56:29.550
Finished copy 303 at 2025-05-25T00:56:29.662
Finished copy 153 at 2025-05-25T00:56:33.108
Finished copy 454 at 2025-05-25T00:56:38.916
Finished copy 4 at 2025-05-25T00:56:40.188
Finished copy 304 at 2025-05-25T00:56:40.402
Finished copy 154 at 2025-05-25T00:56:45.668
Finished copy 455 at 2025-05-25T00:56:48.529
Finished copy 305 at 2025-05-25T00:56:51.084
Finished copy 5 at 2025-05-25T00:56:51.138
Finished copy 155 at 2025-05-25T00:56:57.914
Finished copy 456 at 2025-05-25T00:56:58.764
Finished copy 6 at 2025-05-25T00:57:00.800
Finished copy 306 at 2025-05-25T00:57:00.817
Finished copy 457 at 2025-05-25T00:57:08.911
Finished copy 156 at 2025-05-25T00:57:11.096
Finished copy 7 at 2025-05-25T00:57:11.447
Finished copy 307 at 2025-05-25T00:57:13.544
Finished copy 458 at 2025-05-25T00:57:19.423
Finished copy 8 at 2025-05-25T00:57:21.379
Finished copy 308 at 2025-05-25T00:57:24.254
Finished copy 157 at 2025-05-25T00:57:24.606
Finished copy 459 at 2025-05-25T00:57:29.749
Finished copy 9 at 2025-05-25T00:57:32.558
Finished copy 309 at 2025-05-25T00:57:34.155
Finished copy 158 at 2025-05-25T00:57:36.780
Finished copy 460 at 2025-05-25T00:57:39.865
Finished copy 10 at 2025-05-25T00:57:42.151
Finished copy 310 at 2025-05-25T00:57:44.947
Finished copy 159 at 2025-05-25T00:57:49.062
Finished copy 461 at 2025-05-25T00:57:49.926
Finished copy 11 at 2025-05-25T00:57:52.169
Finished copy 311 at 2025-05-25T00:57:54.823
Finished copy 160 at 2025-05-25T00:58:01.197
Finished copy 12 at 2025-05-25T00:58:01.766
Finished copy 462 at 2025-05-25T00:58:01.771
Finished copy 312 at 2025-05-25T00:58:04.782
Finished copy 13 at 2025-05-25T00:58:12.416
Finished copy 161 at 2025-05-25T00:58:13.257
Finished copy 463 at 2025-05-25T00:58:13.390
Finished copy 313 at 2025-05-25T00:58:14.695
Finished copy 14 at 2025-05-25T00:58:21.883
Finished copy 464 at 2025-05-25T00:58:24.092
Finished copy 162 at 2025-05-25T00:58:24.428
Finished copy 314 at 2025-05-25T00:58:25.116
Finished copy 15 at 2025-05-25T00:58:31.762
Finished copy 465 at 2025-05-25T00:58:34.477
Finished copy 315 at 2025-05-25T00:58:35.709
Finished copy 163 at 2025-05-25T00:58:37.105
Finished copy 16 at 2025-05-25T00:58:41.792
Finished copy 316 at 2025-05-25T00:58:46.681
Finished copy 466 at 2025-05-25T00:58:47.603
Finished copy 164 at 2025-05-25T00:58:48.878
Finished copy 17 at 2025-05-25T00:58:52.059
Finished copy 317 at 2025-05-25T00:58:56.557
Finished copy 467 at 2025-05-25T00:58:58.140
Finished copy 165 at 2025-05-25T00:59:00.267
Finished copy 18 at 2025-05-25T00:59:02.431
Finished copy 318 at 2025-05-25T00:59:07.074
Finished copy 468 at 2025-05-25T00:59:08.652
Finished copy 166 at 2025-05-25T00:59:11.346
Finished copy 19 at 2025-05-25T00:59:11.596
Finished copy 319 at 2025-05-25T00:59:18.350
Finished copy 469 at 2025-05-25T00:59:19.808
Finished copy 20 at 2025-05-25T00:59:22.913
Finished copy 167 at 2025-05-25T00:59:24.260
Finished copy 320 at 2025-05-25T00:59:27.738
Finished copy 470 at 2025-05-25T00:59:29.389
Finished copy 21 at 2025-05-25T00:59:33.484
Finished copy 168 at 2025-05-25T00:59:35.758
Finished copy 321 at 2025-05-25T00:59:37.636
Finished copy 471 at 2025-05-25T00:59:40.320
Finished copy 22 at 2025-05-25T00:59:44.027
Finished copy 322 at 2025-05-25T00:59:49.588
Finished copy 169 at 2025-05-25T00:59:49.638
Finished copy 472 at 2025-05-25T00:59:50.360
Finished copy 23 at 2025-05-25T00:59:54.848
Finished copy 323 at 2025-05-25T00:59:59.980
Finished copy 473 at 2025-05-25T01:00:00.170
Finished copy 170 at 2025-05-25T01:00:01.625
Finished copy 24 at 2025-05-25T01:00:05.386
Finished copy 474 at 2025-05-25T01:00:10.495
Finished copy 324 at 2025-05-25T01:00:12.448
Finished copy 171 at 2025-05-25T01:00:13.628
Finished copy 25 at 2025-05-25T01:00:16.075
Finished copy 475 at 2025-05-25T01:00:21.118
Finished copy 325 at 2025-05-25T01:00:22.493
Finished copy 172 at 2025-05-25T01:00:26.165
Finished copy 26 at 2025-05-25T01:00:26.682
Finished copy 326 at 2025-05-25T01:00:32.180
Finished copy 476 at 2025-05-25T01:00:32.716
Finished copy 27 at 2025-05-25T01:00:36.872
Finished copy 173 at 2025-05-25T01:00:37.663
Finished copy 477 at 2025-05-25T01:00:42.153
Finished copy 327 at 2025-05-25T01:00:42.773
Finished copy 174 at 2025-05-25T01:00:48.562
Finished copy 28 at 2025-05-25T01:00:50.894
Finished copy 478 at 2025-05-25T01:00:53.261
Finished copy 328 at 2025-05-25T01:00:53.426
Finished copy 29 at 2025-05-25T01:01:01.126
Finished copy 175 at 2025-05-25T01:01:01.975
Finished copy 479 at 2025-05-25T01:01:03.894
Finished copy 329 at 2025-05-25T01:01:04.026
Finished copy 30 at 2025-05-25T01:01:11.878
Finished copy 176 at 2025-05-25T01:01:13.974
Finished copy 480 at 2025-05-25T01:01:15.435
Finished copy 330 at 2025-05-25T01:01:15.505
Finished copy 31 at 2025-05-25T01:01:24.847
Finished copy 481 at 2025-05-25T01:01:25.695
Finished copy 177 at 2025-05-25T01:01:26.267
Finished copy 331 at 2025-05-25T01:01:27.569
Finished copy 32 at 2025-05-25T01:01:35.264
Finished copy 482 at 2025-05-25T01:01:35.655
Finished copy 178 at 2025-05-25T01:01:37.998
Finished copy 332 at 2025-05-25T01:01:38.677
Finished copy 33 at 2025-05-25T01:01:45.636
Finished copy 483 at 2025-05-25T01:01:46.106
Finished copy 333 at 2025-05-25T01:01:48.673
Finished copy 179 at 2025-05-25T01:01:49.494
Finished copy 484 at 2025-05-25T01:01:55.817
Finished copy 34 at 2025-05-25T01:01:56.353
Finished copy 334 at 2025-05-25T01:01:58.648
Finished copy 180 at 2025-05-25T01:02:01.827
Finished copy 35 at 2025-05-25T01:02:06.439
Finished copy 485 at 2025-05-25T01:02:06.781
Finished copy 335 at 2025-05-25T01:02:09.001
Finished copy 181 at 2025-05-25T01:02:16.425
Finished copy 486 at 2025-05-25T01:02:16.625
Finished copy 36 at 2025-05-25T01:02:17.510
Finished copy 336 at 2025-05-25T01:02:18.414
Finished copy 487 at 2025-05-25T01:02:26.876
Finished copy 37 at 2025-05-25T01:02:27.546
Finished copy 337 at 2025-05-25T01:02:28.729
Finished copy 182 at 2025-05-25T01:02:29.366
Finished copy 488 at 2025-05-25T01:02:37.953
Finished copy 38 at 2025-05-25T01:02:38.953
Finished copy 338 at 2025-05-25T01:02:39.920
Finished copy 183 at 2025-05-25T01:02:41.776
Finished copy 489 at 2025-05-25T01:02:48.703
Finished copy 39 at 2025-05-25T01:02:50.525
Finished copy 339 at 2025-05-25T01:02:51.596
Finished copy 184 at 2025-05-25T01:02:53.743
Finished copy 490 at 2025-05-25T01:02:59.531
Finished copy 40 at 2025-05-25T01:03:01.500
Finished copy 340 at 2025-05-25T01:03:03.034
Finished copy 185 at 2025-05-25T01:03:06.177
Finished copy 491 at 2025-05-25T01:03:09.116
Finished copy 41 at 2025-05-25T01:03:12.347
Finished copy 341 at 2025-05-25T01:03:13.689
Finished copy 186 at 2025-05-25T01:03:18.746
Finished copy 492 at 2025-05-25T01:03:19.429
Finished copy 42 at 2025-05-25T01:03:22.976
Finished copy 342 at 2025-05-25T01:03:24.691
Finished copy 493 at 2025-05-25T01:03:29.988
Finished copy 187 at 2025-05-25T01:03:31.267
Finished copy 43 at 2025-05-25T01:03:32.849
Finished copy 343 at 2025-05-25T01:03:35.072
Finished copy 494 at 2025-05-25T01:03:40.139
Finished copy 188 at 2025-05-25T01:03:43.099
Finished copy 44 at 2025-05-25T01:03:43.887
Finished copy 344 at 2025-05-25T01:03:45.814
Finished copy 495 at 2025-05-25T01:03:50.551
Finished copy 45 at 2025-05-25T01:03:54.788
Finished copy 345 at 2025-05-25T01:03:55.577
Finished copy 189 at 2025-05-25T01:03:55.905
Finished copy 496 at 2025-05-25T01:04:00.580
Finished copy 46 at 2025-05-25T01:04:04.506
Finished copy 346 at 2025-05-25T01:04:07.726
Finished copy 190 at 2025-05-25T01:04:07.918
Finished copy 497 at 2025-05-25T01:04:11.356
Finished copy 47 at 2025-05-25T01:04:15.412
Finished copy 191 at 2025-05-25T01:04:18.780
Finished copy 347 at 2025-05-25T01:04:20.695
Finished copy 48 at 2025-05-25T01:04:25.639
Finished copy 498 at 2025-05-25T01:04:27.066
Finished copy 192 at 2025-05-25T01:04:31.210
Finished copy 348 at 2025-05-25T01:04:32.186
Finished copy 49 at 2025-05-25T01:04:36.676
Finished copy 499 at 2025-05-25T01:04:37.417
Finished copy 349 at 2025-05-25T01:04:42.518
Finished copy 193 at 2025-05-25T01:04:43.014
