Energy	p(K=0)	p(K=1)	p(K>=2)
-1.2766210588935158	1.0	0.0	0.0
-1.438429506246282	1.0	0.0	0.0
-0.2819750148720999	0.0	0.0	1.0
-0.47947650208209397	0.020833333333333332	0.010416666666666666	0.96875
-0.3723973825104105	0.0	0.0	1.0
-1.800118976799524	1.0	0.0	0.0
-0.22724568709101725	0.0	0.0	1.0
-0.8197501487209994	0.7368421052631579	0.10526315789473684	0.15789473684210525
-0.14158239143367043	0.0	0.0	1.0
-1.4122546103509817	1.0	0.0	0.0
-1.3955978584176085	1.0	0.0	0.0
-1.2504461629982153	1.0	0.0	0.0
-0.33432480666270076	0.0	0.0	1.0
-1.190957763236169	0.96	0.0	0.04
-1.3004164187983343	1.0	0.0	0.0
-0.6983938132064248	0.38095238095238093	0.21428571428571427	0.40476190476190477
-0.2581796549672814	0.0	0.0	1.0
-1.7287328970850684	1.0	0.0	0.0
-1.8262938726948246	1.0	0.0	0.0
-1.8048780487804879	1.0	0.0	0.0
-0.4866151100535396	0.054945054945054944	0.01098901098901099	0.9340659340659341
-0.7340868530636526	0.660377358490566	0.03773584905660377	0.3018867924528302
-1.0553242117787032	0.8709677419354839	0.0967741935483871	0.03225806451612903
-1.3789411064842356	1.0	0.0	0.0
-2.0	1.0	0.0	0.0
-0.39381320642474715	0.0	0.0	1.0
-1.107674003569304	1.0	0.0	0.0
-1.60261748958953	1.0	0.0	0.0
-0.5722784057108864	0.10126582278481013	0.06329113924050633	0.8354430379746836
-0.5389649018441404	0.0641025641025641	0.02564102564102564	0.9102564102564102
-0.7507436049970255	0.5555555555555556	0.09259259259259259	0.35185185185185186
-1.7763236168947056	1.0	0.0	0.0
-0.09399167162403331	0.0	0.0	1.0
-1.6192742415229031	1.0	0.0	0.0
-1.9119571683521712	1.0	0.0	0.0
-1.7787031528851873	1.0	0.0	0.0
-1.0291493158834026	0.9705882352941176	0.029411764705882353	0.0
-0.8958953004164188	0.851063829787234	0.10638297872340426	0.0425531914893617
-0.6531826293872695	0.3148148148148148	0.12962962962962962	0.5555555555555556
-0.49375371802498513	0.02564102564102564	0.01282051282051282	0.9615384615384616
-1.074360499702558	1.0	0.0	0.0
-0.693634741225461	0.4	0.22857142857142856	0.37142857142857144
-0.9292088042831648	0.8541666666666666	0.041666666666666664	0.10416666666666667
-1.5145746579417014	1.0	0.0	0.0
-0.4580606781677573	0.0	0.010752688172043012	0.989247311827957
-0.3057703747769185	0.0	0.0	1.0
-0.40095181439619276	0.0	0.0	1.0
-1.2290303390838786	1.0	0.0	0.0
-0.5865556216537775	0.17647058823529413	0.08235294117647059	0.7411764705882353
-0.5056513979773944	0.02531645569620253	0.06329113924050633	0.9113924050632911
-1.7882212968471147	1.0	0.0	0.0
-1.5954788816180845	1.0	0.0	0.0
-1.1647828673408684	1.0	0.0	0.0
-1.2623438429506246	1.0	0.0	0.0
-0.06067816775728733	0.0	0.0	1.0
-1.885782272456871	1.0	0.0	0.0
-1.9309934562760263	1.0	0.0	0.0
-1.8715050565139797	1.0	0.0	0.0
-1.2099940511600238	0.9411764705882353	0.058823529411764705	0.0
-0.2676977989292088	0.0	0.0	1.0
-0.3604997025580012	0.0	0.0	1.0
-0.38429506246281975	0.0	0.0	1.0
-0.1701368233194527	0.0	0.0	1.0
-0.32480666270077335	0.0	0.0	1.0
-1.3170731707317074	1.0	0.0	0.0
-1.671624033313504	1.0	0.0	0.0
-0.4366448542534206	0.0	0.007518796992481203	0.9924812030075187
-0.3557406305770375	0.0	0.0	1.0
-1.2028554431885783	1.0	0.0	0.0
-0.5532421177870316	0.0945945945945946	0.04054054054054054	0.8648648648648649
-1.7334919690660322	1.0	0.0	0.0
-1.9881023200475907	1.0	0.0	0.0
-1.0196311719214752	0.8846153846153846	0.038461538461538464	0.07692307692307693
-0.3486020226055919	0.0	0.0	1.0
-0.646044021415824	0.20588235294117646	0.10294117647058823	0.6911764705882353
-0.7983343248066627	0.6521739130434783	0.10869565217391304	0.2391304347826087
-0.11064842355740631	0.0	0.0	1.0
-1.3337299226650803	1.0	0.0	0.0
-1.519333729922665	1.0	0.0	0.0
-0.9411064842355741	0.925	0.0	0.075
-1.4907792980368828	1.0	0.0	0.0
-0.34622248661511007	0.0	0.0	1.0
-0.496133254015467	0.04716981132075472	0.03773584905660377	0.9150943396226415
-0.9173111243307555	0.9148936170212766	0.0425531914893617	0.0425531914893617
-0.5199286139202856	0.05405405405405406	0.0	0.9459459459459459
-1.7644259369422963	1.0	0.0	0.0
-1.2908982748364068	0.875	0.125	0.0
-1.6454491374182034	1.0	0.0	0.0
-1.7739440809042237	1.0	0.0	0.0
-1.6763831052944675	1.0	0.0	0.0
-1.0838786436644854	1.0	0.0	0.0
-0.17727543129089826	0.0	0.0	1.0
-1.8738845925044616	1.0	0.0	0.0
-1.2147531231409876	1.0	0.0	0.0
-1.5407495538370017	1.0	0.0	0.0
-0.9553837001784652	0.8709677419354839	0.03225806451612903	0.0967741935483871
