Energy	p(K=0)	p(K=1)	p(K>=2)
-0.7569444444444444	0.0	0.0	1.0
-1.3541666666666667	0.12903225806451613	0.1935483870967742	0.6774193548387096
-0.4236111111111111	0.0	0.0	1.0
-1.9652777777777777	1.0	0.0	0.0
-0.5694444444444444	0.0	0.0	1.0
-1.9305555555555556	0.9977272727272727	0.0022727272727272726	0.0
-1.1597222222222223	0.01639344262295082	0.11475409836065574	0.8688524590163934
-0.6597222222222222	0.0	0.0	1.0
-1.7083333333333333	0.8285714285714286	0.10476190476190476	0.06666666666666667
-0.4097222222222222	0.0	0.0	1.0
-0.6736111111111112	0.0	0.0	1.0
-1.4791666666666667	0.4	0.24	0.36
-0.7222222222222222	0.0	0.0	1.0
-0.8958333333333334	0.0	0.0	1.0
-1.8333333333333333	0.9640718562874252	0.029940119760479042	0.005988023952095809
-0.125	0.0	0.0	1.0
-1.0694444444444444	0.011627906976744186	0.023255813953488372	0.9651162790697675
-0.22916666666666666	0.0	0.0	1.0
-0.034722222222222224	0.0	0.0	1.0
-0.9930555555555556	0.0	0.012195121951219513	0.9878048780487805
-1.5694444444444444	0.6557377049180327	0.16393442622950818	0.18032786885245902
-0.1736111111111111	0.0	0.0	1.0
-2.0	1.0	0.0	0.0
-1.1180555555555556	0.017543859649122806	0.14035087719298245	0.8421052631578947
-1.5208333333333333	0.5106382978723404	0.06382978723404255	0.425531914893617
-1.2013888888888888	0.044444444444444446	0.15555555555555556	0.8
-1.0208333333333333	0.024096385542168676	0.060240963855421686	0.9156626506024096
-0.2569444444444444	0.0	0.0	1.0
-1.9236111111111112	0.9933110367892977	0.0	0.006688963210702341
-1.5486111111111112	0.5084745762711864	0.2711864406779661	0.22033898305084745
-0.3402777777777778	0.0	0.0	1.0
-0.9097222222222222	0.0	0.008849557522123894	0.9911504424778761
-1.6458333333333333	0.6527777777777778	0.1527777777777778	0.19444444444444445
-0.9166666666666666	0.0	0.0	1.0
-0.9305555555555556	0.0	0.012345679012345678	0.9876543209876543
-0.8541666666666666	0.0	0.0	1.0
-0.11805555555555555	0.0	0.0	1.0
-0.9583333333333334	0.0	0.011494252873563218	0.9885057471264368
-0.5347222222222222	0.0	0.0	1.0
-1.9722222222222223	1.0	0.0	0.0
-0.8402777777777778	0.0	0.015503875968992248	0.9844961240310077
-1.8958333333333333	0.9755102040816327	0.00816326530612245	0.0163265306122449
-0.9027777777777778	0.0	0.009009009009009009	0.990990990990991
-0.2708333333333333	0.0	0.0	1.0
-1.2430555555555556	0.15625	0.125	0.71875
-0.4722222222222222	0.0	0.0	1.0
-1.3888888888888888	0.25	0.15625	0.59375
-0.10416666666666667	0.0	0.0	1.0
-1.4722222222222223	0.475	0.3	0.225
-1.7152777777777777	0.8588235294117647	0.08235294117647059	0.058823529411764705
-1.2083333333333333	0.13636363636363635	0.1590909090909091	0.7045454545454546
-0.8680555555555556	0.009345794392523364	0.0	0.9906542056074766
-1.2569444444444444	0.11363636363636363	0.18181818181818182	0.7045454545454546
-1.4375	0.5128205128205128	0.15384615384615385	0.3333333333333333
-1.5138888888888888	0.43859649122807015	0.19298245614035087	0.3684210526315789
-1.0555555555555556	0.01694915254237288	0.03389830508474576	0.9491525423728814
-0.6319444444444444	0.0	0.0	1.0
-0.2986111111111111	0.0	0.0	1.0
-1.9375	1.0	0.0	0.0
-1.8888888888888888	0.9961389961389961	0.003861003861003861	0.0
-1.4097222222222223	0.12121212121212122	0.30303030303030304	0.5757575757575758
-0.1875	0.0	0.0	1.0
-1.1736111111111112	0.07142857142857142	0.08928571428571429	0.8392857142857143
-0.7847222222222222	0.0	0.0	1.0
-1.4930555555555556	0.4117647058823529	0.20588235294117646	0.38235294117647056
-0.5625	0.0	0.0	1.0
-1.6180555555555556	0.65	0.2	0.15
-0.14583333333333334	0.0	0.0	1.0
-1.8125	0.940677966101695	0.05084745762711865	0.00847457627118644
-1.7013888888888888	0.8131868131868132	0.08791208791208792	0.0989010989010989
-0.1527777777777778	0.0	0.0	1.0
-1.8055555555555556	0.9701492537313433	0.022388059701492536	0.007462686567164179
-1.4513888888888888	0.22857142857142856	0.2	0.5714285714285714
-0.1111111111111111	0.0	0.0	1.0
-0.4652777777777778	0.0	0.0	1.0
-0.6875	0.0	0.0	1.0
-0.6180555555555556	0.0	0.0	1.0
-1.0763888888888888	0.0	0.06153846153846154	0.9384615384615385
0.020833333333333332	0.0	0.0	1.0
-1.1111111111111112	0.02631578947368421	0.039473684210526314	0.9342105263157895
-0.9722222222222222	0.0	0.010638297872340425	0.9893617021276596
-1.0416666666666667	0.024096385542168676	0.060240963855421686	0.9156626506024096
-1.0069444444444444	0.0	0.01282051282051282	0.9871794871794872
-0.9375	0.0	0.010526315789473684	0.9894736842105263
-0.5069444444444444	0.0	0.0	1.0
-1.6666666666666667	0.7974683544303798	0.12658227848101267	0.0759493670886076
-1.3819444444444444	0.26666666666666666	0.06666666666666667	0.6666666666666666
-1.375	0.18421052631578946	0.23684210526315788	0.5789473684210527
-0.8611111111111112	0.0	0.0	1.0
-0.6111111111111112	0.0	0.0	1.0
0.013888888888888888	0.0	0.0	1.0
-0.6527777777777778	0.0	0.0	1.0
-1.0833333333333333	0.03076923076923077	0.03076923076923077	0.9384615384615385
-1.5555555555555556	0.6136363636363636	0.2727272727272727	0.11363636363636363
-1.6388888888888888	0.7868852459016393	0.14754098360655737	0.06557377049180328
-1.6805555555555556	0.7976190476190477	0.11904761904761904	0.08333333333333333
-0.3611111111111111	0.0	0.0	1.0
-0.4861111111111111	0.0	0.0	1.0
-0.6944444444444444	0.0	0.0	1.0
-0.7083333333333334	0.0	0.0	1.0
-0.0763888888888889	0.0	0.0	1.0
-0.875	0.0	0.0	1.0
-0.7708333333333334	0.0	0.0	1.0
-1.1388888888888888	0.056338028169014086	0.1267605633802817	0.8169014084507042
-1.1041666666666667	0.05	0.06666666666666667	0.8833333333333333
-1.875	0.985781990521327	0.014218009478672985	0.0
-0.3194444444444444	0.0	0.0	1.0
-1.2638888888888888	0.17073170731707318	0.12195121951219512	0.7073170731707317
-0.5972222222222222	0.0	0.0	1.0
-1.0347222222222223	0.0	0.06666666666666667	0.9333333333333333
-1.4652777777777777	0.45454545454545453	0.09090909090909091	0.45454545454545453
-1.1319444444444444	0.0	0.0975609756097561	0.9024390243902439
-1.2152777777777777	0.06521739130434782	0.17391304347826086	0.7608695652173914
-0.04861111111111111	0.0	0.0	1.0
-1.7708333333333333	0.9047619047619048	0.047619047619047616	0.047619047619047616
-0.16666666666666666	0.0	0.0	1.0
-1.3263888888888888	0.13333333333333333	0.26666666666666666	0.6
-0.18055555555555555	0.0	0.0	1.0
-0.2361111111111111	0.0	0.0	1.0
-1.2708333333333333	0.10256410256410256	0.15384615384615385	0.7435897435897436
-1.75	0.8426966292134831	0.10112359550561797	0.056179775280898875
-1.125	0.01282051282051282	0.07692307692307693	0.9102564102564102
-1.9861111111111112	1.0	0.0	0.0
-1.3055555555555556	0.2	0.2	0.6
-1.7361111111111112	0.9042553191489362	0.05319148936170213	0.0425531914893617
-1.4027777777777777	0.3225806451612903	0.12903225806451613	0.5483870967741935
-1.3958333333333333	0.36363636363636365	0.13636363636363635	0.5
-0.5902777777777778	0.0	0.0	1.0
-0.2916666666666667	0.0	0.0	1.0
-1.4305555555555556	0.2903225806451613	0.22580645161290322	0.4838709677419355
-0.3888888888888889	0.0	0.0	1.0
-0.09722222222222222	0.0	0.0	1.0
-1.3125	0.3142857142857143	0.14285714285714285	0.5428571428571428
-1.8819444444444444	0.981042654028436	0.014218009478672985	0.004739336492890996
-0.5763888888888888	0.0	0.0	1.0
-1.9027777777777777	0.9899665551839465	0.0033444816053511705	0.006688963210702341
-1.6319444444444444	0.7543859649122807	0.15789473684210525	0.08771929824561403
-0.1597222222222222	0.0	0.0	1.0
-1.5347222222222223	0.5588235294117647	0.11764705882352941	0.3235294117647059
-0.0625	0.0	0.0	1.0
-1.4444444444444444	0.28888888888888886	0.26666666666666666	0.4444444444444444
-0.2152777777777778	0.0	0.0	1.0
-1.625	0.64	0.2	0.16
-1.7986111111111112	0.9312977099236641	0.03816793893129771	0.030534351145038167
-1.5902777777777777	0.6140350877192983	0.14035087719298245	0.24561403508771928
-1.7777777777777777	0.9203539823008849	0.04424778761061947	0.035398230088495575
-0.5138888888888888	0.0	0.0	1.0
-1.7638888888888888	0.8842975206611571	0.0743801652892562	0.04132231404958678
-0.5555555555555556	0.0	0.0	1.0
-0.5	0.0	0.0	1.0
-0.9791666666666666	0.0	0.011904761904761904	0.9880952380952381
-1.3680555555555556	0.25	0.09375	0.65625
-1.3402777777777777	0.13953488372093023	0.27906976744186046	0.5813953488372093
-1.4166666666666667	0.3684210526315789	0.13157894736842105	0.5
-0.4513888888888889	0.0	0.0	1.0
-0.2847222222222222	0.0	0.0	1.0
-0.6805555555555556	0.0	0.0	1.0
-1.8194444444444444	0.963855421686747	0.024096385542168676	0.012048192771084338
-1.5	0.42857142857142855	0.20408163265306123	0.3673469387755102
-1.8402777777777777	0.9673202614379085	0.0196078431372549	0.013071895424836602
-0.006944444444444444	0.0	0.0	1.0
-1.5416666666666667	0.4807692307692308	0.19230769230769232	0.3269230769230769
-0.4791666666666667	0.0	0.0	1.0
-1.4861111111111112	0.4375	0.3125	0.25
-0.7013888888888888	0.0	0.0	1.0
-0.5416666666666666	0.0	0.0	1.0
-1.4583333333333333	0.4166666666666667	0.22916666666666666	0.3541666666666667
-0.8055555555555556	0.0	0.0	1.0
-1.4236111111111112	0.3793103448275862	0.20689655172413793	0.41379310344827586
-1.1805555555555556	0.07547169811320754	0.1509433962264151	0.7735849056603774
-0.625	0.0	0.0	1.0
-1.0486111111111112	0.011363636363636364	0.09090909090909091	0.8977272727272727
-1.5833333333333333	0.48936170212765956	0.23404255319148937	0.2765957446808511
-1.8472222222222223	0.9808917197452229	0.006369426751592357	0.012738853503184714
-0.08333333333333333	0.0	0.0	1.0
-0.2777777777777778	0.0	0.0	1.0
-1.7916666666666667	0.9696969696969697	0.015151515151515152	0.015151515151515152
-0.041666666666666664	0.0	0.0	1.0
-1.0902777777777777	0.0	0.06557377049180328	0.9344262295081968
-0.9513888888888888	0.016	0.016	0.968
-1.6111111111111112	0.5423728813559322	0.288135593220339	0.1694915254237288
