beta,tau_unc,alpha_unc
0.25,1.0,0.5884845297343664
0.25757124579110297,1.0,0.6287715401454661
0.2653717866335231,1.0,0.6627014199724719
0.2734085667240293,1.0,0.6364845090254808
0.28168874056427257,1.102518343869394,0.6128742346395836
0.2902196793298659,1.2707821263364698,0.6098966912225463
0.29900897743235194,1.7074165759718474,0.5953437624510275
0.3080644592798988,2.266448427247389,0.6012030787890582
0.3173941862427442,2.806661912349537,0.6026714079171315
0.3270064638295879,4.079711055776471,0.5986339328531242
0.3369098490813209,5.582130444649616,0.5690610362333707
0.3471131581886732,7.973051581660311,0.5789911967691473
0.357625474340563,11.2692213887015,0.5849005656608841
0.36845615581013186,18.32890921752868,0.5404093708934035
0.3796148442856656,30.65555278278949,0.5503184232609222
0.39111147345381786,61.722601160669306,0.5215367748007146
0.40295627784277505,110.62485432434963,0.4847930414590809
0.4151598019332376,347.7355817542131,0.46621802543695606
0.42773290954532633,983.0362514755816,0.4290022685107517
0.44068679350977147,6398.093592286119,0.38664919831948585
