0.00029529492545970874,0.00017095241316702993,0.00011697133456137393,8.393546010857667e-5,6.017586562656991e-5,4.441321673932387e-5,3.5695700893254815e-5,2.9978422160103726e-5,2.3527151391697596e-5,2.3741065542452798e-5,2.3492967853025953e-5,1.9178403728033635e-5,1.434651100675568e-5,7.2880525645888234e-6,5.177451861563844e-6,-3.896002027295896e-6,-8.509428498986544e-6,-4.714122895726091e-6,-3.282920022665617e-7,1.250378094900253e-7,-1.3308890162951912e-6,-2.5441012534580586e-6,-6.2218210611757775e-6,-8.733949213332761e-6,-4.442538569249937e-6,-4.0730131105753405e-6,-7.257517702245278e-6,-4.51399719541636e-6,-6.337478160600531e-6,-1.7075128310427527e-6,-2.008832957357472e-6,-3.676017154458205e-6,-4.691029195199519e-6,-4.991126852091756e-6,-6.854598956042107e-6,-5.837196716428161e-6,7.138589530817426e-7,-1.745229678403047e-6,2.4808879206837136e-6,3.12839142501404e-6,1.353541140142474e-6,2.7698663854190262e-6,6.530511903096181e-7,4.245748762866421e-6,3.3438014791739743e-6,6.748236428432763e-6,5.641327107761595e-6,8.89905989856322e-6,8.251825455569059e-6,9.639918594134159e-6,6.2823453986132905e-6,6.801681601911992e-6,6.667153656296483e-6,3.6563155399043294e-6,2.6263036074953383e-6,1.4349161721408917e-6,2.1547946912410537e-6,6.38117231037982e-6,5.654671217865791e-6,3.214662809366052e-6,-3.0046380670840565e-7,-7.2104981400210075e-6,-7.016886870777368e-6,-7.344425750344679e-6,-9.766639030944156e-6,-9.11713459877357e-6,-8.695251621529167e-6,-5.953141828749076e-6,-3.969554604593624e-6,1.0277607001821806e-6,-4.783258646386812e-6,-1.4303844043616908e-5,-1.2094522900648882e-5,-1.2989239681291763e-5,-1.3350878429268233e-5,-1.1731112027210093e-5,-9.750861597359806e-6,-7.072958195240286e-6,-4.1421378703641175e-6,1.2099291051317022e-7,-2.342342161271415e-6,-6.968479843831238e-6,-1.0685651844926183e-5,-7.898589858084416e-6,-1.0101076380821783e-5,-1.2673276248162763e-6,-3.775125847572485e-6,2.3441650793245623e-6,3.537485046045479e-6,4.790485169808588e-6,5.5283702361321815e-6,-2.5194676497132745e-7,9.091984687115841e-7,1.4581358802332782e-6,4.090273985734333e-6,5.852265566657689e-6,9.232490683867662e-6,1.1176059053756293e-5,1.2807225344348102e-5,1.179147144073344e-5,7.619212889608646e-6,1.1330938444512243e-5,1.2404849018122423e-5,8.846939074597648e-6,1.0295767668133428e-5,1.1518281255870946e-5,1.0119858336550056e-5,7.377888588893233e-6,4.9968667609350686e-6,-2.06805444040279e-6,4.0146574958691013e-7,-8.920952646992241e-7,-1.15515409715435e-6,1.5674043124775637e-6,-3.82592262500788e-7,-3.5422253910551317e-6,-6.396778780249514e-6,-2.1979259503705384e-6,-6.584956675585021e-6,-4.939080071216939e-6,-7.562224230640804e-6,-9.209681191899277e-6,-7.576533344701853e-6,-1.2570154499837745e-5,-1.4027770134299364e-5,-1.3843888771807038e-5,-8.345878653612446e-6,-6.4043932766533985e-6,-5.736850116928267e-6,-4.053704041224337e-6,-3.3782815334151835e-6,-4.012285499545048e-6,8.551849170389525e-7,6.311194552309322e-6,6.5603388787761595e-6,5.079957187519552e-6,6.0354892777912304e-6,6.511241861612411e-6,2.3898521975671325e-6,-4.0736673302278836e-6,-4.4036861519286774e-8,1.89650469020086e-6,1.8428440785036574e-6,1.7286211622398094e-6,2.3604181567951785e-6,2.493919006472281e-6,6.770584898116184e-6,8.630995216079642e-6,3.642059423620034e-6,5.192850333829402e-7,2.1899306099841718e-6,6.345761163631174e-6,1.367542206303372e-5,1.326685708114209e-5,1.4913490108230675e-5,1.4016278846987824e-5,9.952371114500891e-6,1.1511341201353768e-5,8.856319792815965e-6,4.728297440745175e-6,1.0378574524960529e-6,2.738605236785127e-6,1.4944009453931497e-6,5.834510798124261e-7,6.365531571704228e-6,7.2209267799773104e-6,3.934794588663403e-6,3.4935297544481446e-6,2.5460698223224795e-6,3.71374321429595e-6,9.892300484611154e-6,1.1026625979612742e-5,6.149001309282709e-6,8.725596319309995e-6,1.092132972711165e-5,1.0803863782364605e-5,9.229994597362275e-6,7.964031002011383e-6,2.4372262833177664e-6,2.81824070135447e-6,5.927925376881236e-6,4.3699599564302086e-6,5.1340580760268565e-6,9.804788925550606e-6,5.226402790212284e-6,7.5144405668554935e-6,4.408062322052197e-6,2.396444946554744e-6,-9.064453399159504e-7,5.696893593860625e-7,4.610074444644577e-6,4.7285629365630086e-6,-1.813645464282442e-6,-1.2946781685207125e-6,3.7772819818852676e-6,2.963542060316276e-6,4.474142670363242e-6,3.114675397073354e-6,6.21108372462976e-7,-8.930793170721968e-7,1.1583262943516564e-6,2.465240956998105e-6,1.0137152656973832e-5,1.187774829408146e-5,1.3562138337323754e-5,1.2020444384973903e-5,8.595033827554207e-6,4.461523532070225e-6,2.3825830988576884e-6,7.809626509804684e-6,6.279444622597607e-6,6.903778559334868e-6,7.639028519134046e-6,1.1706542263469387e-5,8.292151977990422e-6,4.655335232844963e-6,4.001460408495026e-6,-1.0985857802120848e-6,-6.296333478603884e-7,7.718226020734897e-7,4.553027927666562e-6,5.404211165353878e-6,5.737392969604272e-6,3.1279122864925086e-6,2.73049351316592e-6,9.591428357905548e-7,1.7365150735310483e-6,5.314847397502406e-6,4.669474933911883e-6,6.376045567624689e-6,8.259534831352656e-6,1.1403186545862627e-5,1.2023711607885971e-5,1.2021244897477682e-5,9.664621028483671e-6,2.0507267053493887e-6,9.460492874989824e-7,1.4737571774706335e-6,2.136159044907838e-7,1.7196792607864785e-7,-5.80131451725814e-6,-8.031909199759612e-6,-8.078643419940728e-6,-1.0716812745660508e-5,-1.1529776908161638e-5,-9.858280645184153e-6,-8.901693735664712e-6,-5.501213065194446e-6,-4.9116798983492915e-6,-7.231625533458288e-6,-8.026340764786611e-6,-6.390265546360558e-6,-3.3933019414702836e-6,-7.164958402288613e-7,-4.2244112190613725e-6,-7.451160810796227e-6,-5.516786283100728e-6,-6.393437836388286e-6,-2.0274075207254503e-6,-1.7413390377157085e-6,-1.3313709179494601e-6,-2.246711423966396e-6,-5.342025165882487e-6,-3.6021456877805998e-6,-1.4421541432386953e-6,-1.884766959440481e-7,-5.83330198378725e-7,-5.336939070759459e-6,-6.275656817858045e-6,-4.175418251370266e-6,-1.19830853478841e-6,1.7601526209594048e-6,5.923144319087858e-6,4.887254658138369e-6,4.810227798738177e-6,4.070420291354209e-6,-4.225425318989511e-7,-5.010260930798257e-6,-5.6247587498181365e-6,-7.008504697658706e-6,-5.609723853750804e-6,6.248130770293092e-8,-6.56167319435415e-7,-2.4286921836426836e-6,-1.7871629326956254e-6,-3.6177302155595476e-6,-5.2794733510560545e-6,-7.3554686242816484e-6,-1.4793660764456439e-6,-3.375468453693059e-6,-1.1957687248083196e-6,1.1882986552367148e-6,2.598663650816085e-6,2.436886924137569e-6,-1.147099744759236e-6,-7.0180584226026054e-6,-8.523716443506763e-6,-8.902443973457225e-6,-4.1374621813271475e-6,-2.960209954117681e-6,-2.2655097040202163e-6,9.75718466558377e-7,5.0152578466544726e-6,3.924401904665093e-6,8.406039117779247e-7,-2.716534150367431e-6,-6.141521467228122e-6,-6.213881012611092e-6,-9.128248215207829e-6,-8.605763674506781e-6,-6.739154647791168e-6,-5.122810236950689e-6,-9.10136130215826e-6,-7.167393658272499e-6,-7.513468097023152e-6,-6.104203392579004e-6,-3.323060208835585e-6,-3.0534506089011893e-6,6.015774159777289e-7,-1.4837923405964277e-6,-7.423170919516731e-6,-9.903592444925622e-6,-7.4622946070773825e-6,-9.604679757652974e-6,-5.29311763116773e-6,-6.768078907636622e-6,-3.041601472024412e-6,-7.418999002181681e-7,2.556480359302804e-6,-2.348436306065339e-6,-1.373560033150347e-6,-5.3969275192070635e-6,-5.419226514495743e-6,-8.55245461015924e-6,-9.40791187842163e-6,-1.021429201854587e-5,-1.4534049715286102e-5,-1.0096188917742332e-5,-4.95169874164047e-6,-2.043677449898986e-6,-2.869297360053174e-9,-3.6322646212398702e-6,-2.7376982144761127e-6,-2.9417935900422146e-6,-1.1074227750525767e-6,-4.564465526158494e-6,-4.272801822550052e-6,-6.786812933255599e-6,-7.223624443770641e-6,-1.3688667169556053e-6,1.5895940785764757e-6,4.51312751858263e-6,4.1008222099364e-6,3.558555155512772e-6,6.156491696256568e-6,6.490368008452562e-6,1.1191797116610858e-5,7.547796745898425e-6,6.884521411477019e-6,5.876983292700036e-6,1.0785438664602578e-5,1.2773125743319878e-5,1.0326353290239627e-5,8.898006181613222e-6,1.0282836839739801e-5,1.0737516705741259e-5,1.3771156213172217e-5,1.3902655453641036e-5,1.4771076864241813e-5,1.878052160282846e-5,1.6369598936804285e-5,2.1493973080709007e-5,1.4941961486624365e-5,1.5493466825932598e-5,1.4451961453702007e-5,1.2581411886936769e-5,1.065103193760691e-5,1.0889008060847253e-5,1.2982910313756263e-5,1.3332266727578394e-5,1.0002958127960167e-5,5.041172206222323e-6,4.156796746282712e-6,7.648475167038283e-6,7.70119747974849e-6,9.82000188646301e-6,1.7499061899685616e-5,1.6277779116419614e-5,1.500698695338587e-5,1.0372935169163672e-5,6.500573397019811e-6,4.031676643297241e-6,5.30792374548436e-7,-3.6201919423059975e-8,3.045136862002178e-6,3.7231781682028388e-6,6.8557821772344415e-6,5.5644126539511025e-6,8.309521366336335e-6,8.16773051759163e-6,9.067574799052375e-6,9.139967711209886e-6,6.506948444521065e-6,5.74362860668262e-6,5.472374610690494e-6,5.364534663338392e-6,5.093084348113876e-6,4.067576902022609e-6,-1.1379957764514803e-7,-1.7235236843887638e-6,-6.953404361483539e-7,-3.008443192838689e-6,-3.9488107308467305e-6,-6.062574067789171e-6,-4.702292401559357e-6,-2.456130896734412e-6,-3.667692640871178e-6,-7.987643145289697e-6,-6.531129091990962e-6,-5.233510189211744e-6,-4.573860015516693e-6,-6.779982530287995e-6,-6.493656802362418e-6,-7.262617682557195e-6,-4.059344998674406e-6,-1.823331211079143e-6,-3.24871897587365e-7,4.855936488158595e-7,3.3050331895364697e-6,1.4136398197401787e-6,3.769941178915991e-6,4.039000929628745e-7,1.558970940611464e-6,-1.9087583165697493e-6,-1.0007795129750203e-6,1.5986337928928676e-6,1.6304703476346466e-6,3.013964307217613e-6,2.8110427124673265e-6,3.102842207795717e-6,1.5818354984289854e-6,2.7720494961562973e-6,-2.2073382896135466e-7,3.169994893501663e-6,-2.7529227599777907e-6,1.3542771821907217e-6,3.3036156376805197e-6,2.558349532638771e-6,-5.692071030600142e-7,-1.452652758164886e-6,2.896514235969761e-6,4.828523651057352e-6,6.137031649235714e-7,-6.332155516589793e-6,-4.278177566829329e-6,-3.8581891215966996e-6,-1.4395591816668805e-6,-1.9474025471872593e-6,-1.188647354446139e-6,-5.224759536786209e-6,-1.164454169071828e-6,1.2593606108221327e-6,-5.235737144473574e-8,-2.1820179431593662e-7,-2.1669124456603046e-6,-1.7872656275230784e-6,-3.1077083771118864e-6,-4.897501263267448e-6,5.421023745996074e-7,-1.8435994017812486e-6,-3.7215111671116294e-6,-4.142237948839387e-6,-8.257187099237796e-6,-5.549783863999909e-6,-5.562097744873019e-6,-8.81115981141273e-6,-1.1417842184491766e-5,-1.1213096085637294e-5,-6.084047080954046e-6,-9.808047432789308e-6,-1.1073120525593068e-5,-1.2857157665520675e-5,-1.5804638657211033e-5,-1.7388500756390757e-5,-1.8885460100608295e-5,-1.7503184765103548e-5,-1.620149983737499e-5,-1.4965927058778893e-5,-1.5258253291704915e-5,-1.3518460654063356e-5,-1.0015919676474105e-5,-8.81046484346748e-6,-6.930204971772719e-6,-5.712566213725088e-6,-3.3574659738138985e-6,-1.7782098941364965e-6,-1.8705439570027446e-6,-5.342382472742137e-6,-4.53919923834469e-6,-2.4516559178525114e-6,-3.133997116593925e-6,-4.248867161653309e-6,-5.752889667518905e-6,-4.253810442548211e-6,-4.370114533717639e-6,-4.60522456275552e-6,-7.670110581265593e-6,-8.295581624640603e-6,-9.346079176243076e-6,-1.3654135708371381e-5,-1.4184913985921984e-5,-1.1121955520207548e-5,-6.665466324098157e-6,-3.7921034904787674e-6,-5.768809099435826e-6,-7.021766819364964e-6,-9.384754254374238e-6,-1.1258595978296183e-5,-1.3458531156774397e-5,-1.046762540032349e-5,-6.474384982082446e-6,-5.883094038786065e-6,-8.912293487401532e-6,-1.1777791754005765e-5,-1.15441723733355e-5,-1.0702764672037321e-5,-1.182170016725038e-5,-1.8343021746230542e-5,-1.7823364154239158e-5,-1.553618893039144e-5,-1.3122232939922341e-5,-1.1986595173319556e-5,-1.5135828999479672e-5,-1.3244399703083447e-5,-1.0172737108578065e-5,-7.841275956615418e-6,-7.364604109345594e-6,-7.743030949668044e-6,-1.1115634346473108e-5,-9.478750607788432e-6,-5.12658391989058e-6,2.3176110621494443e-6,3.9001029540848325e-6,7.908434862861354e-6,5.786235145317697e-6,1.9696420354518716e-6,-1.2583198565726166e-6,-3.6976225153015566e-7,2.062307371599762e-6,-6.695330065320553e-8,-1.3483353114801935e-6,-1.1930149476514265e-6,1.2120510843839086e-6,2.3969477892132146e-6,-5.991538661142531e-6,-4.236315815030659e-6,1.7742818959150958e-6,2.24020189732657e-6,-5.38220379890678e-7,-1.148639552544961e-6,2.4170728068812733e-7,-4.9564533038061175e-6,-5.072983223977701e-6,-6.023544125202145e-6,-6.142133116556132e-6,-5.026611584384244e-6,-2.932664814529718e-6,-5.645342791278999e-6,-6.2069106922615215e-6,-4.387211420375742e-6,-1.188940952584134e-6,-1.0430839846638017e-6,-4.588793656555696e-6,-6.0873280713372496e-6,-7.80784670136014e-6,-1.2160164606941844e-5,-1.3171285535373018e-5,-1.1197460518458575e-5,-1.3110259037340143e-5,-1.1949251616783914e-5,-8.031128818805388e-6,-9.737672080865214e-6,-1.2577037109164562e-5,-1.2339265034138294e-5,-1.1984879272937741e-5,-1.0165451578359831e-5,-5.992499574913704e-6,-7.0858264662858745e-6,-2.428711424296798e-7,2.2744219155293564e-6,4.3640689916758105e-6,5.923891219800358e-6,7.2198903056128995e-6,8.95953116909412e-6,8.185614506792589e-6,8.670004035921645e-6,7.3055214053126215e-6,7.267870157008227e-6,1.3039289330211843e-5,8.93678324025365e-6,8.871760805562473e-6,8.118650184331971e-6,7.359490395227693e-6,5.086209994714163e-6,7.134281727139774e-6,4.810683793713156e-6,2.265408535590636e-6,-9.738421735042743e-8,-2.165110898580685e-6,-6.130356794261013e-8,1.0468981550202598e-6,-1.2951977242600903e-6,-4.413230161183896e-6,-6.1973708345510975e-6,-8.338189982842802e-6,-3.134274630283023e-6,-5.144698728379468e-6,-9.206595318123072e-6,-8.059187366948757e-6,-1.0294395885306164e-5,-7.446886416497914e-6,-9.17632921076149e-6,-1.3126435572359201e-5,-1.2637944233368487e-5,-1.440987613801912e-5,-6.596727666415093e-6,-2.19567853833908e-6,-1.0260748740974201e-6,1.6045074698581834e-6,1.087035788743672e-6,1.3760304027757863e-7,4.6711479795951674e-7,7.785595265822354e-6,1.0144871389001462e-5,6.717880112888708e-6,1.1680017450744582e-6,1.6294870768338162e-6,7.416667906946467e-8,-3.529234133077671e-8,1.5869851622847557e-6,5.8895386785543035e-6,6.0170636888437955e-6,8.041117232423094e-6,8.242367924672301e-6,7.46923652141826e-6,4.711346131088462e-6,3.4372086217387675e-6,5.14033674727169e-6,8.72426845667389e-6,5.516556438374232e-6,-1.1534732758154473e-6,4.74182609675014e-7,1.7266801700249066e-6,-6.948256281825241e-7,-9.664738265953854e-8,-6.04791093225704e-6,-7.565062634949821e-6,-6.2405035037866195e-6,-5.601554739649196e-6,-9.933785746844833e-6,-8.02555829516979e-6,-6.2020161577134535e-6,-2.524619812915811e-6,5.112583835587284e-7,-3.337161641259102e-6,-3.6809791013656526e-6,-7.151664382792057e-6,-6.735736630364443e-6,-1.0136448592784717e-5,-1.159539497172076e-5,-1.736931598224846e-5,-1.907411123818847e-5,-1.4859092238411438e-5,-1.551367339936329e-5,-1.4270067895180862e-5,-1.5977994195889148e-5,-1.3247036508905535e-5,-1.1672911244450647e-5,-1.2238423800366395e-5,-1.290075180178074e-5,-1.642732842661913e-5,-1.8708319678984833e-5,-2.0175378138942856e-5,-2.2276026318645676e-5,-2.2576890527157284e-5,-2.2119119563072153e-5,-2.104608853062557e-5,-1.5411128424302034e-5,-1.0352920877460704e-5,-9.489419856781297e-6,-7.5518039997582606e-6,-1.1927917789372829e-5,-1.1906296310005931e-5,-1.4864985366721712e-5,-1.32187572611051e-5,-1.0809310244801853e-5,-8.374641835418457e-6,-8.723655224463226e-6,-3.7928715595287773e-6,3.011915244260746e-6,9.566697612775513e-7,3.56919302605706e-6,-9.531608604605565e-7,-3.4357952221293542e-6,-8.78863483988176e-6,-9.753615459803362e-6,-7.5290186224160035e-6,-5.173578360041429e-6,-8.95620661952976e-8,-4.987334373222443e-6,-5.011014146595685e-6,-7.428385096574811e-6,-3.4559526560570932e-6,-7.12322242722244e-6,-9.880421950115358e-6,-1.0288663077311766e-5,-1.0132966609807755e-5,-1.0810974838967417e-5,-1.4812739935049377e-5,-1.872341976771069e-5,-1.4002325063277454e-5,-1.1224923677852234e-5,-9.401408140290772e-6,-1.2023051624689138e-5,-8.035542322090037e-6,-5.039114871509746e-6,-3.164210720377746e-6,-1.5922582102879766e-6,-4.263066482143985e-6,-3.4842692311069435e-6,-1.2135979904898385e-6,-9.75219089061847e-7,-2.021427952718629e-6,1.8268274096807464e-6,6.156978284474643e-6,1.0893794966478495e-5,9.67789126049954e-6,1.2997687896765505e-5,8.912114934153895e-6,8.439101111303497e-6,7.771953742723283e-7,1.3392692461412894e-6,5.778724126948257e-6,1.5815298257119186e-7,2.120641778200994e-6,7.105402197189341e-6,1.3250544508280555e-5,1.6564500977408747e-5,1.6177788135647014e-5,1.3231011371358437e-5,1.293535000728478e-5,1.1222621085988614e-5,6.794098624637463e-6,8.900169966039657e-6,1.0649571264469474e-5,8.37650221198716e-6,1.0104931588298541e-5,4.6824741022914445e-6,2.7175635294932237e-6,2.533007805241012e-6,-1.5826000112831009e-6,1.5063064621281142e-6,-1.0197312540690523e-6,-4.6858809067379185e-6,-4.5168215025848e-6,7.637288831640604e-8,-7.885746734642111e-7,-1.8998792359049304e-6,-8.920498034484653e-7,-5.024777917914376e-6,-8.322039329352305e-6,-7.153210992080487e-6,-3.90293830531728e-6,-3.8075272697689464e-6,-2.653492768258721e-6,-4.1230496079896367e-7,-1.8601173317085389e-6,-1.2244738739192635e-6,-2.077553307050258e-6,-2.7872877022210706e-6,2.421745834471771e-6,3.1925420342111074e-7,1.7512253515212414e-6,-1.8391550448136225e-6,2.8481394453913675e-6,-2.280234009983149e-7,-2.2831455711510148e-7,-2.3313195874112345e-6,3.6476194284886476e-6,5.3624265688271255e-6,4.833284205820633e-6,4.777060821750654e-6,1.406320756317757e-7,-1.910736238716152e-6,3.009465809748267e-6,4.590156527865252e-6,2.8125503435773312e-6,1.2362234676778155e-6,1.609055993901344e-6,5.093486979351575e-6,8.536514905678078e-6,1.0105729499766146e-5,1.0751520739767395e-5,7.244680784539812e-6,3.228231450272972e-6,2.273690243924397e-6,2.4152995983570053e-6,-1.0889326283050346e-6,1.1493389939141741e-6,4.325609673181107e-6,2.6369388590088614e-6,-1.2066021365586294e-6,1.1275632806093479e-6,2.4371110985496055e-6,7.960510666002997e-6,1.2337293093839157e-5,1.1066171222234167e-5,1.0535053553688754e-5,1.1384204781723994e-5,8.305807692678396e-6,7.079190876251504e-6,3.334909395544437e-8,-1.5645804320545265e-6,1.0190043682434297e-6,1.8895827893818408e-6,4.032185512038303e-6,3.6504400403178205e-6,4.6166841171276064e-6,2.0471292178909307e-6,1.5208343517940626e-6,-2.799175308446663e-6,-5.161182077772871e-7,1.1905750898379883e-7,3.6260654963421705e-7,9.414529088168085e-6,4.139687119796234e-6,4.6687552740575155e-6,1.6836475207188725e-6,3.352531859986857e-6,5.664505409642016e-6,-2.602967516206294e-7,-3.132714767966166e-6,-5.981815418423546e-6,-9.707682674626209e-6,-6.981086459762451e-6,-1.9707719552378344e-6,-2.0962051697569975e-6,-1.7131407454438807e-7,-3.628220994577709e-6,-7.334629504644572e-6,-6.619601119788381e-6,-8.195288195778952e-6,-4.220472332040844e-6,-2.11865116134682e-6,-1.9086787741365234e-6,4.2705422028136436e-8,2.5790886781480713e-6,-5.796956715004407e-7,-6.720025523426106e-6,-4.504945852739961e-6,-9.527774419292464e-6,-6.83491773585041e-6,-2.3352552478148337e-6,5.736908556565437e-7,2.5064929824335244e-6,1.4267218147397778e-6,5.052867300735152e-6,6.192085090705488e-6,-2.190427821324777e-6,3.4107154383199355e-6,5.507586799707538e-6,8.554524957962872e-6,9.312217830236255e-6,6.45114712711983e-6,8.826412525616345e-6,7.73851475968756e-7,-2.7171377580321794e-6,-8.682303522361134e-6,-1.0117533218976787e-5,-1.2254836367593117e-5,-8.595236851756227e-6,-5.047180111073954e-6,-3.8819495850317026e-6,-5.227947167811521e-6,-5.003655432085017e-6,-5.330225345260969e-6,-4.256849456082332e-6,-1.3081521301681747e-5,-1.7552823742161736e-5,-1.9515628801344065e-5,-1.3341738638609012e-5,-6.6127848941587264e-6,-8.76734571134871e-6,-9.528968357066177e-6,-1.155915161838591e-5,-1.4966696227732881e-5,-1.8913253206304553e-5,-1.7354205234493862e-5,-1.779529966917187e-5,-1.4510644282762781e-5,-1.6158843636941813e-5,-1.1544031526800124e-5,-4.950960732300444e-6,3.480892750655118e-6,8.42006835498505e-6,1.1157445269028351e-5,1.7225039452419717e-6,-1.3399813350891236e-6,5.96253952991342e-6,4.316833468346387e-6,4.479885176875361e-6,5.488825094093088e-6,6.699778872963685e-6,4.327271594928881e-6,2.30748162474505e-6,2.011473565562395e-6,-3.2753773129380097e-6,-3.572426824589473e-6,3.8229902279180735e-9,2.50076153071053e-6,2.523808205889477e-6,6.763090557862314e-6,5.982510086433858e-6,1.04225081028442e-6,2.2239184400636558e-6,-3.4911976491637806e-6,-6.0176239134224505e-6,-3.0541914324597163e-6,-2.4814155980344314e-7,2.473612433298809e-6,1.0733326348069638e-6,6.220615203212483e-6,9.451855413977851e-6,7.612300034168335e-6,5.048026124507143e-6,1.0415977260886727e-5,1.212319052464589e-5,9.579369282045992e-6,8.25192048819972e-6,1.0498591400910826e-5,7.354414458358257e-6,1.3354324416009858e-5,1.270351989312442e-5,1.1333127768222117e-5,1.2650575350523083e-5,1.1379297377461788e-5,2.2396149822050684e-6,-3.1732230658554576e-6,-5.245295153509658e-6,-4.495397029286731e-6,-4.066131198148565e-6,-4.635437371149544e-6,-1.9282884957450202e-6,2.629053737290642e-7,5.4120265390212e-7,5.5453519249509545e-6,2.8779025753349424e-6,-8.044403873366441e-7,-1.1704505485055277e-6,3.4196845402710936e-6,8.289130581633429e-6,1.1106150323474576e-5,9.104755582504942e-6,7.42168161990321e-6,6.217463694010502e-6,4.980536613761321e-6,3.347789868283982e-6,3.941738148229977e-6,2.2495045953184967e-6,4.168845197430263e-6,9.63722388746471e-7,-1.606407793914089e-7,-2.2351246642735557e-6,-4.01234800526182e-6,-4.345323735140819e-6,-9.774834730125105e-6,-9.151957776829171e-6,-1.3493872235979447e-5,-9.334053877693028e-6,-9.985448352699163e-6,-5.305476114440982e-6,-1.950471808518559e-6,-3.708951839786004e-6,-5.923389238525065e-6,-7.773920458255964e-7,-2.8029037981475378e-6,-1.4961126408778879e-6,-2.154052339806301e-6,-6.116071278096717e-7,1.5591168459985759e-6,7.56744294844858e-6,1.3425216948004899e-5,1.0176180958915779e-5,9.846356279809242e-6,-2.3319838581944796e-7,-2.098487694073282e-6,-5.821042262947784e-6,-6.443522791637722e-6,-4.534414102858586e-6,-6.396843334360991e-7,3.978704926851433e-6
