beta,tau_unc,alpha_unc
0.25,1.0,0.5463514273297019
0.25757124579110297,1.0,0.6132621557970668
0.2653717866335231,1.0,0.6310683748782545
0.2734085667240293,1.174555945859741,0.6165337967884501
0.28168874056427257,1.3786578480354321,0.5921336925275679
0.2902196793298659,1.8803877667037936,0.6053491954571547
0.29900897743235194,2.2349513912393184,0.6129139039887611
0.3080644592798988,3.0874443244212153,0.60483080639182
0.3173941862427442,4.426494365983309,0.584843852195605
0.3270064638295879,5.757202159953815,0.5652744135686936
0.3369098490813209,8.863289278591518,0.6127241845462909
0.3471131581886732,13.697865603683397,0.601607298610712
0.357625474340563,21.0866030241735,0.5929089777674127
0.36845615581013186,34.4513220435765,0.5797688193568998
0.3796148442856656,63.61336789444165,0.5290975092280155
0.39111147345381786,123.87257283361879,0.51932381621622
0.40295627784277505,247.3934269941636,0.5008665018886842
0.4151598019332376,716.347217036077,0.4599334703503747
0.42773290954532633,3897.8189954355958,0.4459851862332628
0.44068679350977147,16091.193343820985,0.47159675761392894
