Energy	p(K=0)	p(K=1)	p(K>=2)
-0.9589497041420119	0.0	0.0	1.0
-1.2333579881656804	0.0	0.0	1.0
-0.9604289940828402	0.0	0.0	1.0
-0.8805473372781065	0.0	0.0	1.0
-1.9922337278106508	1.0	0.0	0.0
-1.455251479289941	0.0	0.0	1.0
-0.9855769230769231	0.0	0.0	1.0
-1.9349112426035502	0.7027027027027027	0.08108108108108109	0.21621621621621623
-0.15643491124260356	0.0	0.0	1.0
-0.8062130177514792	0.0	0.0	1.0
-0.9985207100591716	0.0	0.0	1.0
-0.2566568047337278	0.0	0.0	1.0
-1.03698224852071	0.0	0.0	1.0
-1.1897189349112427	0.0	0.0	1.0
-1.7562869822485208	0.25	0.5	0.25
-1.9323224852071006	0.5454545454545454	0.15151515151515152	0.30303030303030304
-0.3805473372781065	0.0	0.0	1.0
-1.540310650887574	0.0	0.3333333333333333	0.6666666666666666
-0.9715236686390533	0.0	0.0	1.0
-0.8809171597633136	0.0	0.0	1.0
-1.7008136094674555	0.5	0.5	0.0
-1.3132396449704142	0.0	0.0	1.0
-0.6205621301775148	0.0	0.0	1.0
-1.3350591715976332	0.0	0.0	1.0
-0.6634615384615384	0.0	0.0	1.0
-1.8553994082840237	0.8181818181818182	0.09090909090909091	0.09090909090909091
-0.8875739644970414	0.0	0.0	1.0
-0.33764792899408286	0.0	0.0	1.0
-1.650887573964497	0.2	0.4	0.4
-1.5636094674556213	0.5	0.25	0.25
-1.1501479289940828	0.0	0.0	1.0
-1.7067307692307692	0.6	0.2	0.2
-1.1127958579881656	0.0	0.0	1.0
-1.7104289940828403	0.6	0.2	0.2
-1.4903846153846154	0.0	0.16666666666666666	0.8333333333333334
-1.4500739644970415	0.0	0.0	1.0
-1.0432692307692308	0.0	0.0	1.0
-0.26331360946745563	0.0	0.0	1.0
-1.9149408284023668	0.68	0.24	0.08
-1.7270710059171597	0.7	0.0	0.3
-0.6852810650887574	0.0	0.0	1.0
-0.3058431952662722	0.0	0.0	1.0
