Energy	p(K=0)	p(K=1)	p(K>=2)
-0.4850525456586063	0.0	0.0	1.0
-1.0298949086827875	0.0	0.0	1.0
-1.1621263136414652	0.0	0.0	1.0
-0.5981022344658709	0.0	0.0	1.0
-0.673196612590552	0.0	0.0	1.0
-1.9359249056218752	0.0	0.0	1.0
-0.8735843281297827	0.0	0.0	1.0
-0.627078869503112	0.0	0.0	1.0
-1.3245587184981125	0.0	0.0	1.0
-1.9395980002040607	0.0	0.0	1.0
-1.5110702989490867	0.0	0.0	1.0
-0.4222018161412101	0.0	0.0	1.0
-1.5069890827466585	0.0	0.0	1.0
-0.16018773594531172	0.0	0.0	1.0
-0.8972553821038669	0.0	0.0	1.0
-1.2196714620957045	0.0	0.0	1.0
-0.6780940720334659	0.0	0.0	1.0
-1.0813182328333844	0.0	0.0	1.0
-1.888174676053464	0.0	0.0	1.0
-0.393225181103969	0.0	0.0	1.0
-1.0841750841750841	0.0	0.0	1.0
-1.4404652586470768	0.0	0.0	1.0
-1.1523313947556373	0.0	0.0	1.0
-1.6775839200081624	0.0	0.0	1.0
-0.3691460055096419	0.0	0.0	1.0
-1.800020406081012	0.0	0.0	1.0
-1.3665952453831243	0.0	0.0	1.0
-1.5241301907968574	0.0	0.0	1.0
-0.8258340985613712	0.0	0.0	1.0
-0.46750331598816447	0.0	0.0	1.0
-0.2777267625752474	0.0	0.0	1.0
-1.308641975308642	0.0	0.0	1.0
-1.454341393735333	0.0	0.0	1.0
-0.5605550454035303	0.0	0.0	1.0
-0.5087235996326905	0.0	0.0	1.0
-1.1531476379961227	0.0	0.0	1.0
-1.3698602183450668	0.0	0.0	1.0
-1.5408631772268135	0.0	0.0	1.0
-0.9788797061524335	0.0	0.0	1.0
-0.6519742883379247	0.0	0.0	1.0
-1.6890113253749617	0.0	0.0	1.0
-1.73921028466483	0.0	0.0	1.0
-1.2425262728293032	0.0	0.0	1.0
-1.8547087031935516	0.0	0.0	1.0
-0.7789001122334456	0.0	0.0	1.0
-0.43811855933068056	0.0	0.0	1.0
-1.371900826446281	0.0	0.0	1.0
-0.8772574227119682	0.0	0.0	1.0
-0.5638200183654729	0.0	0.0	1.0
-1.9800020406081011	0.0	0.0	1.0
-0.5670849913274155	0.0	0.0	1.0
-1.0780532598714416	0.0	0.0	1.0
-1.2176308539944904	0.0	0.0	1.0
-0.43444546474849505	0.0	0.0	1.0
-1.7914498520559126	0.0	0.0	1.0
-1.208652178349148	0.0	0.0	1.0
-0.27813488419549026	0.0	0.0	1.0
-1.578818487909397	0.0	0.0	1.0
-0.5813692480359147	0.0	0.0	1.0
-1.260075502499745	0.0	0.0	1.0
-0.6923783287419651	0.0	0.0	1.0
-1.7869605142332414	0.0	0.0	1.0
-1.1482501785532089	0.0	0.0	1.0
-0.5797367615549434	0.0	0.0	1.0
-1.142944597490052	0.0	0.0	1.0
-1.5988164473012958	0.0	0.0	1.0
-0.20630547903275176	0.0	0.0	1.0
-1.009080706050403	0.0	0.0	1.0
-1.8449137843077237	0.0	0.0	1.0
-0.9254157739006224	0.0	0.0	1.0
-1.6800326497296194	0.0	0.0	1.0
-1.4792368125701458	0.0	0.0	1.0
-1.418018569533721	0.0	0.0	1.0
-0.638914396490154	0.0	0.0	1.0
-1.5273951637588001	0.0	0.0	1.0
-0.926232017141108	0.0	0.0	1.0
-0.9527599224568921	0.0	0.0	1.0
-0.2344658708295072	0.0	0.0	1.0
-0.597694112845628	0.0	0.0	1.0
