Energy	SaddleIndex	Beta
-0.1732	2626.0	0.09667480686648976
-0.1824	2717.0	0.08428735463323482
-0.212	2498.0	0.09988524598200554
-0.2432	2338.0	0.11975512196592195
-0.2676	2214.0	0.12658441277859656
-0.2252	2413.0	0.1079718542377798
-0.1772	2631.0	0.08130501006914881
-0.2476	2372.0	0.11483913202999872
-0.246	2346.0	0.12731348312947516
-0.32	2039.0	0.15795641135026084
-0.2984	2136.0	0.1441043673165691
-0.2676	2277.0	0.11846710396476903
-0.2676	2236.0	0.13926618532092447
-0.2892	2129.0	0.12961588073430325
-0.3448	1975.0	0.17310069123380925
-0.264	2321.0	0.13862846449430027
-0.2912	2195.0	0.13863793211668074
-0.348	2041.0	0.17545482765180198
-0.3536	1946.0	0.16782142315936158
-0.3592	1899.0	0.1745087606158588
-0.4028	1776.0	0.1835085977285206
-0.3748	1879.0	0.18568972561956812
-0.4092	1700.0	0.19530338687697246
-0.38	1793.0	0.1854974753060484
-0.4728	1595.0	0.2217344566431037
-0.3964	1704.0	0.19252206425349253
-0.412	1695.0	0.1899421268228427
-0.5832	1236.0	0.2586147767894452
-0.4956	1501.0	0.227464438958608
-0.4864	1476.0	0.21422714024490516
-0.64	1131.0	0.28280690183517543
-0.488	1554.0	0.21890321553842024
-0.5296	1399.0	0.23812321417236107
-0.5544	1342.0	0.2435079834592025
-0.5948	1223.0	0.26440576300785446
-0.6916	1020.0	0.3035440558281494
-0.5656	1402.0	0.2658585078657518
-0.6844	1006.0	0.2971122271049883
-0.8068	866.0	0.3305130057877912
-0.792	849.0	0.32661317030744363
-0.6256	1178.0	0.2828446665765291
-0.6424	1157.0	0.28387940931195776
-0.5628	1308.0	0.2552597758813284
-0.682	1013.0	0.29717094268104355
-0.698	967.0	0.30150466933197917
-0.8444	825.0	0.33712600596307835
-0.9632	576.0	0.36889793217080313
-1.0496	480.0	0.38915137295777597
-0.928	602.0	0.3672171628709631
-0.8772	704.0	0.35356468162793064
-1.0328	496.0	0.37961096123598537
-1.38	228.0	0.4401000910731646
-1.1648	379.0	0.41022265043425166
-1.1004	434.0	0.40572135185658104
-1.8044	46.0	0.5277587722197463
-1.682	113.0	0.48154539108520517
-1.6872	93.0	0.48339970446777536
-1.6104	171.0	0.46205157943820957
-1.126	463.0	0.40290397914468123
-1.8212	47.0	0.5303288558380174
-1.8868	23.0	0.5739709249126157
-1.706	85.0	0.48767069082972125
-1.7324	81.0	0.4992717118549946
-1.7612	65.0	0.5114907426691456
-1.8932	16.0	0.5937687808863633
-1.8824	28.0	0.5742833300295099
-1.9148	18.0	0.6122032872252666
-1.9656	4.0	0.6933805676530073
-1.9852	0.0	0.7998223196009886
-1.9792	1.0	0.7663352819847772
-1.9772	0.0	0.7399611732938979
-1.9308	17.0	0.639248163107254
-1.9848	1.0	0.8082328654511398
-1.9632	5.0	0.7242554603197142
-1.9904	0.0	0.8987026153922639
-1.968	6.0	0.7149435381358037
-1.976	2.0	0.7299934523377956
-1.9596	9.0	0.7144946729375584
