Energy	SaddleIndex	Beta
-0.17868480725623584	2766.0	0.09295536871192059
-0.15183673469387754	2923.0	0.08980343178367856
-0.2182312925170068	2683.0	0.1003013833925188
-0.27519274376417235	2448.0	0.12048762664655267
-0.20662131519274377	2703.0	0.10121902843577847
-0.20879818594104307	2710.0	0.10292813724330419
-0.23891156462585034	2537.0	0.13289738226261175
-0.1964625850340136	2671.0	0.10918339222583284
-0.2817233560090703	2382.0	0.12221943890796362
-0.29768707482993195	2400.0	0.1351930075488906
-0.2617687074829932	2504.0	0.12911111511391118
-0.2505215419501134	2605.0	0.1127185459653211
-0.25015873015873014	2493.0	0.13746735863012277
-0.2897052154195011	2423.0	0.13624657423826528
-0.2813605442176871	2474.0	0.1388351575296766
-0.37569160997732426	2172.0	0.1617732996086746
-0.3441269841269841	2260.0	0.1613403425171283
-0.36480725623582766	2218.0	0.16928214461358046
-0.32090702947845806	2294.0	0.14970779955198865
-0.3107482993197279	2352.0	0.14951781169134792
-0.31256235827664397	2341.0	0.14714081815918778
-0.36662131519274377	2175.0	0.18031891242451517
-0.363718820861678	2167.0	0.18164670956160875
-0.3706122448979592	2156.0	0.17756143204372887
-0.4177777777777778	2076.0	0.18953519920612386
-0.4529705215419501	1948.0	0.20575804472653705
-0.3793197278911565	2159.0	0.192475985738662
-0.5255328798185941	1752.0	0.24097313591257674
-0.45659863945578233	1979.0	0.2036529239567755
-0.4961451247165533	1878.0	0.23906961192408874
-0.46458049886621317	1973.0	0.21512866861579621
-0.36117913832199544	2205.0	0.16828057878543362
-0.6615873015873016	1484.0	0.2793250231620682
-0.42575963718820864	1994.0	0.1996350094922349
-0.6020861678004535	1629.0	0.2620827005642737
-0.5570975056689342	1783.0	0.24674649861693043
-0.5560090702947846	1737.0	0.24654567547300904
-0.6517913832199547	1474.0	0.2839232025649249
-0.6118820861678005	1617.0	0.27029362503506543
-0.6866213151927437	1442.0	0.29602457103883406
-0.6906122448979591	1452.0	0.29310380073500386
-0.6858956916099773	1494.0	0.2963728549711351
-0.5915646258503401	1634.0	0.26270539454409947
-0.6430839002267573	1564.0	0.2876283323445278
-0.7279818594104308	1374.0	0.30914402316234624
-0.8252154195011338	1266.0	0.3449219655138202
-1.0715646258503402	920.0	0.39183356665405145
-1.23156462585034	814.0	0.4208709009332706
-1.3959183673469389	604.0	0.4399954701376973
-1.240997732426304	759.0	0.42019180595889816
-1.602358276643991	451.0	0.48011878337046243
-0.9721541950113378	1046.0	0.36559795698456216
-0.8890702947845806	1112.0	0.34950562547957614
-1.650249433106576	401.0	0.49134312080094167
-1.345124716553288	690.0	0.43627384722946805
-1.698140589569161	361.0	0.5044255317779133
-1.6974149659863946	353.0	0.5013288294053401
-1.6484353741496598	411.0	0.48563347495064363
-1.3944671201814058	644.0	0.435385053686544
-1.8505215419501133	163.0	0.5863043386312953
-1.7794104308390022	275.0	0.5392927034664513
-1.8987755102040815	96.0	0.6575336939401311
-1.8298412698412698	211.0	0.5571240666535177
-1.9016780045351473	116.0	0.6404212163426097
-1.9078458049886622	99.0	0.6368549142526317
-1.9510204081632654	45.0	0.7090813830803188
-1.9234467120181407	86.0	0.6401754945603888
-1.9198185941043084	92.0	0.6511704440287761
-1.9049433106575964	122.0	0.6068261972125517
-1.9317913832199547	96.0	0.635854605931767
-1.985124716553288	21.0	0.7946533954078177
-1.9506575963718822	69.0	0.690325964219691
-1.9673469387755103	47.0	0.6745552296318378
-1.9941950113378686	8.0	0.8128231238133119
-1.9760544217687075	35.0	0.7890243561285447
-1.9829478458049887	24.0	0.7912335906497212
-1.9575510204081632	62.0	0.6532250754665136
-1.9873015873015873	18.0	0.8103489060523337
