Energy	p(K=0)	p(K=1)	p(K>=2)
-1.506872136609746	1.0	0.0	0.0
-1.0845481049562682	1.0	0.0	0.0
-0.4227405247813411	0.15789473684210525	0.05263157894736842	0.7894736842105263
-1.1137026239067056	1.0	0.0	0.0
-1.6151603498542273	1.0	0.0	0.0
-1.68304872969596	1.0	0.0	0.0
-0.9112869637650979	1.0	0.0	0.0
-1.9291961682632237	1.0	0.0	0.0
-1.7830070803831737	1.0	0.0	0.0
-1.2203248646397336	1.0	0.0	0.0
-0.3627655143690129	0.0	0.0	1.0
-0.3452728029987505	0.0	0.0	1.0
-1.4373177842565599	1.0	0.0	0.0
-1.1486880466472302	1.0	0.0	0.0
-0.6193252811328613	1.0	0.0	0.0
-1.1466055810079134	1.0	0.0	0.0
-1.789670970428988	1.0	0.0	0.0
-1.6468138275718451	1.0	0.0	0.0
-0.9000416493127863	1.0	0.0	0.0
-0.32278217409412746	0.0	0.0	1.0
-0.6405664306538942	1.0	0.0	0.0
-0.887963348604748	1.0	0.0	0.0
-1.3652644731361931	1.0	0.0	0.0
-1.7788421491045399	1.0	0.0	0.0
-0.23656809662640566	0.0	0.0	1.0
-0.6455643481882549	0.6666666666666666	0.0	0.3333333333333333
-1.0595585172844648	1.0	0.0	0.0
-1.6909620991253644	1.0	0.0	0.0
-1.722615576842982	1.0	0.0	0.0
-1.9208663057059558	1.0	0.0	0.0
-0.7821740941274469	1.0	0.0	0.0
-1.5431070387338608	1.0	0.0	0.0
-1.5531028738025823	1.0	0.0	0.0
-0.4818825489379425	0.2777777777777778	0.05555555555555555	0.6666666666666666
-0.46105789254477303	0.1111111111111111	0.2222222222222222	0.6666666666666666
-0.3456892961266139	0.0	0.0	1.0
-1.8875468554768846	1.0	0.0	0.0
-0.7596834652228238	0.8888888888888888	0.0	0.1111111111111111
-0.5564348188254894	0.5333333333333333	0.06666666666666667	0.4
-0.7909204498125781	1.0	0.0	0.0
-1.620991253644315	1.0	0.0	0.0
-0.8900458142440649	1.0	0.0	0.0
-0.5189504373177842	0.5625	0.0	0.4375
-1.6597251145356102	1.0	0.0	0.0
-1.8867138692211578	1.0	0.0	0.0
-0.8475635152019991	1.0	0.0	0.0
-1.5256143273635985	1.0	0.0	0.0
-0.7305289462723865	1.0	0.0	0.0
-0.9104539775093711	1.0	0.0	0.0
-0.38359017076218244	0.0	0.0	1.0
-1.9379425239483548	1.0	0.0	0.0
-0.9908371511870054	1.0	0.0	0.0
-0.7871720116618076	0.875	0.0	0.125
-0.770512286547272	1.0	0.0	0.0
-0.7080383173677635	1.0	0.0	0.0
-1.163265306122449	1.0	0.0	0.0
-0.23157017909204497	0.0	0.0	1.0
-1.663890045814244	1.0	0.0	0.0
-0.5326947105372761	0.4166666666666667	0.16666666666666666	0.4166666666666667
-1.133277800916285	1.0	0.0	0.0
-1.7850895460224907	1.0	0.0	0.0
-1.702207413577676	1.0	0.0	0.0
-1.4277384423157018	1.0	0.0	0.0
-1.165347771761766	1.0	0.0	0.0
-1.5885047896709705	1.0	0.0	0.0
-1.5501874219075384	1.0	0.0	0.0
-1.8467305289462723	1.0	0.0	0.0
-0.5206164098292378	0.4375	0.0625	0.5
-1.428987921699292	1.0	0.0	0.0
-1.9908371511870053	1.0	0.0	0.0
-0.7913369429404414	1.0	0.0	0.0
-1.517700957934194	1.0	0.0	0.0
-1.3744273219491878	1.0	0.0	0.0
-1.3985839233652644	1.0	0.0	0.0
-1.7709287796751354	1.0	0.0	0.0
-1.8059142024156603	1.0	0.0	0.0
-1.3082049146189088	1.0	0.0	0.0
-0.2823823406913786	0.0	0.0	1.0
-1.7746772178259058	1.0	0.0	0.0
-1.458975426905456	1.0	0.0	0.0
-1.9479383590170762	1.0	0.0	0.0
-1.2190753852561433	1.0	0.0	0.0
-0.5435235318617243	0.7142857142857143	0.0	0.2857142857142857
-1.1503540191586838	1.0	0.0	0.0
-1.1187005414410662	1.0	0.0	0.0
-0.8417326114119117	1.0	0.0	0.0
-0.9100374843815077	1.0	0.0	0.0
-0.5876718034152436	0.5	0.08333333333333333	0.4166666666666667
-1.9970845481049562	1.0	0.0	0.0
-1.53685964181591	1.0	0.0	0.0
-0.18575593502707205	0.0	0.0	1.0
-0.28404831320283214	0.0	0.0	1.0
-0.685131195335277	0.8571428571428571	0.0	0.14285714285714285
-1.7967513536026656	1.0	0.0	0.0
-1.346938775510204	1.0	0.0	0.0
-1.3594335693461057	1.0	0.0	0.0
-0.6438983756768013	0.8	0.0	0.2
-0.9262807163681799	1.0	0.0	0.0
