Energy	SaddleIndex	Beta
-0.21484375	2218.0	0.11307448845586814
-0.1618923611111111	2370.0	0.09021703197674551
-0.1918402777777778	2280.0	0.09127135012463977
-0.2230902777777778	2201.0	0.12230465573458757
-0.2482638888888889	2141.0	0.11956492448816831
-0.21875	2194.0	0.09231430727137181
-0.21571180555555555	2244.0	0.10110378482090125
-0.25390625	2143.0	0.12639148512597081
-0.21223958333333334	2251.0	0.10032580795563126
-0.21484375	2227.0	0.11171471210575137
-0.24348958333333334	2135.0	0.12239405014473177
-0.2630208333333333	2060.0	0.12275081018498259
-0.2786458333333333	2057.0	0.14445696753168932
-0.2504340277777778	2092.0	0.13582472469748333
-0.3181423611111111	1963.0	0.14725273588818594
-0.2803819444444444	2027.0	0.15459036086556158
-0.2977430555555556	2020.0	0.15441115588475435
-0.3333333333333333	1924.0	0.16098938661299805
-0.3585069444444444	1820.0	0.1632754049935236
-0.3650173611111111	1826.0	0.1674471112048982
-0.4045138888888889	1718.0	0.18303229980692398
-0.4674479166666667	1604.0	0.2152786244069629
-0.3845486111111111	1769.0	0.1745616830774336
-0.3585069444444444	1839.0	0.16460158236637554
-0.47265625	1633.0	0.19671208094827997
-0.3849826388888889	1795.0	0.19005687506378519
-0.4665798611111111	1660.0	0.20377934070825313
-0.4162326388888889	1715.0	0.195651529386038
-0.5186631944444444	1483.0	0.2314245126211215
-0.4526909722222222	1663.0	0.21322990718217957
-0.5277777777777778	1463.0	0.22527618657131124
-0.4696180555555556	1594.0	0.21949726437018746
-0.4739583333333333	1604.0	0.22153825914204406
-0.3689236111111111	1821.0	0.1824532141647653
-0.5425347222222222	1416.0	0.2452841242712141
-0.5542534722222222	1425.0	0.2472008563161027
-0.5364583333333334	1508.0	0.25264974952284797
-0.7560763888888888	1098.0	0.3154930328057607
-0.5651041666666666	1440.0	0.26219937401674576
-0.7109375	1118.0	0.3034163721662572
-0.7660590277777778	1073.0	0.3195215312370859
-0.7139756944444444	1216.0	0.30050809919162563
-0.8719618055555556	998.0	0.34389260230891566
-0.7994791666666666	1034.0	0.32722674035277416
-0.7191840277777778	1134.0	0.30297895140574904
-0.7543402777777778	1083.0	0.3176323121105658
-0.8342013888888888	1069.0	0.34021505090017407
-0.6236979166666666	1339.0	0.2699291438768533
-0.94921875	906.0	0.36544932478479913
-0.9366319444444444	923.0	0.35854242455655877
-1.1675347222222223	721.0	0.4019503759959754
-0.8732638888888888	935.0	0.35481783917779647
-1.28125	618.0	0.42888292323443716
-1.0633680555555556	775.0	0.39416785951123795
-1.7009548611111112	299.0	0.49205871670918677
-1.39453125	538.0	0.4322495467166865
-1.7482638888888888	274.0	0.49850584055308067
-1.5724826388888888	400.0	0.46347942171018136
-1.73828125	275.0	0.5038377409056854
-1.8875868055555556	130.0	0.5771529385229994
-1.6857638888888888	323.0	0.4748260975098307
-1.8563368055555556	165.0	0.5562446842767356
-1.8103298611111112	203.0	0.5323372172876286
-1.8763020833333333	146.0	0.5627695695356563
-1.8862847222222223	131.0	0.5944870520513165
-1.8389756944444444	196.0	0.5426164339550245
-1.9743923611111112	31.0	0.741048833546838
-1.9639756944444444	42.0	0.696937013607528
-1.9557291666666667	54.0	0.6735188051916026
-1.9040798611111112	115.0	0.6016134694942773
-1.9735243055555556	31.0	0.7560833102620366
-1.8828125	136.0	0.5644397943604424
-1.9774305555555556	26.0	0.7411393159186408
-1.9600694444444444	44.0	0.6959969422962803
-1.9709201388888888	30.0	0.7335963212089934
-1.9800347222222223	23.0	0.862573314262586
-1.9956597222222223	5.0	0.9164917387682315
-1.9800347222222223	24.0	0.7917117112185234
-1.9978298611111112	3.0	1.0129467826499665
-1.9947916666666667	6.0	0.9623887001473569
-1.984375	19.0	0.8361939092066292
-1.9722222222222223	34.0	0.7692003952656519
-1.9895833333333333	12.0	0.8291708158179358
-1.9956597222222223	5.0	0.978133197978787
-1.9947916666666667	6.0	0.9722313697089107
-1.9917534722222223	10.0	0.9429881125252351
-1.9973958333333333	3.0	1.01135045094885
-1.9991319444444444	1.0	1.0347956039014314
-1.9982638888888888	2.0	1.1605992445378783
-2.0	0.0	1.2569833526677126
-1.9991319444444444	1.0	1.224909382847405
-2.0	0.0	1.2781806230194677
-2.0	0.0	1.3090870320871566
-2.0	0.0	1.3963791489334783
-1.9982638888888888	2.0	1.182035911314244
-2.0	0.0	1.305525343551521
-1.9982638888888888	2.0	1.2147914257027845
-2.0	0.0	1.6326289228483586
-2.0	0.0	1.6565753763803621
-2.0	0.0	1.5110637289611202
-0.16145833333333334	2385.0	0.10388176487577093
-0.22135416666666666	2183.0	0.10382532838380475
-0.21744791666666666	2167.0	0.10554401086109602
-0.1931423611111111	2270.0	0.09022042071167129
-0.1818576388888889	2305.0	0.10159427130962766
-0.2204861111111111	2195.0	0.11816161871885623
-0.22569444444444445	2157.0	0.11093832937642834
-0.2838541666666667	2041.0	0.1315949427223532
-0.2209201388888889	2232.0	0.11796290975555546
-0.3103298611111111	2004.0	0.1594981394246175
-0.21180555555555555	2248.0	0.11283875015439343
-0.24522569444444445	2157.0	0.12569519699700568
-0.28125	2035.0	0.1387275819895697
-0.2677951388888889	2078.0	0.12680083787054228
-0.2803819444444444	2020.0	0.13457710766147288
-0.3676215277777778	1850.0	0.17036367541720498
-0.3255208333333333	1929.0	0.1556101321318717
-0.3415798611111111	1868.0	0.15944395799168054
-0.3059895833333333	1978.0	0.15744231638498848
-0.3463541666666667	1889.0	0.17550707806991614
-0.3051215277777778	1953.0	0.14721378591482948
-0.3576388888888889	1799.0	0.17161621279400516
-0.4765625	1598.0	0.21055973585600835
