Energy	p(K=0)	p(K=1)	p(K>=2)
-1.8381391772395232	1.0	0.0	0.0
-1.8589004229142638	1.0	0.0	0.0
-1.612072279892349	1.0	0.0	0.0
-1.7508650519031141	1.0	0.0	0.0
-0.47097270280661285	0.0	0.0	1.0
-1.9546328335255672	0.984251968503937	0.015748031496062992	0.0
-1.3414071510957324	1.0	0.0	0.0
-1.8069973087274125	1.0	0.0	0.0
-1.1245674740484428	1.0	0.0	0.0
-0.4332948865820838	0.0	0.0	1.0
-0.39869281045751637	0.0	0.0	1.0
-1.2264513648596693	1.0	0.0	0.0
-1.4067666282199154	1.0	0.0	0.0
-1.1457131872356785	1.0	0.0	0.0
-0.14417531718569782	0.0	0.0	1.0
-1.1387927720107651	1.0	0.0	0.0
-1.7412533640907344	1.0	0.0	0.0
-1.447520184544406	1.0	0.0	0.0
-0.5544021530180699	0.0	0.0	1.0
-1.233371780084583	1.0	0.0	0.0
-0.30103806228373703	0.0	0.0	1.0
-0.24029219530949636	0.0	0.0	1.0
-1.7081891580161477	1.0	0.0	0.0
-0.2710495963091119	0.0	0.0	1.0
-1.221453287197232	1.0	0.0	0.0
-1.326797385620915	1.0	0.0	0.0
-0.8981161091887736	1.0	0.0	0.0
-0.26835832372164553	0.0	0.0	1.0
-1.4244521337946943	1.0	0.0	0.0
-0.354479046520569	0.0	0.0	1.0
-0.17185697808535177	0.0	0.0	1.0
-0.330642060745867	0.0	0.0	1.0
-1.5901576316801231	1.0	0.0	0.0
-1.364090734332949	1.0	0.0	0.0
-0.42214532871972316	0.0	0.0	1.0
-1.847366397539408	1.0	0.0	0.0
-1.1849288735101884	1.0	0.0	0.0
-0.7162629757785467	0.3	0.1	0.6
-1.4925028835063436	1.0	0.0	0.0
-0.16070742022299117	0.0	0.0	1.0
-0.44559784698193	0.0	0.0	1.0
-1.1883890811226452	1.0	0.0	0.0
-0.4459823144944252	0.0	0.0	1.0
-1.2260668973471742	1.0	0.0	0.0
-0.21568627450980393	0.0	0.0	1.0
-1.490965013456363	1.0	0.0	0.0
-1.6543637062668204	1.0	0.0	0.0
-0.7816224529027297	0.5	0.25	0.25
-0.9730872741253364	1.0	0.0	0.0
-0.8481353325643983	0.7777777777777778	0.0	0.2222222222222222
-0.5820838139177239	0.0	0.0	1.0
-1.9150326797385622	1.0	0.0	0.0
-1.336409073433295	1.0	0.0	0.0
-0.4671280276816609	0.0	0.0	1.0
-1.2114571318723568	1.0	0.0	0.0
-0.5255670895809305	0.0	0.0	1.0
-1.556708958093041	1.0	0.0	0.0
-0.8539023452518262	1.0	0.0	0.0
-1.34640522875817	1.0	0.0	0.0
-0.1903114186851211	0.0	0.0	1.0
-1.0807381776239908	1.0	0.0	0.0
-0.7470203767781622	0.42857142857142855	0.2857142857142857	0.2857142857142857
-0.6955017301038062	0.25	0.08333333333333333	0.6666666666666666
-1.5747789311803153	1.0	0.0	0.0
-0.2103037293348712	0.0	0.0	1.0
-1.7339484813533257	1.0	0.0	0.0
-1.1699346405228759	1.0	0.0	0.0
-1.1757016532103037	1.0	0.0	0.0
-1.9331026528258362	1.0	0.0	0.0
-0.5517108804306036	0.0	0.0	1.0
-1.505190311418685	1.0	0.0	0.0
-1.4129181084198386	1.0	0.0	0.0
-0.724721261053441	0.4	0.0	0.6
-0.740484429065744	0.3	0.2	0.5
-1.1733948481353325	1.0	0.0	0.0
-1.3052672049211842	1.0	0.0	0.0
-1.3925413302575933	1.0	0.0	0.0
-1.9677047289504037	1.0	0.0	0.0
-1.090734332948866	1.0	0.0	0.0
-1.5866974240676663	1.0	0.0	0.0
-1.3567858515955402	1.0	0.0	0.0
-1.5321030372933486	1.0	0.0	0.0
-0.1518646674356017	0.0	0.0	1.0
-1.0365244136870435	1.0	0.0	0.0
-1.4086889657823913	1.0	0.0	0.0
-0.21683967704728951	0.0	0.0	1.0
-0.19261822376009227	0.0	0.0	1.0
-0.707035755478662	0.375	0.25	0.375
-0.3021914648212226	0.0	0.0	1.0
-0.15071126489811612	0.0	0.0	1.0
-1.2449058054594386	1.0	0.0	0.0
-1.544405997693195	1.0	0.0	0.0
-1.6393694732795079	1.0	0.0	0.0
-0.172241445597847	0.0	0.0	1.0
-1.9542483660130718	0.9920634920634921	0.007936507936507936	0.0
-1.853517877739331	1.0	0.0	0.0
-1.417916186082276	1.0	0.0	0.0
-1.5497885428681277	1.0	0.0	0.0
-1.5297962322183776	1.0	0.0	0.0
-1.8404459823144945	1.0	0.0	0.0
-0.8673587081891581	0.75	0.25	0.0
-0.5409457900807382	0.0	0.0	1.0
-0.2945021145713187	0.0	0.0	1.0
-0.19300269127258746	0.0	0.0	1.0
-1.7393310265282584	1.0	0.0	0.0
-1.3302575932333718	1.0	0.0	0.0
-1.7101114955786236	1.0	0.0	0.0
-1.6293733179546328	1.0	0.0	0.0
-1.9711649365628605	1.0	0.0	0.0
-1.960399846212995	1.0	0.0	0.0
-0.4913494809688581	0.0	0.0	1.0
-0.714725105728566	0.625	0.125	0.25
-1.8292964244521337	1.0	0.0	0.0
-0.7966166858900423	0.6666666666666666	0.1111111111111111	0.2222222222222222
-0.1707035755478662	0.0	0.0	1.0
-0.6155324875048058	0.13333333333333333	0.0	0.8666666666666667
-0.24836601307189543	0.0	0.0	1.0
-0.28681276432141484	0.0	0.0	1.0
-0.6993464052287581	0.3333333333333333	0.0	0.6666666666666666
-1.5836216839677046	1.0	0.0	0.0
-1.4763552479815456	1.0	0.0	0.0
-0.5101883890811226	0.0	0.0	1.0
-0.4936562860438293	0.05555555555555555	0.0	0.9444444444444444
-1.7374086889657825	1.0	0.0	0.0
-0.9700115340253749	1.0	0.0	0.0
-1.0895809304113802	1.0	0.0	0.0
-1.07920030757401	1.0	0.0	0.0
-0.5086505190311419	0.0	0.0	1.0
-0.23452518262206842	0.0	0.0	1.0
-0.8477508650519031	0.9090909090909091	0.09090909090909091	0.0
-0.45674740484429066	0.0	0.0	1.0
-1.205690119184929	1.0	0.0	0.0
-0.34525182622068434	0.0	0.0	1.0
-0.8239138792772011	0.625	0.25	0.125
-1.6043829296424452	1.0	0.0	0.0
-0.41061130334486734	0.0	0.0	1.0
-0.4302191464821223	0.0	0.0	1.0
-1.5578623606305266	1.0	0.0	0.0
-0.4071510957324106	0.0	0.0	1.0
-0.7339484813533257	0.5333333333333333	0.06666666666666667	0.4
-1.0507497116493656	0.6666666666666666	0.0	0.3333333333333333
-0.5424836601307189	0.0	0.0	1.0
-1.2149173394848136	1.0	0.0	0.0
-1.2106881968473664	1.0	0.0	0.0
-0.25336409073433297	0.0	0.0	1.0
-1.7789311803152634	1.0	0.0	0.0
-0.7750865051903114	1.0	0.0	0.0
-1.3202614379084967	1.0	0.0	0.0
-0.4286812764321415	0.0	0.0	1.0
-0.25720876585928487	0.0	0.0	1.0
-0.3817762399077278	0.0	0.0	1.0
-1.4206074586697424	1.0	0.0	0.0
-0.9680891964628989	1.0	0.0	0.0
-1.8627450980392157	1.0	0.0	0.0
-1.6866589773164167	1.0	0.0	0.0
-1.6163014225297963	1.0	0.0	0.0
-1.4056132256824299	1.0	0.0	0.0
-0.8815840061514802	1.0	0.0	0.0
-0.9477124183006536	0.6666666666666666	0.3333333333333333	0.0
-1.5428681276432141	1.0	0.0	0.0
-1.1549404075355632	1.0	0.0	0.0
-0.16878123798539024	0.0	0.0	1.0
-0.43944636678200694	0.0	0.0	1.0
-0.22029988465974626	0.0	0.0	1.0
-1.7893118031526336	1.0	0.0	0.0
-1.1837754709727029	1.0	0.0	0.0
-1.0980392156862746	1.0	0.0	0.0
-0.42983467896962707	0.0	0.0	1.0
-1.2172241445597847	1.0	0.0	0.0
-1.7301038062283738	1.0	0.0	0.0
-1.7723952326028451	1.0	0.0	0.0
-1.1891580161476356	1.0	0.0	0.0
-0.8027681660899654	0.7272727272727273	0.09090909090909091	0.18181818181818182
-1.0226835832372165	1.0	0.0	0.0
-1.5198000768935025	1.0	0.0	0.0
-1.8615916955017302	1.0	0.0	0.0
-0.8289119569396386	0.5	0.0	0.5
