Starting saddles simulation at 2025-05-29T17:20:54.043
Lattice size: 45
Beta values: [0.1, 0.10279944599549397, 0.10567726096980483, 0.10863563882017176, 0.11167683486080235, 0.11480316754220751, 0.1180170202186681, 0.1213208429651809, 0.12471715444526921, 0.12820854383108135, 0.1317976727772417, 0.13548727744995842, 0.13928017061293513, 0.14317924377167612, 0.14718746937782085, 0.15130790309518719, 0.15554368612925135, 0.15989804762184037, 0.16437430711286308, 0.16897587707095507, 0.17370626549496876, 0.1785690785882898, 0.18356802350802015, 0.1887069111911229, 0.19398965925968314, 0.19942029500750083, 0.20500295847029057, 0.21074190558183128, 0.21664151141846955, 0.22270627353445155, 0.22894081539062563, 0.23534988987912978, 0.2419383829467506, 0.24871131731971624, 0.25567385633276335, 0.26283130786539594, 0.2701891283883382, 0.27775292712326566, 0.2855284703189852, 0.2935216856473252, 0.3017386667220857, 0.3101856777444941, 0.3188691582787082, 0.3277957281610069, 0.3369721925464105, 0.3464055470965792, 0.3561029833129435, 0.36607189401913226, 0.3763198789968798, 0.3868547507797058, 0.39768454060878644, 0.4088175045555577, 0.4202621298157168, 0.4320271411794205, 0.4441215076826148, 0.4565544494445634, 0.46933544469678873, 0.48247423700878694, 0.49598084271601944, 0.5098655585558504, 0.5241389695172453, 0.5388119569102191, 0.553895706661185, 0.5694017178405246, 0.5853418114288852, 0.601728139328883, 0.6185731936290858, 0.6358898161273345, 0.6536912081206652, 0.6719909404692954, 0.6908029639423454, 0.710141619853183, 0.730021650992499, 0.7504582128674476, 0.7714668852554213, 0.7930636840812662, 0.815265073626996, 0.8380879790833082, 0.8615497994524721, 0.885668420812431, 0.9104622299522194, 0.9359501283891019, 0.9621515467781114, 0.9890864597249744, 1.0167754010137187, 1.045239479260565, 1.0745003940060471, 1.1045804522576164, 1.1355025854953513, 1.1672903671537318, 1.1999680305928035, 1.2335604875724422, 1.2680933472437848, 1.3035929356723266, 1.3400863159075478, 1.3776013086143843, 1.4161665132822627, 1.4558113300278694, 1.4965659820082826, 1.5384615384615383]
Copies: 600
Move type: l chain flip
----------------------------------
Finished copy 101 at 2025-05-29T17:21:04.569
Finished copy 1 at 2025-05-29T17:21:13.466
Finished copy 401 at 2025-05-29T17:21:13.479
Finished copy 102 at 2025-05-29T17:21:15.124
Finished copy 501 at 2025-05-29T17:21:15.604
Finished copy 201 at 2025-05-29T17:21:16.812
Finished copy 301 at 2025-05-29T17:21:17.801
Finished copy 103 at 2025-05-29T17:21:28.335
Finished copy 402 at 2025-05-29T17:21:33.422
Finished copy 2 at 2025-05-29T17:21:34.753
Finished copy 302 at 2025-05-29T17:21:37.604
Finished copy 104 at 2025-05-29T17:21:38.759
Finished copy 202 at 2025-05-29T17:21:38.967
Finished copy 502 at 2025-05-29T17:21:39.696
Finished copy 105 at 2025-05-29T17:21:49.830
Finished copy 403 at 2025-05-29T17:21:53.891
Finished copy 3 at 2025-05-29T17:21:55.283
Finished copy 303 at 2025-05-29T17:21:58.244
Finished copy 503 at 2025-05-29T17:21:58.286
Finished copy 106 at 2025-05-29T17:22:01.090
Finished copy 203 at 2025-05-29T17:22:01.644
Finished copy 107 at 2025-05-29T17:22:11.199
Finished copy 4 at 2025-05-29T17:22:13.653
Finished copy 404 at 2025-05-29T17:22:14.476
Finished copy 304 at 2025-05-29T17:22:18.585
Finished copy 504 at 2025-05-29T17:22:18.664
Finished copy 204 at 2025-05-29T17:22:23.653
Finished copy 108 at 2025-05-29T17:22:24.327
Finished copy 5 at 2025-05-29T17:22:32.752
Finished copy 109 at 2025-05-29T17:22:35.185
Finished copy 405 at 2025-05-29T17:22:37.218
Finished copy 505 at 2025-05-29T17:22:38.479
Finished copy 305 at 2025-05-29T17:22:40.868
Finished copy 110 at 2025-05-29T17:22:45.695
Finished copy 205 at 2025-05-29T17:22:47.300
Finished copy 6 at 2025-05-29T17:22:52.188
Finished copy 111 at 2025-05-29T17:22:56.347
Finished copy 506 at 2025-05-29T17:23:00.125
Finished copy 406 at 2025-05-29T17:23:00.729
Finished copy 306 at 2025-05-29T17:23:02.727
Finished copy 112 at 2025-05-29T17:23:06.772
Finished copy 7 at 2025-05-29T17:23:14.724
Finished copy 206 at 2025-05-29T17:23:17.119
Finished copy 113 at 2025-05-29T17:23:18.218
Finished copy 507 at 2025-05-29T17:23:21.040
Finished copy 407 at 2025-05-29T17:23:21.387
Finished copy 307 at 2025-05-29T17:23:24.629
Finished copy 114 at 2025-05-29T17:23:29.007
Finished copy 8 at 2025-05-29T17:23:35.373
Finished copy 508 at 2025-05-29T17:23:39.656
Finished copy 207 at 2025-05-29T17:23:40.176
Finished copy 115 at 2025-05-29T17:23:40.214
Finished copy 408 at 2025-05-29T17:23:46.894
Finished copy 308 at 2025-05-29T17:23:47.789
Finished copy 116 at 2025-05-29T17:23:51.879
Finished copy 9 at 2025-05-29T17:23:54.454
Finished copy 208 at 2025-05-29T17:24:02.151
Finished copy 509 at 2025-05-29T17:24:02.562
Finished copy 117 at 2025-05-29T17:24:02.913
Finished copy 409 at 2025-05-29T17:24:08.678
Finished copy 309 at 2025-05-29T17:24:09.759
Finished copy 10 at 2025-05-29T17:24:10.916
Finished copy 118 at 2025-05-29T17:24:13.848
Finished copy 119 at 2025-05-29T17:24:25.152
Finished copy 209 at 2025-05-29T17:24:25.891
Finished copy 510 at 2025-05-29T17:24:26.267
Finished copy 410 at 2025-05-29T17:24:27.284
Finished copy 11 at 2025-05-29T17:24:27.397
Finished copy 310 at 2025-05-29T17:24:34.797
Finished copy 120 at 2025-05-29T17:24:36.403
Finished copy 411 at 2025-05-29T17:24:47.734
Finished copy 12 at 2025-05-29T17:24:47.993
Finished copy 511 at 2025-05-29T17:24:48.631
Finished copy 210 at 2025-05-29T17:24:49.311
Finished copy 121 at 2025-05-29T17:24:50.042
Finished copy 311 at 2025-05-29T17:24:56.808
Finished copy 122 at 2025-05-29T17:25:00.830
Finished copy 13 at 2025-05-29T17:25:07.074
Finished copy 512 at 2025-05-29T17:25:08.195
Finished copy 412 at 2025-05-29T17:25:08.498
Finished copy 123 at 2025-05-29T17:25:13.637
Finished copy 211 at 2025-05-29T17:25:14.679
Finished copy 312 at 2025-05-29T17:25:19.480
Finished copy 124 at 2025-05-29T17:25:26.445
Finished copy 14 at 2025-05-29T17:25:28.344
Finished copy 513 at 2025-05-29T17:25:29.708
Finished copy 413 at 2025-05-29T17:25:29.838
Finished copy 313 at 2025-05-29T17:25:37.833
Finished copy 125 at 2025-05-29T17:25:38.899
Finished copy 212 at 2025-05-29T17:25:39.310
Finished copy 15 at 2025-05-29T17:25:48.502
Finished copy 414 at 2025-05-29T17:25:48.641
Finished copy 126 at 2025-05-29T17:25:50.269
Finished copy 514 at 2025-05-29T17:25:51.762
Finished copy 314 at 2025-05-29T17:25:57.473
Finished copy 127 at 2025-05-29T17:26:01.001
Finished copy 213 at 2025-05-29T17:26:06.910
Finished copy 16 at 2025-05-29T17:26:07.781
Finished copy 415 at 2025-05-29T17:26:08.532
Finished copy 128 at 2025-05-29T17:26:12.253
Finished copy 515 at 2025-05-29T17:26:12.988
Finished copy 315 at 2025-05-29T17:26:18.363
Finished copy 129 at 2025-05-29T17:26:23.063
