Starting saddles simulation at 2025-05-29T12:52:48.614
Lattice size: 32
Beta values: [0.1, 0.10279944599549397, 0.10567726096980483, 0.10863563882017176, 0.11167683486080235, 0.11480316754220751, 0.1180170202186681, 0.1213208429651809, 0.12471715444526921, 0.12820854383108135, 0.1317976727772417, 0.13548727744995842, 0.13928017061293513, 0.14317924377167612, 0.14718746937782085, 0.15130790309518719, 0.15554368612925135, 0.15989804762184037, 0.16437430711286308, 0.16897587707095507, 0.17370626549496876, 0.1785690785882898, 0.18356802350802015, 0.1887069111911229, 0.19398965925968314, 0.19942029500750083, 0.20500295847029057, 0.21074190558183128, 0.21664151141846955, 0.22270627353445155, 0.22894081539062563, 0.23534988987912978, 0.2419383829467506, 0.24871131731971624, 0.25567385633276335, 0.26283130786539594, 0.2701891283883382, 0.27775292712326566, 0.2855284703189852, 0.2935216856473252, 0.3017386667220857, 0.3101856777444941, 0.3188691582787082, 0.3277957281610069, 0.3369721925464105, 0.3464055470965792, 0.3561029833129435, 0.36607189401913226, 0.3763198789968798, 0.3868547507797058, 0.39768454060878644, 0.4088175045555577, 0.4202621298157168, 0.4320271411794205, 0.4441215076826148, 0.4565544494445634, 0.46933544469678873, 0.48247423700878694, 0.49598084271601944, 0.5098655585558504, 0.5241389695172453, 0.5388119569102191, 0.553895706661185, 0.5694017178405246, 0.5853418114288852, 0.601728139328883, 0.6185731936290858, 0.6358898161273345, 0.6536912081206652, 0.6719909404692954, 0.6908029639423454, 0.710141619853183, 0.730021650992499, 0.7504582128674476, 0.7714668852554213, 0.7930636840812662, 0.815265073626996, 0.8380879790833082, 0.8615497994524721, 0.885668420812431, 0.9104622299522194, 0.9359501283891019, 0.9621515467781114, 0.9890864597249744, 1.0167754010137187, 1.045239479260565, 1.0745003940060471, 1.1045804522576164, 1.1355025854953513, 1.1672903671537318, 1.1999680305928035, 1.2335604875724422, 1.2680933472437848, 1.3035929356723266, 1.3400863159075478, 1.3776013086143843, 1.4161665132822627, 1.4558113300278694, 1.4965659820082826, 1.5384615384615383]
Copies: 600
Move type: l chain flip
----------------------------------
Finished copy 401 at 2025-05-29T12:52:53.313
Finished copy 101 at 2025-05-29T12:52:53.387
Finished copy 501 at 2025-05-29T12:52:53.782
Finished copy 301 at 2025-05-29T12:52:55.061
Finished copy 201 at 2025-05-29T12:52:57.176
Finished copy 102 at 2025-05-29T12:52:57.889
Finished copy 402 at 2025-05-29T12:52:58.162
Finished copy 1 at 2025-05-29T12:52:59.050
Finished copy 502 at 2025-05-29T12:52:59.194
Finished copy 302 at 2025-05-29T12:53:01.841
Finished copy 403 at 2025-05-29T12:53:02.749
Finished copy 103 at 2025-05-29T12:53:03.871
Finished copy 503 at 2025-05-29T12:53:04.165
Finished copy 202 at 2025-05-29T12:53:06.937
Finished copy 2 at 2025-05-29T12:53:07.115
Finished copy 404 at 2025-05-29T12:53:07.924
Finished copy 104 at 2025-05-29T12:53:08.536
Finished copy 303 at 2025-05-29T12:53:08.858
Finished copy 504 at 2025-05-29T12:53:09.168
Finished copy 405 at 2025-05-29T12:53:12.809
Finished copy 105 at 2025-05-29T12:53:13.335
Finished copy 505 at 2025-05-29T12:53:14.190
Finished copy 203 at 2025-05-29T12:53:14.979
Finished copy 304 at 2025-05-29T12:53:15.246
Finished copy 3 at 2025-05-29T12:53:15.603
Finished copy 406 at 2025-05-29T12:53:18.067
Finished copy 106 at 2025-05-29T12:53:18.299
Finished copy 506 at 2025-05-29T12:53:19.470
Finished copy 305 at 2025-05-29T12:53:22.498
Finished copy 204 at 2025-05-29T12:53:22.959
Finished copy 407 at 2025-05-29T12:53:23.034
Finished copy 107 at 2025-05-29T12:53:23.750
Finished copy 507 at 2025-05-29T12:53:24.591
Finished copy 4 at 2025-05-29T12:53:25.161
Finished copy 408 at 2025-05-29T12:53:27.222
Finished copy 108 at 2025-05-29T12:53:28.268
Finished copy 508 at 2025-05-29T12:53:29.714
Finished copy 205 at 2025-05-29T12:53:31.569
Finished copy 409 at 2025-05-29T12:53:31.744
Finished copy 306 at 2025-05-29T12:53:32.246
Finished copy 5 at 2025-05-29T12:53:32.885
Finished copy 109 at 2025-05-29T12:53:33.396
Finished copy 509 at 2025-05-29T12:53:34.851
Finished copy 410 at 2025-05-29T12:53:36.618
Finished copy 110 at 2025-05-29T12:53:38.094
Finished copy 510 at 2025-05-29T12:53:39.663
Finished copy 206 at 2025-05-29T12:53:40.283
Finished copy 411 at 2025-05-29T12:53:41.576
Finished copy 307 at 2025-05-29T12:53:41.658
Finished copy 6 at 2025-05-29T12:53:42.028
Finished copy 111 at 2025-05-29T12:53:43.097
Finished copy 511 at 2025-05-29T12:53:44.702
Finished copy 412 at 2025-05-29T12:53:45.936
Finished copy 112 at 2025-05-29T12:53:47.685
Finished copy 207 at 2025-05-29T12:53:48.402
Finished copy 512 at 2025-05-29T12:53:50.090
Finished copy 413 at 2025-05-29T12:53:50.530
Finished copy 308 at 2025-05-29T12:53:50.937
Finished copy 7 at 2025-05-29T12:53:51.273
Finished copy 113 at 2025-05-29T12:53:52.658
Finished copy 513 at 2025-05-29T12:53:54.709
Finished copy 414 at 2025-05-29T12:53:55.707
Finished copy 114 at 2025-05-29T12:53:57.024
Finished copy 208 at 2025-05-29T12:53:57.135
Finished copy 514 at 2025-05-29T12:53:59.425
Finished copy 8 at 2025-05-29T12:53:59.590
Finished copy 415 at 2025-05-29T12:54:00.060
Finished copy 309 at 2025-05-29T12:54:01.047
Finished copy 115 at 2025-05-29T12:54:01.819
Finished copy 515 at 2025-05-29T12:54:04.441
Finished copy 416 at 2025-05-29T12:54:05.443
Finished copy 209 at 2025-05-29T12:54:06.409
Finished copy 116 at 2025-05-29T12:54:07.181
Finished copy 9 at 2025-05-29T12:54:07.447
Finished copy 516 at 2025-05-29T12:54:09.142
Finished copy 417 at 2025-05-29T12:54:10.257
Finished copy 10 at 2025-05-29T12:54:12.122
Finished copy 117 at 2025-05-29T12:54:12.987
Finished copy 310 at 2025-05-29T12:54:13.267
Finished copy 517 at 2025-05-29T12:54:14.102
Finished copy 418 at 2025-05-29T12:54:15.039
Finished copy 210 at 2025-05-29T12:54:15.651
Finished copy 11 at 2025-05-29T12:54:16.577
Finished copy 118 at 2025-05-29T12:54:17.640
Finished copy 518 at 2025-05-29T12:54:18.772
Finished copy 419 at 2025-05-29T12:54:20.085
Finished copy 12 at 2025-05-29T12:54:22.025
Finished copy 119 at 2025-05-29T12:54:22.422
Finished copy 211 at 2025-05-29T12:54:23.585
Finished copy 519 at 2025-05-29T12:54:24.106
Finished copy 420 at 2025-05-29T12:54:24.691
Finished copy 311 at 2025-05-29T12:54:24.980
Finished copy 13 at 2025-05-29T12:54:27.232
Finished copy 120 at 2025-05-29T12:54:27.650
Finished copy 421 at 2025-05-29T12:54:29.328
Finished copy 520 at 2025-05-29T12:54:29.378
Finished copy 212 at 2025-05-29T12:54:31.194
Finished copy 14 at 2025-05-29T12:54:32.148
Finished copy 121 at 2025-05-29T12:54:33.449
Finished copy 521 at 2025-05-29T12:54:34.333
Finished copy 422 at 2025-05-29T12:54:34.544
Finished copy 312 at 2025-05-29T12:54:34.740
Finished copy 15 at 2025-05-29T12:54:37.526
Finished copy 122 at 2025-05-29T12:54:38.561
Finished copy 522 at 2025-05-29T12:54:39.287
Finished copy 423 at 2025-05-29T12:54:39.497
Finished copy 213 at 2025-05-29T12:54:39.633
Finished copy 16 at 2025-05-29T12:54:42.735
Finished copy 123 at 2025-05-29T12:54:43.735
Finished copy 523 at 2025-05-29T12:54:44.180
Finished copy 313 at 2025-05-29T12:54:44.578
Finished copy 424 at 2025-05-29T12:54:44.875
Finished copy 17 at 2025-05-29T12:54:47.768
Finished copy 124 at 2025-05-29T12:54:48.437
Finished copy 214 at 2025-05-29T12:54:49.639
Finished copy 524 at 2025-05-29T12:54:49.702
Finished copy 425 at 2025-05-29T12:54:50.132
Finished copy 18 at 2025-05-29T12:54:52.850
Finished copy 125 at 2025-05-29T12:54:53.236
Finished copy 426 at 2025-05-29T12:54:54.697
Finished copy 525 at 2025-05-29T12:54:55.375
Finished copy 314 at 2025-05-29T12:54:55.553
Finished copy 19 at 2025-05-29T12:54:57.941
