Starting saddles simulation at 2025-05-29T20:00:53.336
Lattice size: 49
Beta values: [0.1, 0.10279944599549397, 0.10567726096980483, 0.10863563882017176, 0.11167683486080235, 0.11480316754220751, 0.1180170202186681, 0.1213208429651809, 0.12471715444526921, 0.12820854383108135, 0.1317976727772417, 0.13548727744995842, 0.13928017061293513, 0.14317924377167612, 0.14718746937782085, 0.15130790309518719, 0.15554368612925135, 0.15989804762184037, 0.16437430711286308, 0.16897587707095507, 0.17370626549496876, 0.1785690785882898, 0.18356802350802015, 0.1887069111911229, 0.19398965925968314, 0.19942029500750083, 0.20500295847029057, 0.21074190558183128, 0.21664151141846955, 0.22270627353445155, 0.22894081539062563, 0.23534988987912978, 0.2419383829467506, 0.24871131731971624, 0.25567385633276335, 0.26283130786539594, 0.2701891283883382, 0.27775292712326566, 0.2855284703189852, 0.2935216856473252, 0.3017386667220857, 0.3101856777444941, 0.3188691582787082, 0.3277957281610069, 0.3369721925464105, 0.3464055470965792, 0.3561029833129435, 0.36607189401913226, 0.3763198789968798, 0.3868547507797058, 0.39768454060878644, 0.4088175045555577, 0.4202621298157168, 0.4320271411794205, 0.4441215076826148, 0.4565544494445634, 0.46933544469678873, 0.48247423700878694, 0.49598084271601944, 0.5098655585558504, 0.5241389695172453, 0.5388119569102191, 0.553895706661185, 0.5694017178405246, 0.5853418114288852, 0.601728139328883, 0.6185731936290858, 0.6358898161273345, 0.6536912081206652, 0.6719909404692954, 0.6908029639423454, 0.710141619853183, 0.730021650992499, 0.7504582128674476, 0.7714668852554213, 0.7930636840812662, 0.815265073626996, 0.8380879790833082, 0.8615497994524721, 0.885668420812431, 0.9104622299522194, 0.9359501283891019, 0.9621515467781114, 0.9890864597249744, 1.0167754010137187, 1.045239479260565, 1.0745003940060471, 1.1045804522576164, 1.1355025854953513, 1.1672903671537318, 1.1999680305928035, 1.2335604875724422, 1.2680933472437848, 1.3035929356723266, 1.3400863159075478, 1.3776013086143843, 1.4161665132822627, 1.4558113300278694, 1.4965659820082826, 1.5384615384615383]
Copies: 600
Move type: l chain flip
----------------------------------
Finished copy 501 at 2025-05-29T20:01:10.194
Finished copy 101 at 2025-05-29T20:01:16.072
Finished copy 401 at 2025-05-29T20:01:18.871
Finished copy 201 at 2025-05-29T20:01:19.397
Finished copy 1 at 2025-05-29T20:01:24.705
Finished copy 502 at 2025-05-29T20:01:27.604
Finished copy 301 at 2025-05-29T20:01:29.990
Finished copy 102 at 2025-05-29T20:01:42.188
Finished copy 503 at 2025-05-29T20:01:42.890
Finished copy 202 at 2025-05-29T20:01:46.340
Finished copy 402 at 2025-05-29T20:01:47.170
Finished copy 2 at 2025-05-29T20:01:50.884
Finished copy 504 at 2025-05-29T20:01:57.281
Finished copy 302 at 2025-05-29T20:02:01.054
Finished copy 103 at 2025-05-29T20:02:07.592
Finished copy 3 at 2025-05-29T20:02:12.417
Finished copy 505 at 2025-05-29T20:02:13.651
Finished copy 403 at 2025-05-29T20:02:14.191
Finished copy 203 at 2025-05-29T20:02:14.820
Finished copy 4 at 2025-05-29T20:02:28.155
Finished copy 104 at 2025-05-29T20:02:32.843
Finished copy 303 at 2025-05-29T20:02:33.373
Finished copy 506 at 2025-05-29T20:02:37.448
Finished copy 5 at 2025-05-29T20:02:43.709
Finished copy 204 at 2025-05-29T20:02:43.769
Finished copy 404 at 2025-05-29T20:02:51.355
Finished copy 105 at 2025-05-29T20:02:59.354
Finished copy 6 at 2025-05-29T20:03:01.254
Finished copy 304 at 2025-05-29T20:03:01.591
Finished copy 507 at 2025-05-29T20:03:02.411
Finished copy 205 at 2025-05-29T20:03:12.910
Finished copy 7 at 2025-05-29T20:03:18.915
Finished copy 405 at 2025-05-29T20:03:21.702
Finished copy 508 at 2025-05-29T20:03:26.425
Finished copy 106 at 2025-05-29T20:03:27.547
Finished copy 8 at 2025-05-29T20:03:32.722
Finished copy 305 at 2025-05-29T20:03:33.123
Finished copy 206 at 2025-05-29T20:03:45.426
Finished copy 9 at 2025-05-29T20:03:47.264
Finished copy 406 at 2025-05-29T20:03:48.235
Finished copy 509 at 2025-05-29T20:03:50.184
Finished copy 107 at 2025-05-29T20:03:52.820
Finished copy 10 at 2025-05-29T20:04:01.229
Finished copy 306 at 2025-05-29T20:04:04.185
Finished copy 510 at 2025-05-29T20:04:11.953
Finished copy 207 at 2025-05-29T20:04:14.876
Finished copy 407 at 2025-05-29T20:04:14.918
Finished copy 11 at 2025-05-29T20:04:16.375
Finished copy 108 at 2025-05-29T20:04:20.783
Finished copy 12 at 2025-05-29T20:04:33.846
Finished copy 307 at 2025-05-29T20:04:35.558
Finished copy 408 at 2025-05-29T20:04:39.757
Finished copy 511 at 2025-05-29T20:04:40.333
Finished copy 109 at 2025-05-29T20:04:48.405
Finished copy 208 at 2025-05-29T20:04:49.648
Finished copy 13 at 2025-05-29T20:04:50.357
Finished copy 512 at 2025-05-29T20:05:03.235
Finished copy 308 at 2025-05-29T20:05:03.826
Finished copy 409 at 2025-05-29T20:05:04.152
Finished copy 14 at 2025-05-29T20:05:11.971
Finished copy 110 at 2025-05-29T20:05:14.391
Finished copy 209 at 2025-05-29T20:05:16.493
Finished copy 15 at 2025-05-29T20:05:26.390
Finished copy 513 at 2025-05-29T20:05:28.232
Finished copy 410 at 2025-05-29T20:05:31.958
Finished copy 309 at 2025-05-29T20:05:33.027
Finished copy 111 at 2025-05-29T20:05:40.484
Finished copy 16 at 2025-05-29T20:05:41.491
Finished copy 210 at 2025-05-29T20:05:44.558
Finished copy 514 at 2025-05-29T20:05:49.874
Finished copy 17 at 2025-05-29T20:05:56.261
Finished copy 411 at 2025-05-29T20:05:57.081
Finished copy 310 at 2025-05-29T20:06:01.436
Finished copy 18 at 2025-05-29T20:06:09.973
Finished copy 112 at 2025-05-29T20:06:11.496
Finished copy 515 at 2025-05-29T20:06:12.915
Finished copy 412 at 2025-05-29T20:06:24.900
Finished copy 19 at 2025-05-29T20:06:25.141
Finished copy 211 at 2025-05-29T20:06:27.250
Finished copy 311 at 2025-05-29T20:06:32.528
Finished copy 516 at 2025-05-29T20:06:39.955
Finished copy 20 at 2025-05-29T20:06:40.090
Finished copy 113 at 2025-05-29T20:06:50.016
Finished copy 413 at 2025-05-29T20:06:54.023
Finished copy 212 at 2025-05-29T20:06:56.763
Finished copy 21 at 2025-05-29T20:06:57.724
Finished copy 312 at 2025-05-29T20:06:59.827
