Energy	SaddleIndex	Beta
-0.19008264462809918	122.0	0.10300933900764558
-0.2396694214876033	115.0	0.10553357792526544
-0.14049586776859505	134.0	0.10762233578111453
-0.21487603305785125	118.0	0.11463040692584942
-0.2396694214876033	115.0	0.11499292730710271
-0.256198347107438	112.0	0.13306979213782597
-0.14049586776859505	117.0	0.1009807584338112
-0.2644628099173554	105.0	0.1327447360594633
-0.2892561983471074	106.0	0.11771301115432714
-0.1487603305785124	118.0	0.13504076998315484
-0.2892561983471074	108.0	0.1515959756728634
-0.32231404958677684	102.0	0.12789248205353437
-0.4380165289256198	89.0	0.14981826110848548
-0.38016528925619836	94.0	0.13448660667869863
-0.2809917355371901	102.0	0.16910770327908176
-0.4049586776859504	94.0	0.16138960694838309
-0.2975206611570248	100.0	0.1505776267127718
-0.23140495867768596	104.0	0.155693986181508
-0.32231404958677684	97.0	0.17577390933199216
-0.24793388429752067	113.0	0.1637712088176665
-0.3884297520661157	95.0	0.17999186118945926
-0.36363636363636365	109.0	0.18408706468011085
-0.6033057851239669	71.0	0.20624244827195248
-0.5619834710743802	69.0	0.22031953951271735
-0.39669421487603307	87.0	0.193070950725733
-0.3884297520661157	97.0	0.19415235010368553
-0.4132231404958678	97.0	0.15284488316165223
-0.4132231404958678	91.0	0.19502067846332188
-0.36363636363636365	110.0	0.19105355621182563
-0.48760330578512395	86.0	0.24198202502212357
-0.512396694214876	85.0	0.23725908483363228
-0.4628099173553719	81.0	0.27907755494978354
-0.5619834710743802	68.0	0.2556198165520125
-0.6033057851239669	72.0	0.2651648081100909
-0.4628099173553719	93.0	0.24056020543437434
-0.5537190082644629	90.0	0.2429700642078631
-0.4628099173553719	76.0	0.2679270828977263
-0.6776859504132231	74.0	0.28365167720190754
-0.4214876033057851	84.0	0.24676393900691285
-0.743801652892562	53.0	0.2822589645225867
-0.8264462809917356	54.0	0.3026922345877968
-0.859504132231405	60.0	0.32931470721985323
-0.71900826446281	58.0	0.29888784908155813
-0.768595041322314	64.0	0.3326946259936631
-1.2396694214876034	29.0	0.3983063957016373
-0.8925619834710744	40.0	0.3428263610523981
-0.7851239669421488	64.0	0.3463564852465388
-0.7272727272727273	51.0	0.3135731091835887
-1.0165289256198347	49.0	0.3481229485083179
-1.2148760330578512	33.0	0.438008558677442
-0.8842975206611571	46.0	0.36144281666919226
-1.1322314049586777	33.0	0.37224500718614345
-1.4462809917355373	29.0	0.46540940315985896
-1.487603305785124	29.0	0.42890114213887554
-1.56198347107438	27.0	0.4699454141530161
-1.421487603305785	21.0	0.4344664009216611
-1.0661157024793388	40.0	0.4047757032387008
-1.9173553719008265	5.0	0.5424958658595981
-1.6611570247933884	22.0	0.5175003544662141
-1.8925619834710743	7.0	0.5750712217950804
-1.6363636363636365	21.0	0.49977375100122573
-1.7107438016528926	19.0	0.4817257069506265
-1.8925619834710743	7.0	0.547019386482027
-1.1322314049586777	38.0	0.3986153540033176
-1.8760330578512396	8.0	0.5873392791092328
-1.7603305785123966	13.0	0.5091223308882602
-1.884297520661157	7.0	0.6693154684382727
-1.9834710743801653	1.0	0.6760972199014633
-1.9669421487603307	2.0	0.6881535347173441
-1.9338842975206612	4.0	0.6213525029418597
-1.9669421487603307	2.0	0.6572333887198366
-1.9256198347107438	5.0	0.7369611447168899
-1.975206611570248	2.0	0.7806965268582092
-2.0	0.0	0.9098508733059776
-2.0	0.0	0.8865081594505718
-1.9834710743801653	1.0	0.7992746935714856
-1.9669421487603307	2.0	0.7432691549174713
-1.9586776859504131	3.0	0.7821679433554669
-1.9834710743801653	1.0	0.8389603839951584
-2.0	0.0	0.9318641230517308
-2.0	0.0	0.9163363654273644
-2.0	0.0	0.8955511428768195
-1.9834710743801653	1.0	0.950107113616099
-2.0	0.0	1.1639019471525798
-2.0	0.0	1.0051500936089897
-2.0	0.0	1.2046635422187064
-2.0	0.0	1.1891982939067414
-2.0	0.0	1.1270214798802545
-2.0	0.0	0.9269484434598453
-2.0	0.0	1.0307929333551107
-2.0	0.0	1.1729844591455307
-2.0	0.0	1.1197078695094655
-2.0	0.0	1.343603659294531
-2.0	0.0	1.3058604420896103
-2.0	0.0	1.3601462371961999
-2.0	0.0	1.57966314397905
-2.0	0.0	1.4682501855246868
-2.0	0.0	1.4652355531731769
-2.0	0.0	1.41740901615395
-2.0	0.0	1.1872909602761839
-0.30578512396694213	100.0	0.1157384342917902
-0.09917355371900827	119.0	0.0924609291779748
-0.14049586776859505	136.0	0.10340999173463901
-0.21487603305785125	124.0	0.11671899636396231
-0.19834710743801653	113.0	0.1129277015525147
-0.09090909090909091	130.0	0.09801276222689179
-0.36363636363636365	90.0	0.1307977368034467
-0.2975206611570248	115.0	0.12357446827970665
-0.23140495867768596	115.0	0.13081013438992903
-0.23140495867768596	109.0	0.10768445628496637
-0.3305785123966942	97.0	0.13624784074987178
-0.1322314049586777	123.0	0.12976648966370707
-0.256198347107438	109.0	0.1419967528007226
-0.1652892561983471	115.0	0.11788082186338382
-0.38016528925619836	87.0	0.16133777506908742
-0.5206611570247934	76.0	0.1474020994690069
-0.24793388429752067	114.0	0.15062912115357918
-0.19834710743801653	123.0	0.14193056731287376
-0.39669421487603307	92.0	0.1836291969338184
-0.2066115702479339	114.0	0.15791549682412287
-0.2396694214876033	117.0	0.15660831064056902
-0.30578512396694213	106.0	0.18983165574058217
-0.35537190082644626	105.0	0.19363112091415438
-0.5619834710743802	76.0	0.23602253513325067
-0.33884297520661155	88.0	0.16219328751159398
-0.4214876033057851	102.0	0.21795395142188906
-0.3884297520661157	88.0	0.19245502439203185
-0.5371900826446281	74.0	0.24043775103552134
-0.5289256198347108	78.0	0.2411035003280357
-0.5454545454545454	74.0	0.20636515392570895
-0.4628099173553719	85.0	0.2044139437217292
-0.4628099173553719	89.0	0.23504089581226942
-0.5454545454545454	81.0	0.2551860055862465
-0.512396694214876	86.0	0.2243751499436193
-0.6033057851239669	63.0	0.23998140821947456
-0.6776859504132231	66.0	0.2857319269272421
-0.5289256198347108	84.0	0.26038074650112275
-0.6528925619834711	66.0	0.303060362313528
-0.6859504132231405	71.0	0.31046868095916225
-0.6528925619834711	64.0	0.3089396163153487
-0.6198347107438017	67.0	0.3089792302205904
-0.6033057851239669	74.0	0.27183751801276435
-0.8512396694214877	42.0	0.3471768201464845
-0.6363636363636364	69.0	0.2770103412009271
-0.8512396694214877	60.0	0.3555884640292694
-0.859504132231405	53.0	0.348158788863705
-0.8677685950413223	50.0	0.3509179651262711
-0.9256198347107438	43.0	0.39468431908356716
-0.9338842975206612	56.0	0.3742609191374821
-1.0330578512396693	46.0	0.3972010210427295
-1.322314049586777	35.0	0.41983782900093175
-1.1570247933884297	38.0	0.39281238815959657
-1.3801652892561984	29.0	0.4448982196386946
-1.462809917355372	25.0	0.42817228910804495
-1.4132231404958677	27.0	0.44590498869244605
-1.5454545454545454	20.0	0.4559551642199412
-1.1900826446280992	34.0	0.4137275154382411
-1.834710743801653	10.0	0.5097508250542789
-1.6363636363636365	23.0	0.4963200469872079
-0.7851239669421488	49.0	0.4025995806575523
-1.834710743801653	10.0	0.5263163144113545
-1.8016528925619835	11.0	0.4967213450444471
-1.9173553719008265	5.0	0.6201101857845048
-1.859504132231405	9.0	0.5522517264249374
-1.71900826446281	16.0	0.5124263507103096
-1.8429752066115703	11.0	0.5999061060116063
-1.9421487603305785	4.0	0.759344954084125
-1.8925619834710743	7.0	0.6262631120418942
-1.9008264462809918	6.0	0.6249521044920359
-1.9504132231404958	3.0	0.7161381564660143
-1.9090909090909092	6.0	0.6502133204754764
-1.9256198347107438	5.0	0.6680362664206675
-1.9834710743801653	1.0	0.7944758330311745
-1.9504132231404958	3.0	0.8300059453338152
-2.0	0.0	0.8831046264141387
-1.9504132231404958	3.0	0.7152880350906579
-2.0	0.0	0.8623356957263509
-1.9669421487603307	2.0	0.7185282813718382
-2.0	0.0	0.8267501098362516
-2.0	0.0	1.0150511803693527
-2.0	0.0	0.9699785771262556
-2.0	0.0	0.8423711888139905
-2.0	0.0	1.1420003488424082
-2.0	0.0	0.9823361323136478
-2.0	0.0	1.2598670132776575
-1.9834710743801653	1.0	1.0803043492114728
-2.0	0.0	1.0214159444574535
-1.9834710743801653	1.0	1.069075382964306
-2.0	0.0	1.2131364706702197
-2.0	0.0	1.1599767371083296
-2.0	0.0	1.0443650419743322
-2.0	0.0	1.0864075150886239
-2.0	0.0	1.238182978473028
-1.9834710743801653	1.0	1.1902480654712368
-2.0	0.0	1.4635024166632935
-2.0	0.0	1.2862037590725919
-2.0	0.0	1.4477952510165455
-2.0	0.0	1.426704015389775
-2.0	0.0	1.6221417467122465
-2.0	0.0	1.5678474223925438
-0.17355371900826447	120.0	0.09683054586399537
-0.19008264462809918	126.0	0.10968834062226046
-0.2396694214876033	110.0	0.12295027362244446
-0.09090909090909091	134.0	0.11493617882519735
-0.2231404958677686	115.0	0.11256465010581798
-0.24793388429752067	115.0	0.10975739323785913
-0.049586776859504134	144.0	0.10000104633162497
-0.18181818181818182	112.0	0.12123968192780779
-0.2809917355371901	113.0	0.13962666071996063
-0.30578512396694213	102.0	0.14248494687063265
-0.2809917355371901	100.0	0.14684381895472387
-0.24793388429752067	107.0	0.13943132893429588
-0.33884297520661155	101.0	0.13633982543334247
-0.24793388429752067	106.0	0.1353867621919143
-0.3884297520661157	89.0	0.16462450654157487
-0.32231404958677684	100.0	0.13521202805136356
-0.4132231404958678	92.0	0.1541679129475346
-0.17355371900826447	118.0	0.11853489590119759
-0.3884297520661157	96.0	0.17189604483096402
-0.35537190082644626	114.0	0.18936911357942673
-0.2975206611570248	108.0	0.13141006248372036
-0.4793388429752066	69.0	0.18330463188339421
-0.4049586776859504	87.0	0.1970582295763184
-0.512396694214876	77.0	0.19533875358349997
