Starting saddles simulation at 2025-05-28T16:34:03.262
Lattice size: 96
Beta values: [0.1, 0.10279944599549397, 0.10567726096980483, 0.10863563882017176, 0.11167683486080235, 0.11480316754220751, 0.1180170202186681, 0.1213208429651809, 0.12471715444526921, 0.12820854383108135, 0.1317976727772417, 0.13548727744995842, 0.13928017061293513, 0.14317924377167612, 0.14718746937782085, 0.15130790309518719, 0.15554368612925135, 0.15989804762184037, 0.16437430711286308, 0.16897587707095507, 0.17370626549496876, 0.1785690785882898, 0.18356802350802015, 0.1887069111911229, 0.19398965925968314, 0.19942029500750083, 0.20500295847029057, 0.21074190558183128, 0.21664151141846955, 0.22270627353445155, 0.22894081539062563, 0.23534988987912978, 0.2419383829467506, 0.24871131731971624, 0.25567385633276335, 0.26283130786539594, 0.2701891283883382, 0.27775292712326566, 0.2855284703189852, 0.2935216856473252, 0.3017386667220857, 0.3101856777444941, 0.3188691582787082, 0.3277957281610069, 0.3369721925464105, 0.3464055470965792, 0.3561029833129435, 0.36607189401913226, 0.3763198789968798, 0.3868547507797058, 0.39768454060878644, 0.4088175045555577, 0.4202621298157168, 0.4320271411794205, 0.4441215076826148, 0.4565544494445634, 0.46933544469678873, 0.48247423700878694, 0.49598084271601944, 0.5098655585558504, 0.5241389695172453, 0.5388119569102191, 0.553895706661185, 0.5694017178405246, 0.5853418114288852, 0.601728139328883, 0.6185731936290858, 0.6358898161273345, 0.6536912081206652, 0.6719909404692954, 0.6908029639423454, 0.710141619853183, 0.730021650992499, 0.7504582128674476, 0.7714668852554213, 0.7930636840812662, 0.815265073626996, 0.8380879790833082, 0.8615497994524721, 0.885668420812431, 0.9104622299522194, 0.9359501283891019, 0.9621515467781114, 0.9890864597249744, 1.0167754010137187, 1.045239479260565, 1.0745003940060471, 1.1045804522576164, 1.1355025854953513, 1.1672903671537318, 1.1999680305928035, 1.2335604875724422, 1.2680933472437848, 1.3035929356723266, 1.3400863159075478, 1.3776013086143843, 1.4161665132822627, 1.4558113300278694, 1.4965659820082826, 1.5384615384615383]
Copies: 600
Move type: l chain flip
----------------------------------
Finished copy 1 at 2025-05-28T16:34:41.880
Finished copy 201 at 2025-05-28T16:35:19.475
Finished copy 401 at 2025-05-28T16:35:23.607
Finished copy 101 at 2025-05-28T16:35:24.398
Finished copy 301 at 2025-05-28T16:35:27.299
Finished copy 2 at 2025-05-28T16:35:28.041
Finished copy 202 at 2025-05-28T16:35:58.457
Finished copy 3 at 2025-05-28T16:36:10.203
Finished copy 302 at 2025-05-28T16:36:17.559
Finished copy 102 at 2025-05-28T16:36:30.420
Finished copy 203 at 2025-05-28T16:36:48.686
Finished copy 402 at 2025-05-28T16:36:49.510
Finished copy 4 at 2025-05-28T16:36:57.026
Finished copy 303 at 2025-05-28T16:37:10.989
Finished copy 103 at 2025-05-28T16:37:16.770
Finished copy 204 at 2025-05-28T16:37:40.129
Finished copy 5 at 2025-05-28T16:37:43.161
Finished copy 403 at 2025-05-28T16:37:47.668
Finished copy 205 at 2025-05-28T16:38:26.981
Finished copy 501 at 2025-05-28T16:38:31.287
Finished copy 404 at 2025-05-28T16:38:37.906
Finished copy 6 at 2025-05-28T16:38:44.499
Finished copy 502 at 2025-05-28T16:39:22.323
Finished copy 405 at 2025-05-28T16:39:24.492
Finished copy 406 at 2025-05-28T16:40:07.983
Finished copy 503 at 2025-05-28T16:40:17.326
Finished copy 206 at 2025-05-28T16:40:19.463
Finished copy 407 at 2025-05-28T16:41:01.581
Finished copy 504 at 2025-05-28T16:41:13.727
Finished copy 207 at 2025-05-28T16:41:27.174
Finished copy 408 at 2025-05-28T16:41:48.707
Finished copy 104 at 2025-05-28T16:42:00.650
Finished copy 505 at 2025-05-28T16:42:08.450
Finished copy 208 at 2025-05-28T16:42:16.146
Finished copy 409 at 2025-05-28T16:42:40.353
Finished copy 105 at 2025-05-28T16:42:50.893
Finished copy 506 at 2025-05-28T16:42:59.118
Finished copy 7 at 2025-05-28T16:43:02.054
Finished copy 209 at 2025-05-28T16:43:06.405
Finished copy 106 at 2025-05-28T16:43:48.559
Finished copy 8 at 2025-05-28T16:43:52.472
Finished copy 507 at 2025-05-28T16:43:54.185
Finished copy 410 at 2025-05-28T16:43:59.671
Finished copy 210 at 2025-05-28T16:44:00.014
Finished copy 107 at 2025-05-28T16:44:34.685
Finished copy 9 at 2025-05-28T16:44:39.123
Finished copy 211 at 2025-05-28T16:44:45.865
Finished copy 508 at 2025-05-28T16:44:46.639
Finished copy 304 at 2025-05-28T16:45:04.978
Finished copy 411 at 2025-05-28T16:45:13.141
Finished copy 108 at 2025-05-28T16:45:18.556
Finished copy 212 at 2025-05-28T16:45:35.229
Finished copy 10 at 2025-05-28T16:45:40.024
Finished copy 412 at 2025-05-28T16:45:58.988
Finished copy 509 at 2025-05-28T16:46:11.529
Finished copy 109 at 2025-05-28T16:46:18.050
Finished copy 11 at 2025-05-28T16:46:22.162
Finished copy 213 at 2025-05-28T16:46:27.132
Finished copy 110 at 2025-05-28T16:47:11.321
Finished copy 12 at 2025-05-28T16:47:15.017
Finished copy 214 at 2025-05-28T16:47:25.644
Finished copy 111 at 2025-05-28T16:48:04.981
Finished copy 13 at 2025-05-28T16:48:10.120
Finished copy 112 at 2025-05-28T16:48:54.993
Finished copy 113 at 2025-05-28T16:49:42.635
Finished copy 413 at 2025-05-28T16:50:01.197
Finished copy 14 at 2025-05-28T16:50:06.921
Finished copy 510 at 2025-05-28T16:50:20.015
Finished copy 414 at 2025-05-28T16:50:44.948
Finished copy 511 at 2025-05-28T16:51:02.641
Finished copy 15 at 2025-05-28T16:51:08.606
Finished copy 415 at 2025-05-28T16:51:55.227
Finished copy 16 at 2025-05-28T16:52:02.136
Finished copy 512 at 2025-05-28T16:52:03.577
Finished copy 215 at 2025-05-28T16:52:11.093
Finished copy 305 at 2025-05-28T16:52:26.890
Finished copy 17 at 2025-05-28T16:52:47.219
Finished copy 513 at 2025-05-28T16:52:49.637
Finished copy 114 at 2025-05-28T16:52:52.999
Finished copy 216 at 2025-05-28T16:52:55.117
Finished copy 306 at 2025-05-28T16:53:29.946
Finished copy 115 at 2025-05-28T16:53:34.897
Finished copy 18 at 2025-05-28T16:53:38.097
Finished copy 217 at 2025-05-28T16:53:42.951
Finished copy 514 at 2025-05-28T16:53:48.060
Finished copy 19 at 2025-05-28T16:54:31.345
Finished copy 307 at 2025-05-28T16:54:33.355
Finished copy 308 at 2025-05-28T16:55:30.883
Finished copy 20 at 2025-05-28T16:55:44.690
Finished copy 116 at 2025-05-28T16:56:31.446
Finished copy 21 at 2025-05-28T16:56:34.279
Finished copy 309 at 2025-05-28T16:56:37.926
Finished copy 416 at 2025-05-28T16:57:09.371
Finished copy 117 at 2025-05-28T16:57:22.918
Finished copy 22 at 2025-05-28T16:57:24.755
Finished copy 310 at 2025-05-28T16:57:34.692
Finished copy 515 at 2025-05-28T16:57:36.233
Finished copy 417 at 2025-05-28T16:57:56.816
Finished copy 218 at 2025-05-28T16:57:59.236
Finished copy 118 at 2025-05-28T16:58:14.789
Finished copy 516 at 2025-05-28T16:58:29.239
Finished copy 418 at 2025-05-28T16:58:47.622
Finished copy 219 at 2025-05-28T16:59:01.233
Finished copy 119 at 2025-05-28T16:59:12.353
Finished copy 517 at 2025-05-28T16:59:19.579
Finished copy 220 at 2025-05-28T16:59:49.631
Finished copy 311 at 2025-05-28T17:00:02.514
Finished copy 120 at 2025-05-28T17:00:15.072
Finished copy 221 at 2025-05-28T17:00:32.563
Finished copy 312 at 2025-05-28T17:01:08.029
Finished copy 222 at 2025-05-28T17:01:23.075
Finished copy 121 at 2025-05-28T17:01:27.714
Finished copy 518 at 2025-05-28T17:02:07.541
Finished copy 23 at 2025-05-28T17:02:09.102
Finished copy 313 at 2025-05-28T17:02:11.978
Finished copy 122 at 2025-05-28T17:02:13.644
Finished copy 223 at 2025-05-28T17:02:34.708
Finished copy 123 at 2025-05-28T17:03:00.694
Finished copy 24 at 2025-05-28T17:03:04.432
Finished copy 224 at 2025-05-28T17:03:25.356
Finished copy 314 at 2025-05-28T17:03:28.061
Finished copy 25 at 2025-05-28T17:03:58.736
Finished copy 519 at 2025-05-28T17:04:01.845
Finished copy 225 at 2025-05-28T17:04:10.786
Finished copy 315 at 2025-05-28T17:04:30.668
Finished copy 124 at 2025-05-28T17:04:33.255
Finished copy 226 at 2025-05-28T17:05:05.818
Finished copy 520 at 2025-05-28T17:05:20.251
Finished copy 125 at 2025-05-28T17:05:22.113
Finished copy 316 at 2025-05-28T17:05:51.157
Finished copy 227 at 2025-05-28T17:06:02.610
Finished copy 521 at 2025-05-28T17:06:09.469
Finished copy 126 at 2025-05-28T17:06:16.130
Finished copy 419 at 2025-05-28T17:06:37.988
Finished copy 228 at 2025-05-28T17:07:00.724
Finished copy 522 at 2025-05-28T17:07:03.701
Finished copy 127 at 2025-05-28T17:07:19.806
Finished copy 317 at 2025-05-28T17:07:21.509
Finished copy 420 at 2025-05-28T17:07:26.156
Finished copy 128 at 2025-05-28T17:08:25.690
Finished copy 421 at 2025-05-28T17:08:57.550
Finished copy 523 at 2025-05-28T17:08:57.710
Finished copy 129 at 2025-05-28T17:09:13.283
Finished copy 524 at 2025-05-28T17:09:41.284
Finished copy 422 at 2025-05-28T17:09:47.733
Finished copy 130 at 2025-05-28T17:10:07.328
Finished copy 525 at 2025-05-28T17:10:27.161
Finished copy 423 at 2025-05-28T17:10:41.742
Finished copy 526 at 2025-05-28T17:11:09.920
Finished copy 424 at 2025-05-28T17:11:23.717
Finished copy 26 at 2025-05-28T17:11:40.905
Finished copy 229 at 2025-05-28T17:11:47.520
Finished copy 527 at 2025-05-28T17:12:00.247
Finished copy 425 at 2025-05-28T17:12:19.169
Finished copy 528 at 2025-05-28T17:12:46.318
Finished copy 131 at 2025-05-28T17:12:57.955
Finished copy 426 at 2025-05-28T17:13:09.263
Finished copy 529 at 2025-05-28T17:13:42.168
Finished copy 132 at 2025-05-28T17:13:50.205
Finished copy 427 at 2025-05-28T17:14:15.518
Finished copy 27 at 2025-05-28T17:14:23.984
Finished copy 530 at 2025-05-28T17:14:33.190
Finished copy 318 at 2025-05-28T17:14:39.319
Finished copy 133 at 2025-05-28T17:14:40.075
Finished copy 28 at 2025-05-28T17:15:15.849
Finished copy 531 at 2025-05-28T17:15:38.281
Finished copy 134 at 2025-05-28T17:15:46.066
Finished copy 230 at 2025-05-28T17:15:49.103
Finished copy 319 at 2025-05-28T17:15:54.101
Finished copy 29 at 2025-05-28T17:16:04.115
Finished copy 532 at 2025-05-28T17:16:28.982
Finished copy 135 at 2025-05-28T17:16:37.047
Finished copy 320 at 2025-05-28T17:16:59.988
Finished copy 30 at 2025-05-28T17:17:18.360
Finished copy 136 at 2025-05-28T17:17:30.192
Finished copy 231 at 2025-05-28T17:17:53.569
Finished copy 31 at 2025-05-28T17:18:32.021
Finished copy 232 at 2025-05-28T17:18:44.917
Finished copy 137 at 2025-05-28T17:19:08.917
Finished copy 32 at 2025-05-28T17:19:28.853
Finished copy 428 at 2025-05-28T17:19:52.595
Finished copy 138 at 2025-05-28T17:19:56.939
Finished copy 233 at 2025-05-28T17:20:06.941
Finished copy 33 at 2025-05-28T17:20:12.479
Finished copy 429 at 2025-05-28T17:20:35.770
Finished copy 139 at 2025-05-28T17:20:50.496
Finished copy 34 at 2025-05-28T17:20:53.620
Finished copy 321 at 2025-05-28T17:20:56.136
Finished copy 234 at 2025-05-28T17:20:58.778
Finished copy 430 at 2025-05-28T17:21:24.314
Finished copy 140 at 2025-05-28T17:21:36.658
Finished copy 35 at 2025-05-28T17:21:47.524
Finished copy 322 at 2025-05-28T17:21:55.323
Finished copy 431 at 2025-05-28T17:22:20.144
Finished copy 141 at 2025-05-28T17:22:21.719
Finished copy 36 at 2025-05-28T17:22:41.329
Finished copy 323 at 2025-05-28T17:22:59.411
Finished copy 142 at 2025-05-28T17:23:09.045
Finished copy 432 at 2025-05-28T17:23:28.924
Finished copy 37 at 2025-05-28T17:23:33.747
Finished copy 324 at 2025-05-28T17:23:55.061
Finished copy 143 at 2025-05-28T17:24:05.426
Finished copy 533 at 2025-05-28T17:24:18.511
Finished copy 38 at 2025-05-28T17:24:23.940
Finished copy 433 at 2025-05-28T17:24:26.824
Finished copy 144 at 2025-05-28T17:24:55.981
Finished copy 39 at 2025-05-28T17:25:07.163
Finished copy 235 at 2025-05-28T17:25:08.941
Finished copy 434 at 2025-05-28T17:25:53.289
Finished copy 40 at 2025-05-28T17:25:57.528
Finished copy 236 at 2025-05-28T17:26:00.834
Finished copy 435 at 2025-05-28T17:26:33.248
Finished copy 41 at 2025-05-28T17:26:48.920
Finished copy 237 at 2025-05-28T17:26:51.138
Finished copy 238 at 2025-05-28T17:27:47.523
Finished copy 325 at 2025-05-28T17:28:10.541
Finished copy 436 at 2025-05-28T17:28:14.540
Finished copy 42 at 2025-05-28T17:28:30.160
Finished copy 534 at 2025-05-28T17:28:44.458
Finished copy 145 at 2025-05-28T17:29:04.969
Finished copy 326 at 2025-05-28T17:29:07.890
Finished copy 43 at 2025-05-28T17:29:15.889
Finished copy 239 at 2025-05-28T17:29:23.474
Finished copy 535 at 2025-05-28T17:29:46.110
Finished copy 327 at 2025-05-28T17:30:07.634
Finished copy 44 at 2025-05-28T17:30:13.716
Finished copy 536 at 2025-05-28T17:30:47.219
Finished copy 45 at 2025-05-28T17:30:58.035
Finished copy 240 at 2025-05-28T17:31:14.721
Finished copy 328 at 2025-05-28T17:31:21.492
Finished copy 537 at 2025-05-28T17:31:40.210
Finished copy 241 at 2025-05-28T17:32:02.832
Finished copy 329 at 2025-05-28T17:32:22.242
Finished copy 538 at 2025-05-28T17:32:35.808
Finished copy 437 at 2025-05-28T17:32:40.369
Finished copy 438 at 2025-05-28T17:33:28.409
Finished copy 539 at 2025-05-28T17:33:31.991
Finished copy 242 at 2025-05-28T17:33:36.249
Finished copy 330 at 2025-05-28T17:34:02.639
Finished copy 439 at 2025-05-28T17:34:16.500
Finished copy 540 at 2025-05-28T17:34:31.521
Finished copy 243 at 2025-05-28T17:34:57.626
Finished copy 331 at 2025-05-28T17:35:09.962
Finished copy 440 at 2025-05-28T17:35:11.111
Finished copy 541 at 2025-05-28T17:35:18.807
Finished copy 244 at 2025-05-28T17:35:45.257
Finished copy 542 at 2025-05-28T17:36:07.810
Finished copy 332 at 2025-05-28T17:36:09.640
Finished copy 146 at 2025-05-28T17:36:18.597
Finished copy 245 at 2025-05-28T17:36:30.077
Finished copy 543 at 2025-05-28T17:37:03.051
Finished copy 147 at 2025-05-28T17:37:08.489
Finished copy 46 at 2025-05-28T17:37:09.243
Finished copy 246 at 2025-05-28T17:37:19.451
Finished copy 333 at 2025-05-28T17:37:28.881
