Starting saddles simulation at 2025-05-29T11:22:39.627
Lattice size: 20
Beta values: [0.1, 0.10279944599549397, 0.10567726096980483, 0.10863563882017176, 0.11167683486080235, 0.11480316754220751, 0.1180170202186681, 0.1213208429651809, 0.12471715444526921, 0.12820854383108135, 0.1317976727772417, 0.13548727744995842, 0.13928017061293513, 0.14317924377167612, 0.14718746937782085, 0.15130790309518719, 0.15554368612925135, 0.15989804762184037, 0.16437430711286308, 0.16897587707095507, 0.17370626549496876, 0.1785690785882898, 0.18356802350802015, 0.1887069111911229, 0.19398965925968314, 0.19942029500750083, 0.20500295847029057, 0.21074190558183128, 0.21664151141846955, 0.22270627353445155, 0.22894081539062563, 0.23534988987912978, 0.2419383829467506, 0.24871131731971624, 0.25567385633276335, 0.26283130786539594, 0.2701891283883382, 0.27775292712326566, 0.2855284703189852, 0.2935216856473252, 0.3017386667220857, 0.3101856777444941, 0.3188691582787082, 0.3277957281610069, 0.3369721925464105, 0.3464055470965792, 0.3561029833129435, 0.36607189401913226, 0.3763198789968798, 0.3868547507797058, 0.39768454060878644, 0.4088175045555577, 0.4202621298157168, 0.4320271411794205, 0.4441215076826148, 0.4565544494445634, 0.46933544469678873, 0.48247423700878694, 0.49598084271601944, 0.5098655585558504, 0.5241389695172453, 0.5388119569102191, 0.553895706661185, 0.5694017178405246, 0.5853418114288852, 0.601728139328883, 0.6185731936290858, 0.6358898161273345, 0.6536912081206652, 0.6719909404692954, 0.6908029639423454, 0.710141619853183, 0.730021650992499, 0.7504582128674476, 0.7714668852554213, 0.7930636840812662, 0.815265073626996, 0.8380879790833082, 0.8615497994524721, 0.885668420812431, 0.9104622299522194, 0.9359501283891019, 0.9621515467781114, 0.9890864597249744, 1.0167754010137187, 1.045239479260565, 1.0745003940060471, 1.1045804522576164, 1.1355025854953513, 1.1672903671537318, 1.1999680305928035, 1.2335604875724422, 1.2680933472437848, 1.3035929356723266, 1.3400863159075478, 1.3776013086143843, 1.4161665132822627, 1.4558113300278694, 1.4965659820082826, 1.5384615384615383]
Copies: 600
Move type: l chain flip
----------------------------------
Finished copy 101 at 2025-05-29T11:22:41.574
Finished copy 301 at 2025-05-29T11:22:41.600
Finished copy 1 at 2025-05-29T11:22:41.853
Finished copy 201 at 2025-05-29T11:22:41.916
Finished copy 401 at 2025-05-29T11:22:43.109
Finished copy 501 at 2025-05-29T11:22:43.208
Finished copy 302 at 2025-05-29T11:22:43.821
Finished copy 102 at 2025-05-29T11:22:44.043
Finished copy 202 at 2025-05-29T11:22:44.173
Finished copy 2 at 2025-05-29T11:22:44.366
Finished copy 303 at 2025-05-29T11:22:46.070
Finished copy 203 at 2025-05-29T11:22:46.168
Finished copy 103 at 2025-05-29T11:22:46.569
Finished copy 3 at 2025-05-29T11:22:46.836
Finished copy 502 at 2025-05-29T11:22:46.973
Finished copy 402 at 2025-05-29T11:22:47.024
Finished copy 304 at 2025-05-29T11:22:48.276
Finished copy 204 at 2025-05-29T11:22:48.353
Finished copy 104 at 2025-05-29T11:22:48.699
Finished copy 4 at 2025-05-29T11:22:49.020
Finished copy 205 at 2025-05-29T11:22:50.395
Finished copy 305 at 2025-05-29T11:22:50.460
Finished copy 403 at 2025-05-29T11:22:50.657
Finished copy 105 at 2025-05-29T11:22:50.684
Finished copy 503 at 2025-05-29T11:22:50.809
Finished copy 5 at 2025-05-29T11:22:51.199
Finished copy 206 at 2025-05-29T11:22:52.314
Finished copy 306 at 2025-05-29T11:22:52.535
Finished copy 106 at 2025-05-29T11:22:52.898
Finished copy 6 at 2025-05-29T11:22:53.528
Finished copy 207 at 2025-05-29T11:22:54.231
Finished copy 307 at 2025-05-29T11:22:54.553
Finished copy 404 at 2025-05-29T11:22:54.554
Finished copy 504 at 2025-05-29T11:22:54.686
Finished copy 107 at 2025-05-29T11:22:54.936
Finished copy 7 at 2025-05-29T11:22:55.961
Finished copy 208 at 2025-05-29T11:22:56.178
Finished copy 308 at 2025-05-29T11:22:56.788
Finished copy 108 at 2025-05-29T11:22:57.227
Finished copy 505 at 2025-05-29T11:22:58.131
Finished copy 8 at 2025-05-29T11:22:58.251
Finished copy 405 at 2025-05-29T11:22:58.352
Finished copy 209 at 2025-05-29T11:22:58.417
Finished copy 309 at 2025-05-29T11:22:58.954
Finished copy 109 at 2025-05-29T11:22:59.233
Finished copy 9 at 2025-05-29T11:23:00.464
Finished copy 210 at 2025-05-29T11:23:00.944
Finished copy 310 at 2025-05-29T11:23:01.065
Finished copy 506 at 2025-05-29T11:23:01.447
Finished copy 110 at 2025-05-29T11:23:01.569
Finished copy 406 at 2025-05-29T11:23:02.153
Finished copy 10 at 2025-05-29T11:23:02.697
Finished copy 211 at 2025-05-29T11:23:02.881
Finished copy 311 at 2025-05-29T11:23:03.196
Finished copy 111 at 2025-05-29T11:23:03.524
Finished copy 212 at 2025-05-29T11:23:05.056
Finished copy 11 at 2025-05-29T11:23:05.240
Finished copy 507 at 2025-05-29T11:23:05.380
Finished copy 312 at 2025-05-29T11:23:05.464
Finished copy 407 at 2025-05-29T11:23:05.567
Finished copy 112 at 2025-05-29T11:23:05.600
Finished copy 213 at 2025-05-29T11:23:07.066
Finished copy 313 at 2025-05-29T11:23:07.249
Finished copy 12 at 2025-05-29T11:23:07.472
Finished copy 113 at 2025-05-29T11:23:08.012
Finished copy 214 at 2025-05-29T11:23:09.124
Finished copy 408 at 2025-05-29T11:23:09.135
Finished copy 508 at 2025-05-29T11:23:09.256
Finished copy 314 at 2025-05-29T11:23:09.295
Finished copy 13 at 2025-05-29T11:23:10.045
Finished copy 114 at 2025-05-29T11:23:10.188
Finished copy 315 at 2025-05-29T11:23:11.594
Finished copy 509 at 2025-05-29T11:23:11.624
Finished copy 215 at 2025-05-29T11:23:11.655
Finished copy 409 at 2025-05-29T11:23:12.530
Finished copy 115 at 2025-05-29T11:23:12.667
Finished copy 14 at 2025-05-29T11:23:13.006
Finished copy 216 at 2025-05-29T11:23:13.727
Finished copy 316 at 2025-05-29T11:23:13.729
Finished copy 510 at 2025-05-29T11:23:13.936
Finished copy 116 at 2025-05-29T11:23:14.939
Finished copy 15 at 2025-05-29T11:23:15.471
Finished copy 317 at 2025-05-29T11:23:15.821
Finished copy 410 at 2025-05-29T11:23:16.065
Finished copy 217 at 2025-05-29T11:23:16.228
Finished copy 511 at 2025-05-29T11:23:16.335
Finished copy 117 at 2025-05-29T11:23:17.134
Finished copy 318 at 2025-05-29T11:23:18.210
Finished copy 16 at 2025-05-29T11:23:18.215
Finished copy 218 at 2025-05-29T11:23:18.378
Finished copy 512 at 2025-05-29T11:23:18.576
Finished copy 411 at 2025-05-29T11:23:19.092
Finished copy 118 at 2025-05-29T11:23:19.538
Finished copy 319 at 2025-05-29T11:23:20.358
Finished copy 219 at 2025-05-29T11:23:20.585
Finished copy 513 at 2025-05-29T11:23:20.813
Finished copy 17 at 2025-05-29T11:23:21.204
Finished copy 119 at 2025-05-29T11:23:21.702
Finished copy 320 at 2025-05-29T11:23:22.330
Finished copy 412 at 2025-05-29T11:23:22.719
Finished copy 220 at 2025-05-29T11:23:22.765
Finished copy 514 at 2025-05-29T11:23:23.237
Finished copy 18 at 2025-05-29T11:23:23.662
Finished copy 120 at 2025-05-29T11:23:23.746
Finished copy 321 at 2025-05-29T11:23:24.742
Finished copy 221 at 2025-05-29T11:23:25.203
Finished copy 515 at 2025-05-29T11:23:25.383
Finished copy 413 at 2025-05-29T11:23:25.821
Finished copy 121 at 2025-05-29T11:23:26.118
