Starting saddles simulation at 2025-05-29T11:43:56.464
Lattice size: 24
Beta values: [0.1, 0.10279944599549397, 0.10567726096980483, 0.10863563882017176, 0.11167683486080235, 0.11480316754220751, 0.1180170202186681, 0.1213208429651809, 0.12471715444526921, 0.12820854383108135, 0.1317976727772417, 0.13548727744995842, 0.13928017061293513, 0.14317924377167612, 0.14718746937782085, 0.15130790309518719, 0.15554368612925135, 0.15989804762184037, 0.16437430711286308, 0.16897587707095507, 0.17370626549496876, 0.1785690785882898, 0.18356802350802015, 0.1887069111911229, 0.19398965925968314, 0.19942029500750083, 0.20500295847029057, 0.21074190558183128, 0.21664151141846955, 0.22270627353445155, 0.22894081539062563, 0.23534988987912978, 0.2419383829467506, 0.24871131731971624, 0.25567385633276335, 0.26283130786539594, 0.2701891283883382, 0.27775292712326566, 0.2855284703189852, 0.2935216856473252, 0.3017386667220857, 0.3101856777444941, 0.3188691582787082, 0.3277957281610069, 0.3369721925464105, 0.3464055470965792, 0.3561029833129435, 0.36607189401913226, 0.3763198789968798, 0.3868547507797058, 0.39768454060878644, 0.4088175045555577, 0.4202621298157168, 0.4320271411794205, 0.4441215076826148, 0.4565544494445634, 0.46933544469678873, 0.48247423700878694, 0.49598084271601944, 0.5098655585558504, 0.5241389695172453, 0.5388119569102191, 0.553895706661185, 0.5694017178405246, 0.5853418114288852, 0.601728139328883, 0.6185731936290858, 0.6358898161273345, 0.6536912081206652, 0.6719909404692954, 0.6908029639423454, 0.710141619853183, 0.730021650992499, 0.7504582128674476, 0.7714668852554213, 0.7930636840812662, 0.815265073626996, 0.8380879790833082, 0.8615497994524721, 0.885668420812431, 0.9104622299522194, 0.9359501283891019, 0.9621515467781114, 0.9890864597249744, 1.0167754010137187, 1.045239479260565, 1.0745003940060471, 1.1045804522576164, 1.1355025854953513, 1.1672903671537318, 1.1999680305928035, 1.2335604875724422, 1.2680933472437848, 1.3035929356723266, 1.3400863159075478, 1.3776013086143843, 1.4161665132822627, 1.4558113300278694, 1.4965659820082826, 1.5384615384615383]
Copies: 600
Move type: l chain flip
----------------------------------
Finished copy 1 at 2025-05-29T11:43:59.214
Finished copy 501 at 2025-05-29T11:43:59.279
Finished copy 401 at 2025-05-29T11:43:59.645
Finished copy 201 at 2025-05-29T11:44:01.438
Finished copy 101 at 2025-05-29T11:44:01.540
Finished copy 301 at 2025-05-29T11:44:01.761
Finished copy 2 at 2025-05-29T11:44:01.939
Finished copy 502 at 2025-05-29T11:44:01.971
Finished copy 402 at 2025-05-29T11:44:02.317
Finished copy 503 at 2025-05-29T11:44:04.598
Finished copy 3 at 2025-05-29T11:44:04.706
Finished copy 403 at 2025-05-29T11:44:04.959
Finished copy 102 at 2025-05-29T11:44:06.592
Finished copy 202 at 2025-05-29T11:44:06.595
Finished copy 504 at 2025-05-29T11:44:07.435
Finished copy 4 at 2025-05-29T11:44:07.644
Finished copy 404 at 2025-05-29T11:44:07.808
Finished copy 302 at 2025-05-29T11:44:08.179
Finished copy 505 at 2025-05-29T11:44:10.154
Finished copy 405 at 2025-05-29T11:44:10.619
Finished copy 5 at 2025-05-29T11:44:10.772
Finished copy 103 at 2025-05-29T11:44:11.368
Finished copy 203 at 2025-05-29T11:44:11.816
Finished copy 506 at 2025-05-29T11:44:12.826
Finished copy 303 at 2025-05-29T11:44:13.181
Finished copy 6 at 2025-05-29T11:44:13.661
Finished copy 406 at 2025-05-29T11:44:13.665
Finished copy 507 at 2025-05-29T11:44:15.439
Finished copy 407 at 2025-05-29T11:44:16.157
Finished copy 204 at 2025-05-29T11:44:16.314
Finished copy 104 at 2025-05-29T11:44:16.853
Finished copy 7 at 2025-05-29T11:44:16.944
Finished copy 304 at 2025-05-29T11:44:18.028
Finished copy 508 at 2025-05-29T11:44:18.125
Finished copy 408 at 2025-05-29T11:44:18.833
Finished copy 8 at 2025-05-29T11:44:19.972
Finished copy 509 at 2025-05-29T11:44:20.809
Finished copy 105 at 2025-05-29T11:44:21.432
Finished copy 205 at 2025-05-29T11:44:21.610
Finished copy 409 at 2025-05-29T11:44:21.624
Finished copy 305 at 2025-05-29T11:44:22.689
Finished copy 9 at 2025-05-29T11:44:23.150
Finished copy 510 at 2025-05-29T11:44:23.586
Finished copy 410 at 2025-05-29T11:44:24.198
Finished copy 106 at 2025-05-29T11:44:25.788
Finished copy 10 at 2025-05-29T11:44:26.241
Finished copy 511 at 2025-05-29T11:44:26.487
Finished copy 206 at 2025-05-29T11:44:26.608
Finished copy 411 at 2025-05-29T11:44:26.868
Finished copy 306 at 2025-05-29T11:44:28.378
Finished copy 512 at 2025-05-29T11:44:29.331
Finished copy 412 at 2025-05-29T11:44:29.616
Finished copy 11 at 2025-05-29T11:44:29.620
Finished copy 107 at 2025-05-29T11:44:30.318
Finished copy 207 at 2025-05-29T11:44:30.733
Finished copy 513 at 2025-05-29T11:44:32.212
Finished copy 413 at 2025-05-29T11:44:32.288
Finished copy 12 at 2025-05-29T11:44:32.375
Finished copy 307 at 2025-05-29T11:44:33.514
Finished copy 514 at 2025-05-29T11:44:34.960
Finished copy 414 at 2025-05-29T11:44:35.113
Finished copy 13 at 2025-05-29T11:44:35.372
Finished copy 208 at 2025-05-29T11:44:35.770
Finished copy 108 at 2025-05-29T11:44:36.275
Finished copy 515 at 2025-05-29T11:44:37.905
Finished copy 14 at 2025-05-29T11:44:38.177
Finished copy 415 at 2025-05-29T11:44:38.242
Finished copy 308 at 2025-05-29T11:44:38.432
Finished copy 516 at 2025-05-29T11:44:40.471
Finished copy 209 at 2025-05-29T11:44:40.518
Finished copy 109 at 2025-05-29T11:44:40.945
Finished copy 15 at 2025-05-29T11:44:41.018
Finished copy 416 at 2025-05-29T11:44:41.390
Finished copy 517 at 2025-05-29T11:44:43.240
Finished copy 309 at 2025-05-29T11:44:43.589
Finished copy 16 at 2025-05-29T11:44:43.954
Finished copy 417 at 2025-05-29T11:44:44.356
Finished copy 210 at 2025-05-29T11:44:45.849
Finished copy 110 at 2025-05-29T11:44:45.948
Finished copy 518 at 2025-05-29T11:44:45.978
Finished copy 17 at 2025-05-29T11:44:46.728
Finished copy 418 at 2025-05-29T11:44:47
Finished copy 310 at 2025-05-29T11:44:48.275
Finished copy 519 at 2025-05-29T11:44:48.858
Finished copy 18 at 2025-05-29T11:44:49.550
Finished copy 419 at 2025-05-29T11:44:49.859
Finished copy 211 at 2025-05-29T11:44:51.173
Finished copy 520 at 2025-05-29T11:44:51.538
Finished copy 111 at 2025-05-29T11:44:51.975
Finished copy 19 at 2025-05-29T11:44:52.531
Finished copy 420 at 2025-05-29T11:44:52.678
Finished copy 311 at 2025-05-29T11:44:53.397
Finished copy 521 at 2025-05-29T11:44:53.984
Finished copy 421 at 2025-05-29T11:44:55.383
Finished copy 20 at 2025-05-29T11:44:55.439
Finished copy 212 at 2025-05-29T11:44:55.888
Finished copy 522 at 2025-05-29T11:44:56.711
Finished copy 112 at 2025-05-29T11:44:57.432
Finished copy 422 at 2025-05-29T11:44:58.116
Finished copy 21 at 2025-05-29T11:44:58.273
Finished copy 312 at 2025-05-29T11:44:59.046
Finished copy 523 at 2025-05-29T11:44:59.608
Finished copy 213 at 2025-05-29T11:45:00.922
Finished copy 423 at 2025-05-29T11:45:01.071
Finished copy 22 at 2025-05-29T11:45:01.186
Finished copy 113 at 2025-05-29T11:45:02.649
Finished copy 524 at 2025-05-29T11:45:02.796
Finished copy 23 at 2025-05-29T11:45:03.799
Finished copy 424 at 2025-05-29T11:45:04.132
Finished copy 313 at 2025-05-29T11:45:04.326
Finished copy 525 at 2025-05-29T11:45:05.565
Finished copy 214 at 2025-05-29T11:45:05.667
Finished copy 24 at 2025-05-29T11:45:06.309
Finished copy 425 at 2025-05-29T11:45:06.756
Finished copy 114 at 2025-05-29T11:45:07.467
Finished copy 526 at 2025-05-29T11:45:08.510
Finished copy 426 at 2025-05-29T11:45:09.070
Finished copy 25 at 2025-05-29T11:45:09.128
Finished copy 314 at 2025-05-29T11:45:09.612
Finished copy 215 at 2025-05-29T11:45:10.689
Finished copy 527 at 2025-05-29T11:45:11.054
Finished copy 427 at 2025-05-29T11:45:11.584
Finished copy 26 at 2025-05-29T11:45:12.188
Finished copy 115 at 2025-05-29T11:45:12.713
Finished copy 528 at 2025-05-29T11:45:13.478
Finished copy 428 at 2025-05-29T11:45:14.412
Finished copy 27 at 2025-05-29T11:45:14.850
Finished copy 315 at 2025-05-29T11:45:14.858
Finished copy 529 at 2025-05-29T11:45:15.993
Finished copy 216 at 2025-05-29T11:45:16.491
Finished copy 429 at 2025-05-29T11:45:17.044
Finished copy 116 at 2025-05-29T11:45:17.820
Finished copy 28 at 2025-05-29T11:45:18.166
Finished copy 530 at 2025-05-29T11:45:18.679
Finished copy 430 at 2025-05-29T11:45:19.702
Finished copy 316 at 2025-05-29T11:45:20.092
Finished copy 29 at 2025-05-29T11:45:21.155
Finished copy 531 at 2025-05-29T11:45:21.516
Finished copy 217 at 2025-05-29T11:45:21.866
Finished copy 117 at 2025-05-29T11:45:21.970
Finished copy 431 at 2025-05-29T11:45:22.803
Finished copy 532 at 2025-05-29T11:45:24.020
Finished copy 30 at 2025-05-29T11:45:24.074
Finished copy 317 at 2025-05-29T11:45:25.856
Finished copy 432 at 2025-05-29T11:45:25.933
Finished copy 31 at 2025-05-29T11:45:26.594
Finished copy 118 at 2025-05-29T11:45:26.666
Finished copy 533 at 2025-05-29T11:45:26.943
Finished copy 218 at 2025-05-29T11:45:27.225
Finished copy 433 at 2025-05-29T11:45:28.776
Finished copy 534 at 2025-05-29T11:45:29.573
Finished copy 32 at 2025-05-29T11:45:29.766
Finished copy 318 at 2025-05-29T11:45:31.325
Finished copy 434 at 2025-05-29T11:45:31.473
Finished copy 119 at 2025-05-29T11:45:31.513
Finished copy 219 at 2025-05-29T11:45:32.120
Finished copy 535 at 2025-05-29T11:45:32.287
Finished copy 33 at 2025-05-29T11:45:32.756
Finished copy 435 at 2025-05-29T11:45:34.549
Finished copy 536 at 2025-05-29T11:45:34.757
Finished copy 34 at 2025-05-29T11:45:35.589
Finished copy 319 at 2025-05-29T11:45:35.941
Finished copy 120 at 2025-05-29T11:45:36.628
Finished copy 220 at 2025-05-29T11:45:37.094
Finished copy 436 at 2025-05-29T11:45:37.311
Finished copy 537 at 2025-05-29T11:45:37.729
Finished copy 35 at 2025-05-29T11:45:38.432
Finished copy 437 at 2025-05-29T11:45:39.926
Finished copy 538 at 2025-05-29T11:45:40.929
