Starting saddles simulation at 2025-05-28T22:19:33.978
Lattice size: 98
Beta values: [0.1, 0.10279944599549397, 0.10567726096980483, 0.10863563882017176, 0.11167683486080235, 0.11480316754220751, 0.1180170202186681, 0.1213208429651809, 0.12471715444526921, 0.12820854383108135, 0.1317976727772417, 0.13548727744995842, 0.13928017061293513, 0.14317924377167612, 0.14718746937782085, 0.15130790309518719, 0.15554368612925135, 0.15989804762184037, 0.16437430711286308, 0.16897587707095507, 0.17370626549496876, 0.1785690785882898, 0.18356802350802015, 0.1887069111911229, 0.19398965925968314, 0.19942029500750083, 0.20500295847029057, 0.21074190558183128, 0.21664151141846955, 0.22270627353445155, 0.22894081539062563, 0.23534988987912978, 0.2419383829467506, 0.24871131731971624, 0.25567385633276335, 0.26283130786539594, 0.2701891283883382, 0.27775292712326566, 0.2855284703189852, 0.2935216856473252, 0.3017386667220857, 0.3101856777444941, 0.3188691582787082, 0.3277957281610069, 0.3369721925464105, 0.3464055470965792, 0.3561029833129435, 0.36607189401913226, 0.3763198789968798, 0.3868547507797058, 0.39768454060878644, 0.4088175045555577, 0.4202621298157168, 0.4320271411794205, 0.4441215076826148, 0.4565544494445634, 0.46933544469678873, 0.48247423700878694, 0.49598084271601944, 0.5098655585558504, 0.5241389695172453, 0.5388119569102191, 0.553895706661185, 0.5694017178405246, 0.5853418114288852, 0.601728139328883, 0.6185731936290858, 0.6358898161273345, 0.6536912081206652, 0.6719909404692954, 0.6908029639423454, 0.710141619853183, 0.730021650992499, 0.7504582128674476, 0.7714668852554213, 0.7930636840812662, 0.815265073626996, 0.8380879790833082, 0.8615497994524721, 0.885668420812431, 0.9104622299522194, 0.9359501283891019, 0.9621515467781114, 0.9890864597249744, 1.0167754010137187, 1.045239479260565, 1.0745003940060471, 1.1045804522576164, 1.1355025854953513, 1.1672903671537318, 1.1999680305928035, 1.2335604875724422, 1.2680933472437848, 1.3035929356723266, 1.3400863159075478, 1.3776013086143843, 1.4161665132822627, 1.4558113300278694, 1.4965659820082826, 1.5384615384615383]
Copies: 600
Move type: l chain flip
----------------------------------
Finished copy 1 at 2025-05-28T22:20:19.878
Finished copy 501 at 2025-05-28T22:20:36.107
Finished copy 101 at 2025-05-28T22:20:36.660
Finished copy 401 at 2025-05-28T22:20:51.241
Finished copy 201 at 2025-05-28T22:20:51.446
Finished copy 301 at 2025-05-28T22:21:02.327
Finished copy 102 at 2025-05-28T22:21:24.562
Finished copy 502 at 2025-05-28T22:21:34.602
Finished copy 2 at 2025-05-28T22:21:39.451
Finished copy 503 at 2025-05-28T22:22:26.880
Finished copy 3 at 2025-05-28T22:22:32.471
Finished copy 202 at 2025-05-28T22:22:48.174
Finished copy 302 at 2025-05-28T22:22:50.373
Finished copy 504 at 2025-05-28T22:23:12.985
Finished copy 4 at 2025-05-28T22:23:27.166
Finished copy 103 at 2025-05-28T22:24:05.479
Finished copy 505 at 2025-05-28T22:24:11.445
Finished copy 5 at 2025-05-28T22:24:25.895
Finished copy 203 at 2025-05-28T22:24:32.796
Finished copy 303 at 2025-05-28T22:24:37.663
Finished copy 506 at 2025-05-28T22:25:04.066
Finished copy 6 at 2025-05-28T22:25:14.219
Finished copy 507 at 2025-05-28T22:25:55.650
Finished copy 7 at 2025-05-28T22:26:11.805
Finished copy 508 at 2025-05-28T22:26:57.192
Finished copy 402 at 2025-05-28T22:27:08.358
Finished copy 104 at 2025-05-28T22:27:11.157
Finished copy 8 at 2025-05-28T22:27:12.452
Finished copy 9 at 2025-05-28T22:27:56.997
Finished copy 105 at 2025-05-28T22:28:00.469
Finished copy 204 at 2025-05-28T22:28:25.032
Finished copy 10 at 2025-05-28T22:28:53.398
Finished copy 106 at 2025-05-28T22:29:51.136
Finished copy 509 at 2025-05-28T22:29:58.988
Finished copy 205 at 2025-05-28T22:30:02.282
Finished copy 304 at 2025-05-28T22:30:26.485
Finished copy 107 at 2025-05-28T22:30:42.587
Finished copy 206 at 2025-05-28T22:31:14.305
Finished copy 510 at 2025-05-28T22:31:34.187
Finished copy 11 at 2025-05-28T22:32:07.958
Finished copy 403 at 2025-05-28T22:32:45.465
Finished copy 12 at 2025-05-28T22:33:07.546
Finished copy 108 at 2025-05-28T22:33:09.528
Finished copy 13 at 2025-05-28T22:33:59.139
Finished copy 404 at 2025-05-28T22:35:03.298
Finished copy 109 at 2025-05-28T22:35:49.625
Finished copy 14 at 2025-05-28T22:36:09.594
Finished copy 207 at 2025-05-28T22:36:16.575
Finished copy 405 at 2025-05-28T22:36:19.112
Finished copy 511 at 2025-05-28T22:36:20.828
Finished copy 305 at 2025-05-28T22:36:38.464
Finished copy 110 at 2025-05-28T22:36:45.608
Finished copy 208 at 2025-05-28T22:37:16.541
Finished copy 406 at 2025-05-28T22:37:30.015
Finished copy 111 at 2025-05-28T22:37:35.198
Finished copy 15 at 2025-05-28T22:37:57.926
Finished copy 306 at 2025-05-28T22:38:25.987
Finished copy 209 at 2025-05-28T22:38:31.337
Finished copy 112 at 2025-05-28T22:38:49.236
Finished copy 407 at 2025-05-28T22:38:51.702
Finished copy 16 at 2025-05-28T22:39:01.473
Finished copy 210 at 2025-05-28T22:39:39.950
Finished copy 113 at 2025-05-28T22:39:48.110
Finished copy 17 at 2025-05-28T22:39:59.044
Finished copy 512 at 2025-05-28T22:40:01.938
Finished copy 408 at 2025-05-28T22:40:04.582
Finished copy 307 at 2025-05-28T22:40:38.851
Finished copy 114 at 2025-05-28T22:40:41.895
Finished copy 513 at 2025-05-28T22:41:04.299
Finished copy 409 at 2025-05-28T22:41:09.991
Finished copy 115 at 2025-05-28T22:41:46.707
Finished copy 514 at 2025-05-28T22:42:10.083
Finished copy 410 at 2025-05-28T22:42:28.182
Finished copy 308 at 2025-05-28T22:42:28.635
Finished copy 116 at 2025-05-28T22:42:54.296
Finished copy 18 at 2025-05-28T22:42:57.672
Finished copy 411 at 2025-05-28T22:43:23.336
Finished copy 211 at 2025-05-28T22:43:28.617
Finished copy 515 at 2025-05-28T22:43:36.876
Finished copy 117 at 2025-05-28T22:43:48.577
Finished copy 309 at 2025-05-28T22:44:18.884
Finished copy 412 at 2025-05-28T22:44:28.802
Finished copy 19 at 2025-05-28T22:44:34.742
Finished copy 516 at 2025-05-28T22:44:45.796
Finished copy 118 at 2025-05-28T22:44:49.937
Finished copy 212 at 2025-05-28T22:45:12.019
Finished copy 20 at 2025-05-28T22:45:38.977
Finished copy 517 at 2025-05-28T22:45:46.418
Finished copy 119 at 2025-05-28T22:45:47.921
Finished copy 413 at 2025-05-28T22:45:52.055
Finished copy 213 at 2025-05-28T22:46:09.709
Finished copy 310 at 2025-05-28T22:46:16.818
Finished copy 120 at 2025-05-28T22:46:47.637
Finished copy 21 at 2025-05-28T22:46:48.404
Finished copy 414 at 2025-05-28T22:46:55.904
Finished copy 214 at 2025-05-28T22:47:10.164
Finished copy 121 at 2025-05-28T22:47:42.878
Finished copy 415 at 2025-05-28T22:48:14.499
Finished copy 215 at 2025-05-28T22:48:20.954
Finished copy 518 at 2025-05-28T22:48:24.618
Finished copy 22 at 2025-05-28T22:48:30.357
Finished copy 311 at 2025-05-28T22:48:40.586
Finished copy 122 at 2025-05-28T22:48:59.856
Finished copy 519 at 2025-05-28T22:49:59.109
Finished copy 23 at 2025-05-28T22:50:09.381
Finished copy 312 at 2025-05-28T22:51:00.388
Finished copy 416 at 2025-05-28T22:51:09.581
Finished copy 520 at 2025-05-28T22:51:13.763
Finished copy 24 at 2025-05-28T22:51:20.525
Finished copy 216 at 2025-05-28T22:51:50.432
Finished copy 25 at 2025-05-28T22:52:22.134
Finished copy 417 at 2025-05-28T22:52:22.514
Finished copy 313 at 2025-05-28T22:52:33.034
Finished copy 123 at 2025-05-28T22:52:36.458
Finished copy 217 at 2025-05-28T22:53:04.400
Finished copy 124 at 2025-05-28T22:53:49.081
Finished copy 418 at 2025-05-28T22:54:04.040
Finished copy 314 at 2025-05-28T22:54:19.942
Finished copy 125 at 2025-05-28T22:54:40.603
Finished copy 419 at 2025-05-28T22:55:12.319
Finished copy 218 at 2025-05-28T22:55:35.074
Finished copy 126 at 2025-05-28T22:55:48.474
Finished copy 521 at 2025-05-28T22:56:02.043
Finished copy 315 at 2025-05-28T22:56:08.768
Finished copy 420 at 2025-05-28T22:56:15.868
