Energy	SaddleIndex	Beta
-0.08333333333333333	43.0	0.09319737533945743
-0.4166666666666667	35.0	0.10505316573195074
-0.25	32.0	0.12776163546705138
-0.1388888888888889	43.0	0.10751364818537731
-0.3611111111111111	30.0	0.10559407026150795
-0.19444444444444445	35.0	0.1094633971590675
-0.5	30.0	0.12765455674883142
-0.2777777777777778	26.0	0.13688966708860845
-0.3888888888888889	28.0	0.11965230437198261
-0.25	34.0	0.13129053724220546
-0.3055555555555556	34.0	0.13263214307092683
-0.2777777777777778	39.0	0.11053767236241274
-0.2222222222222222	35.0	0.14024145025379334
-0.5833333333333334	20.0	0.1482448057933131
-0.4722222222222222	27.0	0.17697136973886668
-0.3333333333333333	29.0	0.1528153969688464
-0.1111111111111111	38.0	0.1546184464743946
-0.3333333333333333	27.0	0.16131314417246229
-0.4166666666666667	28.0	0.17917785376505346
-0.4166666666666667	22.0	0.15840533750144972
-0.6388888888888888	16.0	0.18681220434099602
-0.3611111111111111	30.0	0.1875685596734626
-0.5555555555555556	21.0	0.1826201366609207
-0.4722222222222222	20.0	0.19337091074894444
-0.3611111111111111	24.0	0.20770382979262425
-0.2777777777777778	33.0	0.19375193731745166
-0.16666666666666666	39.0	0.20195139198353101
-0.4722222222222222	17.0	0.20978537318049614
-0.75	21.0	0.24763818758968487
-0.4166666666666667	24.0	0.2002599562008207
-0.5555555555555556	20.0	0.2420757515295024
-0.5833333333333334	24.0	0.23334648687843296
-0.3055555555555556	30.0	0.20479266272807553
-0.6111111111111112	20.0	0.21186480342168112
-0.5833333333333334	19.0	0.2440021174441426
-0.3888888888888889	27.0	0.2247244490568601
-0.5833333333333334	17.0	0.25632289518256407
-1.0277777777777777	10.0	0.2954706184271404
-0.5833333333333334	20.0	0.27059608152688164
-0.8055555555555556	18.0	0.32554147830268754
-0.7777777777777778	17.0	0.29793296053854146
-0.7777777777777778	14.0	0.2991711555712575
-1.25	14.0	0.36501223962138074
-0.75	14.0	0.3147993668745789
-1.1388888888888888	11.0	0.33031627891685683
-1.3333333333333333	8.0	0.374508288037967
-0.9166666666666666	19.0	0.30878427539195163
-1.4444444444444444	11.0	0.4575572522494294
-1.6388888888888888	7.0	0.4024090441626602
-1.1944444444444444	10.0	0.40418014414504366
-1.4166666666666667	11.0	0.4289297758509083
-1.5555555555555556	9.0	0.4502540300714446
-1.4722222222222223	7.0	0.4206987539210732
-1.3055555555555556	10.0	0.3995474094090896
-1.8333333333333333	3.0	0.5266662907432857
-1.6944444444444444	6.0	0.5216188372415363
-1.5833333333333333	5.0	0.46046859949575214
-1.9444444444444444	1.0	0.5005162329771433
-1.8888888888888888	2.0	0.4635478945115908
-1.9444444444444444	1.0	0.5569206713597965
-1.9444444444444444	1.0	0.5218548874694119
-1.7222222222222223	5.0	0.45931984149515775
-1.6944444444444444	6.0	0.45785103476956324
-1.8888888888888888	2.0	0.6115040433816484
-1.8333333333333333	3.0	0.5091592265954388
-1.9444444444444444	1.0	0.6380596816399136
-1.7777777777777777	2.0	0.6422641781371884
-1.8055555555555556	4.0	0.6171121187479022
-2.0	0.0	0.8372135056947392
-1.9166666666666667	2.0	0.5601890423503452
-2.0	0.0	0.7637999802519616
-2.0	0.0	0.8023241830571465
-1.9444444444444444	1.0	0.6621515299037491
-2.0	0.0	0.763469740763033
-2.0	0.0	0.7202607865986106
-2.0	0.0	0.7304916469557535
-2.0	0.0	0.9233325056768661
-2.0	0.0	0.9165954888933175
-2.0	0.0	0.8406543267581368
-2.0	0.0	0.8016393480119454
-2.0	0.0	0.9776025860112595
-2.0	0.0	1.1547291059476095
-2.0	0.0	1.12118639509214
-1.9444444444444444	1.0	0.8451669914327833
-2.0	0.0	0.8959663136804946
-2.0	0.0	0.9057300705997847
-2.0	0.0	0.8710672667434811
-2.0	0.0	0.8754826678800158
-2.0	0.0	1.0577075053793352
-2.0	0.0	1.083137323978714
-2.0	0.0	1.087678887800529
-2.0	0.0	1.0558935896737467
-2.0	0.0	1.111296199331519
-2.0	0.0	1.6241277100396199
-2.0	0.0	1.409300263507022
-2.0	0.0	1.3386650351017242
-2.0	0.0	1.6731546874602319
-2.0	0.0	1.4097168230012125
-2.0	0.0	1.6236013073228948
-2.0	0.0	1.3954081207001146
-0.1388888888888889	36.0	0.08021676601387893
-0.3888888888888889	23.0	0.09669077028801043
-0.1388888888888889	37.0	0.11494615700568979
-0.05555555555555555	38.0	0.12052465490879953
-0.3611111111111111	28.0	0.13036211086837832
-0.16666666666666666	42.0	0.1171505964028416
-0.1111111111111111	36.0	0.11435122231511391
-0.25	36.0	0.10274999938113659
-0.2222222222222222	38.0	0.12602045879298177
-0.3888888888888889	24.0	0.12483600469032984
-0.2777777777777778	30.0	0.10956152123491046
-0.25	38.0	0.12540877872719566
-0.3888888888888889	24.0	0.12711357985850294
-0.25	33.0	0.14888775258446815
-0.16666666666666666	39.0	0.13084114766135263
-0.3055555555555556	31.0	0.14256339476269114
-0.2777777777777778	35.0	0.18163766201688428
-0.4166666666666667	25.0	0.1745876835647353
-0.3333333333333333	30.0	0.1674697332039406
