Starting saddles simulation at 2025-05-29T11:06:27.783
Lattice size: 16
Beta values: [0.1, 0.10279944599549397, 0.10567726096980483, 0.10863563882017176, 0.11167683486080235, 0.11480316754220751, 0.1180170202186681, 0.1213208429651809, 0.12471715444526921, 0.12820854383108135, 0.1317976727772417, 0.13548727744995842, 0.13928017061293513, 0.14317924377167612, 0.14718746937782085, 0.15130790309518719, 0.15554368612925135, 0.15989804762184037, 0.16437430711286308, 0.16897587707095507, 0.17370626549496876, 0.1785690785882898, 0.18356802350802015, 0.1887069111911229, 0.19398965925968314, 0.19942029500750083, 0.20500295847029057, 0.21074190558183128, 0.21664151141846955, 0.22270627353445155, 0.22894081539062563, 0.23534988987912978, 0.2419383829467506, 0.24871131731971624, 0.25567385633276335, 0.26283130786539594, 0.2701891283883382, 0.27775292712326566, 0.2855284703189852, 0.2935216856473252, 0.3017386667220857, 0.3101856777444941, 0.3188691582787082, 0.3277957281610069, 0.3369721925464105, 0.3464055470965792, 0.3561029833129435, 0.36607189401913226, 0.3763198789968798, 0.3868547507797058, 0.39768454060878644, 0.4088175045555577, 0.4202621298157168, 0.4320271411794205, 0.4441215076826148, 0.4565544494445634, 0.46933544469678873, 0.48247423700878694, 0.49598084271601944, 0.5098655585558504, 0.5241389695172453, 0.5388119569102191, 0.553895706661185, 0.5694017178405246, 0.5853418114288852, 0.601728139328883, 0.6185731936290858, 0.6358898161273345, 0.6536912081206652, 0.6719909404692954, 0.6908029639423454, 0.710141619853183, 0.730021650992499, 0.7504582128674476, 0.7714668852554213, 0.7930636840812662, 0.815265073626996, 0.8380879790833082, 0.8615497994524721, 0.885668420812431, 0.9104622299522194, 0.9359501283891019, 0.9621515467781114, 0.9890864597249744, 1.0167754010137187, 1.045239479260565, 1.0745003940060471, 1.1045804522576164, 1.1355025854953513, 1.1672903671537318, 1.1999680305928035, 1.2335604875724422, 1.2680933472437848, 1.3035929356723266, 1.3400863159075478, 1.3776013086143843, 1.4161665132822627, 1.4558113300278694, 1.4965659820082826, 1.5384615384615383]
Copies: 600
Move type: l chain flip
----------------------------------
Finished copy 301 at 2025-05-29T11:06:29.510
Finished copy 501 at 2025-05-29T11:06:29.700
Finished copy 1 at 2025-05-29T11:06:29.878
Finished copy 101 at 2025-05-29T11:06:30.138
Finished copy 401 at 2025-05-29T11:06:30.208
Finished copy 201 at 2025-05-29T11:06:30.430
Finished copy 2 at 2025-05-29T11:06:31.527
Finished copy 502 at 2025-05-29T11:06:31.545
Finished copy 302 at 2025-05-29T11:06:31.583
Finished copy 102 at 2025-05-29T11:06:32.390
Finished copy 402 at 2025-05-29T11:06:32.674
Finished copy 503 at 2025-05-29T11:06:33.207
Finished copy 202 at 2025-05-29T11:06:33.448
Finished copy 303 at 2025-05-29T11:06:33.596
Finished copy 3 at 2025-05-29T11:06:33.607
Finished copy 103 at 2025-05-29T11:06:34.392
Finished copy 403 at 2025-05-29T11:06:34.635
Finished copy 504 at 2025-05-29T11:06:35.383
Finished copy 304 at 2025-05-29T11:06:35.577
Finished copy 4 at 2025-05-29T11:06:35.581
Finished copy 203 at 2025-05-29T11:06:36.181
Finished copy 104 at 2025-05-29T11:06:36.418
Finished copy 404 at 2025-05-29T11:06:36.692
Finished copy 505 at 2025-05-29T11:06:37.118
Finished copy 5 at 2025-05-29T11:06:37.464
Finished copy 305 at 2025-05-29T11:06:37.535
Finished copy 105 at 2025-05-29T11:06:38.245
Finished copy 405 at 2025-05-29T11:06:38.562
Finished copy 204 at 2025-05-29T11:06:38.818
Finished copy 506 at 2025-05-29T11:06:38.991
Finished copy 106 at 2025-05-29T11:06:39.696
Finished copy 306 at 2025-05-29T11:06:39.836
Finished copy 6 at 2025-05-29T11:06:40.314
Finished copy 406 at 2025-05-29T11:06:40.390
Finished copy 507 at 2025-05-29T11:06:40.554
Finished copy 205 at 2025-05-29T11:06:41.409
Finished copy 107 at 2025-05-29T11:06:41.437
Finished copy 508 at 2025-05-29T11:06:42.222
Finished copy 407 at 2025-05-29T11:06:42.424
Finished copy 307 at 2025-05-29T11:06:42.608
Finished copy 7 at 2025-05-29T11:06:42.681
Finished copy 108 at 2025-05-29T11:06:43.177
Finished copy 408 at 2025-05-29T11:06:44.097
Finished copy 509 at 2025-05-29T11:06:44.106
Finished copy 206 at 2025-05-29T11:06:44.314
Finished copy 8 at 2025-05-29T11:06:44.601
Finished copy 109 at 2025-05-29T11:06:44.992
Finished copy 308 at 2025-05-29T11:06:45.348
Finished copy 510 at 2025-05-29T11:06:45.956
Finished copy 409 at 2025-05-29T11:06:46.113
Finished copy 110 at 2025-05-29T11:06:46.617
Finished copy 9 at 2025-05-29T11:06:46.909
Finished copy 207 at 2025-05-29T11:06:47.055
Finished copy 511 at 2025-05-29T11:06:47.707
Finished copy 309 at 2025-05-29T11:06:47.993
Finished copy 410 at 2025-05-29T11:06:48.128
Finished copy 111 at 2025-05-29T11:06:48.184
Finished copy 10 at 2025-05-29T11:06:49.372
Finished copy 512 at 2025-05-29T11:06:49.581
Finished copy 112 at 2025-05-29T11:06:49.720
Finished copy 208 at 2025-05-29T11:06:49.866
Finished copy 411 at 2025-05-29T11:06:50.113
Finished copy 310 at 2025-05-29T11:06:50.818
Finished copy 113 at 2025-05-29T11:06:51.396
Finished copy 513 at 2025-05-29T11:06:51.474
Finished copy 11 at 2025-05-29T11:06:51.824
Finished copy 412 at 2025-05-29T11:06:51.961
Finished copy 209 at 2025-05-29T11:06:52.746
Finished copy 514 at 2025-05-29T11:06:53.123
Finished copy 114 at 2025-05-29T11:06:53.266
Finished copy 311 at 2025-05-29T11:06:53.700
Finished copy 413 at 2025-05-29T11:06:53.796
Finished copy 12 at 2025-05-29T11:06:54.446
Finished copy 515 at 2025-05-29T11:06:54.861
Finished copy 115 at 2025-05-29T11:06:55.177
Finished copy 210 at 2025-05-29T11:06:55.258
Finished copy 414 at 2025-05-29T11:06:55.346
Finished copy 13 at 2025-05-29T11:06:56.214
Finished copy 312 at 2025-05-29T11:06:56.357
Finished copy 516 at 2025-05-29T11:06:56.720
Finished copy 116 at 2025-05-29T11:06:56.797
Finished copy 415 at 2025-05-29T11:06:56.895
Finished copy 211 at 2025-05-29T11:06:57.594
Finished copy 117 at 2025-05-29T11:06:58.284
Finished copy 517 at 2025-05-29T11:06:58.464
Finished copy 14 at 2025-05-29T11:06:58.680
Finished copy 416 at 2025-05-29T11:06:58.811
Finished copy 313 at 2025-05-29T11:06:59.297
Finished copy 212 at 2025-05-29T11:06:59.997
Finished copy 118 at 2025-05-29T11:07:00.280
Finished copy 518 at 2025-05-29T11:07:00.309
Finished copy 417 at 2025-05-29T11:07:00.589
Finished copy 15 at 2025-05-29T11:07:01.721
Finished copy 119 at 2025-05-29T11:07:01.849
Finished copy 519 at 2025-05-29T11:07:01.998
Finished copy 314 at 2025-05-29T11:07:02.217
Finished copy 418 at 2025-05-29T11:07:02.363
Finished copy 213 at 2025-05-29T11:07:02.572
Finished copy 520 at 2025-05-29T11:07:03.608
Finished copy 120 at 2025-05-29T11:07:03.656
Finished copy 16 at 2025-05-29T11:07:03.892
Finished copy 419 at 2025-05-29T11:07:04.400
Finished copy 315 at 2025-05-29T11:07:04.822
Finished copy 121 at 2025-05-29T11:07:05.160
Finished copy 521 at 2025-05-29T11:07:05.265
Finished copy 214 at 2025-05-29T11:07:05.313
Finished copy 17 at 2025-05-29T11:07:05.804
Finished copy 420 at 2025-05-29T11:07:06.079
Finished copy 122 at 2025-05-29T11:07:06.648
Finished copy 522 at 2025-05-29T11:07:07.099
Finished copy 316 at 2025-05-29T11:07:07.584
Finished copy 421 at 2025-05-29T11:07:07.607
Finished copy 215 at 2025-05-29T11:07:08.037
Finished copy 18 at 2025-05-29T11:07:08.224
Finished copy 123 at 2025-05-29T11:07:08.330
Finished copy 523 at 2025-05-29T11:07:08.659
Finished copy 422 at 2025-05-29T11:07:09.302
Finished copy 124 at 2025-05-29T11:07:10.011
Finished copy 317 at 2025-05-29T11:07:10.147
Finished copy 19 at 2025-05-29T11:07:10.253
Finished copy 524 at 2025-05-29T11:07:10.479
Finished copy 216 at 2025-05-29T11:07:11.081
Finished copy 423 at 2025-05-29T11:07:11.124
Finished copy 125 at 2025-05-29T11:07:11.598
Finished copy 525 at 2025-05-29T11:07:12.013
Finished copy 20 at 2025-05-29T11:07:12.489
Finished copy 318 at 2025-05-29T11:07:12.631
Finished copy 424 at 2025-05-29T11:07:12.935
Finished copy 217 at 2025-05-29T11:07:13.118
Finished copy 126 at 2025-05-29T11:07:13.476
Finished copy 526 at 2025-05-29T11:07:13.680
Finished copy 21 at 2025-05-29T11:07:14.851
Finished copy 425 at 2025-05-29T11:07:14.862
Finished copy 127 at 2025-05-29T11:07:15.269
Finished copy 527 at 2025-05-29T11:07:15.355
Finished copy 218 at 2025-05-29T11:07:15.528
Finished copy 319 at 2025-05-29T11:07:15.878
Finished copy 426 at 2025-05-29T11:07:16.493
Finished copy 22 at 2025-05-29T11:07:16.900
Finished copy 128 at 2025-05-29T11:07:17.006
Finished copy 528 at 2025-05-29T11:07:17.193
Finished copy 427 at 2025-05-29T11:07:18.201
Finished copy 219 at 2025-05-29T11:07:18.605
Finished copy 320 at 2025-05-29T11:07:18.701
Finished copy 23 at 2025-05-29T11:07:18.712
Finished copy 129 at 2025-05-29T11:07:18.737
Finished copy 529 at 2025-05-29T11:07:19.239
Finished copy 428 at 2025-05-29T11:07:20.127
Finished copy 130 at 2025-05-29T11:07:20.525
Finished copy 24 at 2025-05-29T11:07:20.773
Finished copy 321 at 2025-05-29T11:07:21.252
Finished copy 530 at 2025-05-29T11:07:21.266
Finished copy 220 at 2025-05-29T11:07:21.602
Finished copy 429 at 2025-05-29T11:07:22.051
Finished copy 25 at 2025-05-29T11:07:22.441
Finished copy 131 at 2025-05-29T11:07:22.470
Finished copy 531 at 2025-05-29T11:07:22.920
Finished copy 430 at 2025-05-29T11:07:23.812
Finished copy 26 at 2025-05-29T11:07:23.994
Finished copy 322 at 2025-05-29T11:07:24.042
Finished copy 132 at 2025-05-29T11:07:24.178
