Starting saddles simulation at 2025-05-29T16:48:13.799
Lattice size: 44
Beta values: [0.1, 0.10279944599549397, 0.10567726096980483, 0.10863563882017176, 0.11167683486080235, 0.11480316754220751, 0.1180170202186681, 0.1213208429651809, 0.12471715444526921, 0.12820854383108135, 0.1317976727772417, 0.13548727744995842, 0.13928017061293513, 0.14317924377167612, 0.14718746937782085, 0.15130790309518719, 0.15554368612925135, 0.15989804762184037, 0.16437430711286308, 0.16897587707095507, 0.17370626549496876, 0.1785690785882898, 0.18356802350802015, 0.1887069111911229, 0.19398965925968314, 0.19942029500750083, 0.20500295847029057, 0.21074190558183128, 0.21664151141846955, 0.22270627353445155, 0.22894081539062563, 0.23534988987912978, 0.2419383829467506, 0.24871131731971624, 0.25567385633276335, 0.26283130786539594, 0.2701891283883382, 0.27775292712326566, 0.2855284703189852, 0.2935216856473252, 0.3017386667220857, 0.3101856777444941, 0.3188691582787082, 0.3277957281610069, 0.3369721925464105, 0.3464055470965792, 0.3561029833129435, 0.36607189401913226, 0.3763198789968798, 0.3868547507797058, 0.39768454060878644, 0.4088175045555577, 0.4202621298157168, 0.4320271411794205, 0.4441215076826148, 0.4565544494445634, 0.46933544469678873, 0.48247423700878694, 0.49598084271601944, 0.5098655585558504, 0.5241389695172453, 0.5388119569102191, 0.553895706661185, 0.5694017178405246, 0.5853418114288852, 0.601728139328883, 0.6185731936290858, 0.6358898161273345, 0.6536912081206652, 0.6719909404692954, 0.6908029639423454, 0.710141619853183, 0.730021650992499, 0.7504582128674476, 0.7714668852554213, 0.7930636840812662, 0.815265073626996, 0.8380879790833082, 0.8615497994524721, 0.885668420812431, 0.9104622299522194, 0.9359501283891019, 0.9621515467781114, 0.9890864597249744, 1.0167754010137187, 1.045239479260565, 1.0745003940060471, 1.1045804522576164, 1.1355025854953513, 1.1672903671537318, 1.1999680305928035, 1.2335604875724422, 1.2680933472437848, 1.3035929356723266, 1.3400863159075478, 1.3776013086143843, 1.4161665132822627, 1.4558113300278694, 1.4965659820082826, 1.5384615384615383]
Copies: 600
Move type: l chain flip
----------------------------------
Finished copy 1 at 2025-05-29T16:48:26.886
Finished copy 301 at 2025-05-29T16:48:28.409
Finished copy 101 at 2025-05-29T16:48:31.593
Finished copy 501 at 2025-05-29T16:48:33.113
Finished copy 401 at 2025-05-29T16:48:33.388
Finished copy 201 at 2025-05-29T16:48:36.888
Finished copy 302 at 2025-05-29T16:48:39.200
Finished copy 102 at 2025-05-29T16:48:46.190
Finished copy 2 at 2025-05-29T16:48:46.844
Finished copy 303 at 2025-05-29T16:48:51.790
Finished copy 402 at 2025-05-29T16:48:52.534
Finished copy 502 at 2025-05-29T16:48:56.116
Finished copy 103 at 2025-05-29T16:48:56.478
Finished copy 202 at 2025-05-29T16:48:57.582
Finished copy 3 at 2025-05-29T16:49:05.341
Finished copy 104 at 2025-05-29T16:49:06.583
Finished copy 403 at 2025-05-29T16:49:10.779
Finished copy 304 at 2025-05-29T16:49:10.822
Finished copy 503 at 2025-05-29T16:49:15.066
Finished copy 105 at 2025-05-29T16:49:17.007
Finished copy 203 at 2025-05-29T16:49:17.632
Finished copy 4 at 2025-05-29T16:49:23.317
Finished copy 106 at 2025-05-29T16:49:26.621
Finished copy 305 at 2025-05-29T16:49:29.083
Finished copy 404 at 2025-05-29T16:49:31.280
Finished copy 504 at 2025-05-29T16:49:33.881
Finished copy 107 at 2025-05-29T16:49:36.374
Finished copy 204 at 2025-05-29T16:49:40.690
Finished copy 5 at 2025-05-29T16:49:43.479
Finished copy 108 at 2025-05-29T16:49:47.477
Finished copy 306 at 2025-05-29T16:49:48.974
Finished copy 405 at 2025-05-29T16:49:50.704
Finished copy 505 at 2025-05-29T16:49:54.166
Finished copy 109 at 2025-05-29T16:49:57.744
Finished copy 205 at 2025-05-29T16:50:00.715
Finished copy 6 at 2025-05-29T16:50:04.561
Finished copy 307 at 2025-05-29T16:50:08.287
Finished copy 110 at 2025-05-29T16:50:08.797
Finished copy 406 at 2025-05-29T16:50:10.183
Finished copy 506 at 2025-05-29T16:50:14.896
Finished copy 111 at 2025-05-29T16:50:20.022
Finished copy 206 at 2025-05-29T16:50:22.739
Finished copy 308 at 2025-05-29T16:50:24.946
Finished copy 407 at 2025-05-29T16:50:27.932
Finished copy 7 at 2025-05-29T16:50:29.170
Finished copy 112 at 2025-05-29T16:50:30.607
Finished copy 507 at 2025-05-29T16:50:36.132
Finished copy 113 at 2025-05-29T16:50:41.037
Finished copy 309 at 2025-05-29T16:50:42.988
Finished copy 408 at 2025-05-29T16:50:46.864
Finished copy 207 at 2025-05-29T16:50:47.413
Finished copy 8 at 2025-05-29T16:50:48.886
Finished copy 114 at 2025-05-29T16:50:52.577
Finished copy 508 at 2025-05-29T16:50:57.023
Finished copy 310 at 2025-05-29T16:51:01.442
Finished copy 115 at 2025-05-29T16:51:03.709
Finished copy 409 at 2025-05-29T16:51:05.329
Finished copy 9 at 2025-05-29T16:51:06.941
Finished copy 208 at 2025-05-29T16:51:08.433
Finished copy 116 at 2025-05-29T16:51:13.601
Finished copy 509 at 2025-05-29T16:51:16.223
Finished copy 311 at 2025-05-29T16:51:18.167
Finished copy 410 at 2025-05-29T16:51:23.181
Finished copy 117 at 2025-05-29T16:51:25.182
Finished copy 10 at 2025-05-29T16:51:25.926
Finished copy 209 at 2025-05-29T16:51:30.439
Finished copy 312 at 2025-05-29T16:51:34.868
Finished copy 118 at 2025-05-29T16:51:35.353
Finished copy 411 at 2025-05-29T16:51:41.589
Finished copy 119 at 2025-05-29T16:51:45.393
Finished copy 11 at 2025-05-29T16:51:46.205
Finished copy 510 at 2025-05-29T16:51:47
Finished copy 313 at 2025-05-29T16:51:54.009
Finished copy 210 at 2025-05-29T16:51:56.099
Finished copy 120 at 2025-05-29T16:51:58.738
Finished copy 412 at 2025-05-29T16:52:01.254
Finished copy 511 at 2025-05-29T16:52:06.431
Finished copy 12 at 2025-05-29T16:52:06.894
Finished copy 121 at 2025-05-29T16:52:09.889
Finished copy 314 at 2025-05-29T16:52:11.254
Finished copy 413 at 2025-05-29T16:52:17.382
Finished copy 122 at 2025-05-29T16:52:21.022
Finished copy 512 at 2025-05-29T16:52:26.262
Finished copy 13 at 2025-05-29T16:52:27.037
Finished copy 315 at 2025-05-29T16:52:28.187
Finished copy 211 at 2025-05-29T16:52:30.291
Finished copy 123 at 2025-05-29T16:52:32.291
Finished copy 414 at 2025-05-29T16:52:33.583
Finished copy 124 at 2025-05-29T16:52:42.660
Finished copy 316 at 2025-05-29T16:52:44.383
Finished copy 14 at 2025-05-29T16:52:46.853
Finished copy 513 at 2025-05-29T16:52:47.713
Finished copy 212 at 2025-05-29T16:52:51.008
Finished copy 415 at 2025-05-29T16:52:51.249
Finished copy 125 at 2025-05-29T16:52:54.036
Finished copy 317 at 2025-05-29T16:53:02.333
Finished copy 126 at 2025-05-29T16:53:05.008
Finished copy 15 at 2025-05-29T16:53:05.479
