Starting saddles simulation at 2025-05-29T16:18:43.123
Lattice size: 43
Beta values: [0.1, 0.10279944599549397, 0.10567726096980483, 0.10863563882017176, 0.11167683486080235, 0.11480316754220751, 0.1180170202186681, 0.1213208429651809, 0.12471715444526921, 0.12820854383108135, 0.1317976727772417, 0.13548727744995842, 0.13928017061293513, 0.14317924377167612, 0.14718746937782085, 0.15130790309518719, 0.15554368612925135, 0.15989804762184037, 0.16437430711286308, 0.16897587707095507, 0.17370626549496876, 0.1785690785882898, 0.18356802350802015, 0.1887069111911229, 0.19398965925968314, 0.19942029500750083, 0.20500295847029057, 0.21074190558183128, 0.21664151141846955, 0.22270627353445155, 0.22894081539062563, 0.23534988987912978, 0.2419383829467506, 0.24871131731971624, 0.25567385633276335, 0.26283130786539594, 0.2701891283883382, 0.27775292712326566, 0.2855284703189852, 0.2935216856473252, 0.3017386667220857, 0.3101856777444941, 0.3188691582787082, 0.3277957281610069, 0.3369721925464105, 0.3464055470965792, 0.3561029833129435, 0.36607189401913226, 0.3763198789968798, 0.3868547507797058, 0.39768454060878644, 0.4088175045555577, 0.4202621298157168, 0.4320271411794205, 0.4441215076826148, 0.4565544494445634, 0.46933544469678873, 0.48247423700878694, 0.49598084271601944, 0.5098655585558504, 0.5241389695172453, 0.5388119569102191, 0.553895706661185, 0.5694017178405246, 0.5853418114288852, 0.601728139328883, 0.6185731936290858, 0.6358898161273345, 0.6536912081206652, 0.6719909404692954, 0.6908029639423454, 0.710141619853183, 0.730021650992499, 0.7504582128674476, 0.7714668852554213, 0.7930636840812662, 0.815265073626996, 0.8380879790833082, 0.8615497994524721, 0.885668420812431, 0.9104622299522194, 0.9359501283891019, 0.9621515467781114, 0.9890864597249744, 1.0167754010137187, 1.045239479260565, 1.0745003940060471, 1.1045804522576164, 1.1355025854953513, 1.1672903671537318, 1.1999680305928035, 1.2335604875724422, 1.2680933472437848, 1.3035929356723266, 1.3400863159075478, 1.3776013086143843, 1.4161665132822627, 1.4558113300278694, 1.4965659820082826, 1.5384615384615383]
Copies: 600
Move type: l chain flip
----------------------------------
Finished copy 101 at 2025-05-29T16:18:54.124
Finished copy 501 at 2025-05-29T16:18:54.856
Finished copy 1 at 2025-05-29T16:18:58.476
Finished copy 201 at 2025-05-29T16:19:00.791
Finished copy 301 at 2025-05-29T16:19:03.143
Finished copy 401 at 2025-05-29T16:19:03.416
Finished copy 102 at 2025-05-29T16:19:04.517
Finished copy 502 at 2025-05-29T16:19:11.684
Finished copy 103 at 2025-05-29T16:19:14.680
Finished copy 2 at 2025-05-29T16:19:15.780
Finished copy 202 at 2025-05-29T16:19:18.897
Finished copy 402 at 2025-05-29T16:19:20.922
Finished copy 302 at 2025-05-29T16:19:22.509
Finished copy 104 at 2025-05-29T16:19:26.313
Finished copy 503 at 2025-05-29T16:19:28.805
Finished copy 3 at 2025-05-29T16:19:31.359
Finished copy 105 at 2025-05-29T16:19:35.491
Finished copy 403 at 2025-05-29T16:19:37.325
Finished copy 203 at 2025-05-29T16:19:40.108
Finished copy 303 at 2025-05-29T16:19:43.388
Finished copy 4 at 2025-05-29T16:19:45.710
Finished copy 106 at 2025-05-29T16:19:46.218
Finished copy 504 at 2025-05-29T16:19:47.844
Finished copy 404 at 2025-05-29T16:19:55.373
Finished copy 107 at 2025-05-29T16:19:55.536
Finished copy 204 at 2025-05-29T16:19:58.718
Finished copy 5 at 2025-05-29T16:20:01.859
Finished copy 304 at 2025-05-29T16:20:05.105
Finished copy 108 at 2025-05-29T16:20:05.376
Finished copy 505 at 2025-05-29T16:20:07.550
Finished copy 405 at 2025-05-29T16:20:13.890
Finished copy 109 at 2025-05-29T16:20:15.454
Finished copy 205 at 2025-05-29T16:20:16.721
Finished copy 6 at 2025-05-29T16:20:16.954
Finished copy 305 at 2025-05-29T16:20:22.311
Finished copy 506 at 2025-05-29T16:20:27.716
Finished copy 110 at 2025-05-29T16:20:30.094
Finished copy 7 at 2025-05-29T16:20:31.485
Finished copy 406 at 2025-05-29T16:20:33.208
Finished copy 206 at 2025-05-29T16:20:34.716
Finished copy 111 at 2025-05-29T16:20:39.232
Finished copy 306 at 2025-05-29T16:20:39.846
Finished copy 8 at 2025-05-29T16:20:46.657
Finished copy 112 at 2025-05-29T16:20:48.659
Finished copy 507 at 2025-05-29T16:20:49.445
Finished copy 407 at 2025-05-29T16:20:51.623
Finished copy 207 at 2025-05-29T16:20:53.872
Finished copy 307 at 2025-05-29T16:20:58.664
Finished copy 113 at 2025-05-29T16:20:59.423
Finished copy 9 at 2025-05-29T16:21:01.950
Finished copy 508 at 2025-05-29T16:21:06.259
Finished copy 208 at 2025-05-29T16:21:10.391
Finished copy 408 at 2025-05-29T16:21:11.328
Finished copy 10 at 2025-05-29T16:21:12.497
Finished copy 114 at 2025-05-29T16:21:13.248
Finished copy 308 at 2025-05-29T16:21:20.406
Finished copy 11 at 2025-05-29T16:21:21.533
Finished copy 509 at 2025-05-29T16:21:25.543
Finished copy 209 at 2025-05-29T16:21:27.350
Finished copy 115 at 2025-05-29T16:21:27.579
Finished copy 409 at 2025-05-29T16:21:29.794
Finished copy 12 at 2025-05-29T16:21:31.228
Finished copy 13 at 2025-05-29T16:21:40.017
Finished copy 309 at 2025-05-29T16:21:42.588
Finished copy 210 at 2025-05-29T16:21:43.042
Finished copy 116 at 2025-05-29T16:21:43.118
Finished copy 410 at 2025-05-29T16:21:45.687
Finished copy 510 at 2025-05-29T16:21:46.486
Finished copy 14 at 2025-05-29T16:21:49.906
Finished copy 117 at 2025-05-29T16:21:57.774
Finished copy 15 at 2025-05-29T16:21:58.316
Finished copy 211 at 2025-05-29T16:21:58.955
Finished copy 411 at 2025-05-29T16:22:02.669
Finished copy 310 at 2025-05-29T16:22:02.952
Finished copy 511 at 2025-05-29T16:22:05.119
Finished copy 16 at 2025-05-29T16:22:08.811
Finished copy 212 at 2025-05-29T16:22:13.523
Finished copy 118 at 2025-05-29T16:22:14.497
Finished copy 17 at 2025-05-29T16:22:18.615
Finished copy 412 at 2025-05-29T16:22:19.893
Finished copy 311 at 2025-05-29T16:22:24.679
Finished copy 512 at 2025-05-29T16:22:25.242
Finished copy 18 at 2025-05-29T16:22:27.713
Finished copy 213 at 2025-05-29T16:22:29.115
Finished copy 119 at 2025-05-29T16:22:29.744
Finished copy 413 at 2025-05-29T16:22:36.751
Finished copy 19 at 2025-05-29T16:22:39.057
Finished copy 513 at 2025-05-29T16:22:44.431
Finished copy 120 at 2025-05-29T16:22:45.837
Finished copy 214 at 2025-05-29T16:22:47.004
Finished copy 312 at 2025-05-29T16:22:47.125
Finished copy 20 at 2025-05-29T16:22:48.727
Finished copy 414 at 2025-05-29T16:22:56.783
Finished copy 21 at 2025-05-29T16:22:58.051
Finished copy 514 at 2025-05-29T16:23:04.343
Finished copy 121 at 2025-05-29T16:23:04.746
Finished copy 313 at 2025-05-29T16:23:06.641
Finished copy 215 at 2025-05-29T16:23:07.428
Finished copy 22 at 2025-05-29T16:23:08.938
Finished copy 415 at 2025-05-29T16:23:13.289
Finished copy 23 at 2025-05-29T16:23:18.303
Finished copy 122 at 2025-05-29T16:23:19.319
Finished copy 216 at 2025-05-29T16:23:23.132
Finished copy 515 at 2025-05-29T16:23:27.322
Finished copy 24 at 2025-05-29T16:23:28.231
Finished copy 416 at 2025-05-29T16:23:29.775
Finished copy 314 at 2025-05-29T16:23:31.154
Finished copy 123 at 2025-05-29T16:23:34.743
Finished copy 25 at 2025-05-29T16:23:37.323
Finished copy 217 at 2025-05-29T16:23:40.262
Finished copy 516 at 2025-05-29T16:23:48.015
Finished copy 417 at 2025-05-29T16:23:48.098
Finished copy 26 at 2025-05-29T16:23:48.982
Finished copy 315 at 2025-05-29T16:23:52.580
Finished copy 124 at 2025-05-29T16:23:53.504
Finished copy 27 at 2025-05-29T16:23:58.203
Finished copy 218 at 2025-05-29T16:24:01.967
Finished copy 418 at 2025-05-29T16:24:06.322
Finished copy 28 at 2025-05-29T16:24:07.828
